# 1st line: number of mesh points
# rho and r_seitz are calculated from total density
# zeta and r_seitz only correct of rho > 1d-12

# abcissa weight rho drho ddrho zeta r_seitz
500
  9.830308526508E-006  1.966074589941E-005  1.612707807340E+003 -1.951935827515E+004  2.416622349330E+005 -5.210033850707E-004  1.229858618135E-001
  3.932200719717E-005  3.932303800261E-005  1.612132253388E+003 -1.951223257761E+004  2.415718920990E+005 -5.210045458189E-004  1.230004959678E-001
  8.847741541455E-005  5.898842277178E-005  1.611173413419E+003 -1.950036171203E+004  2.414213897075E+005 -5.210064663783E-004  1.230248911080E-001
  1.573003992804E-004  7.865844718600E-005  1.609831911932E+003 -1.948375361834E+004  2.412108311813E+005 -5.210091257066E-004  1.230590545614E-001
  2.457963722417E-004  9.833465899987E-005  1.608108622372E+003 -1.946241940119E+004  2.409403611622E+005 -5.210124943189E-004  1.231029965925E-001
  3.539722959954E-004  1.180186070023E-004  1.606004666276E+003 -1.943637331885E+004  2.406101653611E+005 -5.210165342647E-004  1.231567304088E-001
  4.818366816528E-004  1.377118412759E-004  1.603521412184E+003 -1.940563276883E+004  2.402204703658E+005 -5.210211990937E-004  1.232202721689E-001
  6.293995911626E-004  1.574159134560E-004  1.600660474299E+003 -1.937021827036E+004  2.397715434063E+005 -5.210264338207E-004  1.232936409918E-001
  7.966726389934E-004  1.771323769912E-004  1.597423710919E+003 -1.933015344381E+004  2.392636920784E+005 -5.210321748766E-004  1.233768589683E-001
  9.836689940782E-004  1.968627874036E-004  1.593813222622E+003 -1.928546498691E+004  2.386972640257E+005 -5.210383500560E-004  1.234699511742E-001
  1.190403382016E-003  2.166087025496E-004  1.589831350223E+003 -1.923618264797E+004  2.380726465799E+005 -5.210448784580E-004  1.235729456852E-001
  1.416892087541E-003  2.363716828821E-004  1.585480672500E+003 -1.918233919601E+004  2.373902663613E+005 -5.210516704157E-004  1.236858735936E-001
  1.663152957245E-003  2.561532917128E-004  1.580764003681E+003 -1.912397038790E+004  2.366505888383E+005 -5.210586274254E-004  1.238087690266E-001
  1.929205402573E-003  2.759550954757E-004  1.575684390717E+003 -1.906111493258E+004  2.358541178476E+005 -5.210656420605E-004  1.239416691669E-001
  2.215070403074E-003  2.957786639908E-004  1.570245110320E+003 -1.899381445224E+004  2.350013950754E+005 -5.210725978834E-004  1.240846142748E-001
  2.520770509919E-003  3.156255707300E-004  1.564449665791E+003 -1.892211344080E+004  2.340929994999E+005 -5.210793693469E-004  1.242376477124E-001
  2.846329849692E-003  3.354973930828E-004  1.558301783622E+003 -1.884605921939E+004  2.331295467968E+005 -5.210858216913E-004  1.244008159694E-001
