# 1st line: number of mesh points
# abcissa weight wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   1 , Occupation=   2.0000
  3.789726690123E-001  5.323187339805E-003  8.904958993335E-001  3.135706049843E-001 -4.839421203060E+000
  3.843249335105E-001  5.381451968273E-003  8.921055550217E-001  2.880376067696E-001 -4.702252380630E+000
  3.897357953460E-001  5.440383794842E-003  8.935959137590E-001  2.629604931285E-001 -4.567583716233E+000
  3.952059270903E-001  5.499993598618E-003  8.949666699672E-001  2.383385056204E-001 -4.435409570729E+000
  4.007360121927E-001  5.560292357317E-003  8.962175466721E-001  2.141706987286E-001 -4.305722809355E+000
  4.063267451812E-001  5.621291251662E-003  8.973482951006E-001  1.904559443723E-001 -4.178514822893E+000
  4.119788318683E-001  5.683001669888E-003  8.983586942678E-001  1.671929366293E-001 -4.053775550909E+000
  4.176929895600E-001  5.745435212354E-003  8.992485505561E-001  1.443801966636E-001 -3.931493507034E+000
  4.234699472710E-001  5.808603696282E-003  9.000176972868E-001  1.220160778491E-001 -3.811655806280E+000
  4.293104459435E-001  5.872519160606E-003  9.006659942877E-001  1.000987710819E-001 -3.694248194348E+000
  4.352152386716E-001  5.937193870949E-003  9.011933274559E-001  7.862631027075E-002 -3.579255078912E+000
  4.411850909306E-001  6.002640324729E-003  9.015996083200E-001  5.759657799723E-002 -3.466659562822E+000
  4.472207808110E-001  6.068871256391E-003  9.018847736015E-001  3.700731133453E-002 -3.356443479214E+000
  4.533230992589E-001  6.135899642772E-003  9.020487847781E-001  1.685610781389E-002 -3.248587428445E+000
  4.594928503202E-001  6.203738708611E-003  9.020916276515E-001 -2.859568472589E-003 -3.143070816831E+000
  4.657308513924E-001  6.272401932198E-003  9.020133119201E-001 -2.214238064510E-002 -3.039871897113E+000
  4.720379334802E-001  6.341903051163E-003  9.018138707592E-001 -4.099511269793E-002 -2.938967810598E+000
  4.784149414579E-001  6.412256068427E-003  9.014933604112E-001 -5.942066306319E-002 -2.840334630896E+000
  4.848627343381E-001  6.483475258298E-003  9.010518597874E-001 -7.742203809025E-002 -2.743947409198E+000
  4.913821855461E-001  6.555575172733E-003  9.004894700825E-001 -9.500234545521E-002 -2.649780220998E+000
  4.979741832006E-001  6.628570647764E-003  8.998063144060E-001 -1.121647875152E-001 -2.557806214196E+000
  5.046396304008E-001  6.702476810086E-003  8.990025374300E-001 -1.289126546231E-001 -2.467997658475E+000
  5.113794455212E-001  6.777309083830E-003  8.980783050574E-001 -1.452493184171E-001 -2.380325995871E+000
  5.181945625116E-001  6.853083197508E-003  8.970338041114E-001 -1.611782251035E-001 -2.294761892445E+000
  5.250859312060E-001  6.929815191146E-003  8.958692420492E-001 -1.767028887467E-001 -2.211275290933E+000
  5.320545176366E-001  7.007521423604E-003  8.945848467003E-001 -1.918268845850E-001 -2.129835464296E+000
  5.391013043575E-001  7.086218580100E-003  8.931808660340E-001 -2.065538423873E-001 -2.050411070036E+000
  5.462272907741E-001  7.165923679926E-003  8.916575679546E-001 -2.208874398712E-001 -1.972970205181E+000
  5.534334934816E-001  7.246654084380E-003  8.900152401300E-001 -2.348313961955E-001 -1.897480461808E+000
  5.607209466109E-001  7.328427504912E-003  8.882541898514E-001 -2.483894655488E-001 -1.823908982995E+000
