481
   8.998234299593E-01  -2.548171207572E-01
   8.968023081292E-01  -2.654566832927E-01
   8.936052933831E-01  -2.758296405477E-01
   8.902325060613E-01  -2.859308543095E-01
   8.866844483187E-01  -2.957557858724E-01
   8.829619879924E-01  -3.053004741284E-01
   8.790663414721E-01  -3.145615135024E-01
   8.749990558732E-01  -3.235360318562E-01
   8.707619907644E-01  -3.322216684669E-01
   8.663572996622E-01  -3.406165521689E-01
   8.617874114678E-01  -3.487192797340E-01
   8.570550119949E-01  -3.565288945545E-01
   8.521630257087E-01  -3.640448656809E-01
   8.471145977756E-01  -3.712670672603E-01
   8.419130765049E-01  -3.781957584110E-01
   8.365619962458E-01  -3.848315635641E-01
   8.310650607915E-01  -3.911754532962E-01
   8.254261273278E-01  -3.972287256716E-01
   8.196491909571E-01  -4.029929881092E-01
   8.137383698155E-01  -4.084701397836E-01
   8.076978907990E-01  -4.136623545679E-01
   8.015320759036E-01  -4.185720645214E-01
   7.952453291822E-01  -4.232019439220E-01
   7.888421243162E-01  -4.275548938446E-01
   7.823269927958E-01  -4.316340272775E-01
   7.757045126995E-01  -4.354426547752E-01
   7.689792980630E-01  -4.389842706380E-01
   7.621559888238E-01  -4.422625396106E-01
   7.552392413268E-01  -4.452812840900E-01
   7.482337193759E-01  -4.480444718328E-01
   7.411440858136E-01  -4.505562041489E-01
   7.339749946142E-01  -4.528207045717E-01
   7.267310834693E-01  -4.548423079908E-01
   7.194169668510E-01  -4.566254502358E-01
   7.120372295326E-01  -4.581746580970E-01
   7.045964205508E-01  -4.594945397711E-01
   6.970990475894E-01  -4.605897757181E-01
   6.895495717689E-01  -4.614651099170E-01
   6.819524028235E-01  -4.621253415071E-01
   6.743118946491E-01  -4.625753168017E-01
   6.666323412057E-01  -4.628199216631E-01
   6.589179727572E-01  -4.628640742250E-01
   6.511729524345E-01  -4.627127179517E-01
   6.434013731053E-01  -4.623708150213E-01
   6.356072545359E-01  -4.618433400230E-01
   6.277945408319E-01  -4.611352739562E-01
   6.199670981428E-01  -4.602515985207E-01
   6.121287126170E-01  -4.591972906897E-01
   6.042830885961E-01  -4.579773175528E-01
   5.964338470341E-01  -4.565966314214E-01
   5.885845241311E-01  -4.550601651873E-01
   5.807385701693E-01  -4.533728279236E-01
   5.728993485404E-01  -4.515395007222E-01
   5.650701349544E-01  -4.495650327568E-01
   5.572541168196E-01  -4.474542375655E-01
   5.494543927832E-01  -4.452118895447E-01
   5.416739724247E-01  -4.428427206460E-01
   5.339157760922E-01  -4.403514172703E-01
   5.261826348730E-01  -4.377426173519E-01
   5.184772906921E-01  -4.350209076252E-01
   5.108023965278E-01  -4.321908210687E-01
   5.031605167399E-01  -4.292568345190E-01
   4.955541275021E-01  -4.262233664501E-01
   4.879856173309E-01  -4.230947749112E-01
   4.804572877071E-01  -4.198753556178E-01
   4.729713537807E-01  -4.165693401910E-01
   4.655299451555E-01  -4.131808945390E-01
   4.581351067466E-01  -4.097141173766E-01
   4.507887997059E-01  -4.061730388774E-01
   4.434929024105E-01  -4.025616194532E-01
   4.362492115088E-01  -3.988837486576E-01
   4.290594430192E-01  -3.951432442074E-01
   4.219252334787E-01  -3.913438511191E-01
   4.148481411348E-01  -3.874892409549E-01
   4.078296471786E-01  -3.835830111744E-01
   4.008711570139E-01  -3.796286845886E-01
   3.939740015597E-01  -3.756297089113E-01
   3.871394385818E-01  -3.715894564045E-01
   3.803686540508E-01  -3.675112236141E-01
   3.736627635227E-01  -3.633982311917E-01
   3.670228135396E-01  -3.592536237993E-01
   3.604497830482E-01  -3.550804700941E-01
   3.539445848313E-01  -3.508817627879E-01
   3.475080669529E-01  -3.466604187801E-01
   3.411410142116E-01  -3.424192793594E-01
   3.348441496013E-01  -3.381611104721E-01
   3.286181357776E-01  -3.338886030524E-01
   3.224635765265E-01  -3.296043734142E-01
   3.163810182345E-01  -3.253109636979E-01
   3.103709513573E-01  -3.210108423732E-01
   3.044338118871E-01  -3.167064047915E-01
   2.985699828143E-01  -3.123999737878E-01
   2.927797955852E-01  -3.080938003280E-01
   2.870635315505E-01  -3.037900641997E-01
   2.814214234076E-01  -2.994908747428E-01
   2.758536566313E-01  -2.951982716196E-01
   2.703603708946E-01  -2.909142256194E-01
   2.649416614771E-01  -2.866406394972E-01
   2.595975806605E-01  -2.823793488434E-01
   2.543281391100E-01  -2.781321229823E-01
   2.491333072407E-01  -2.739006658976E-01
   2.440130165682E-01  -2.696866171825E-01
   2.389671610430E-01  -2.654915530124E-01
   2.339955983677E-01  -2.613169871385E-01
   2.290981512955E-01  -2.571643719000E-01
   2.242746089115E-01  -2.530350992541E-01
   2.195247278939E-01  -2.489305018199E-01
   2.148482337562E-01  -2.448518539372E-01
   2.102448220698E-01  -2.408003727364E-01
   2.057141596654E-01  -2.367772192193E-01
   2.012558858144E-01  -2.327834993478E-01
   1.968696133891E-01  -2.288202651414E-01
   1.925549300013E-01  -2.248885157787E-01
   1.883113991202E-01  -2.209891987055E-01
   1.841385611675E-01  -2.171232107443E-01
   1.800359345915E-01  -2.132913992075E-01
   1.760030169188E-01  -2.094945630098E-01
   1.720392857839E-01  -2.057334537815E-01
   1.681441999367E-01  -2.020087769801E-01
   1.643172002277E-01  -1.983211929985E-01
   1.605577105711E-01  -1.946713182714E-01
   1.568651388855E-01  -1.910597263757E-01
   1.532388780122E-01  -1.874869491264E-01
   1.496783066119E-01  -1.839534776666E-01
   1.461827900390E-01  -1.804597635493E-01
   1.427516811938E-01  -1.770062198131E-01
   1.393843213530E-01  -1.735932220481E-01
