500
   9.830308526508E-06   1.966074589941E-05  -8.138096559663E+05   2.230140572982E+01  -3.134715730683E+03
   3.932200719717E-05   3.932303800261E-05  -2.034484140112E+05   2.230140477942E+01  -7.888112126835E+02
   8.847741541455E-05   5.898842277178E-05  -9.041855441320E+04   2.230140066285E+01  -3.543828604243E+02
   1.573003992804E-04   7.865844718600E-05  -5.085810358140E+04   2.230138958634E+01  -2.023310599102E+02
   2.457963722417E-04   9.833465899987E-05  -3.254726636948E+04   2.230136624924E+01  -1.319507392544E+02
   3.539722959954E-04   1.180186070023E-04  -2.260063878023E+04   2.230132385439E+01  -9.371727096168E+01
   4.818366816528E-04   1.377118412759E-04  -1.660313609283E+04   2.230125412161E+01  -7.066142245468E+01
   6.293995911626E-04   1.574159134560E-04  -1.271052620994E+04   2.230114730407E+01  -5.569494919461E+01
   7.966726389934E-04   1.771323769912E-04  -1.004176572464E+04   2.230099220762E+01  -4.543159100378E+01
   9.836689940782E-04   1.968627874036E-04  -8.132817083959E+03   2.230077621284E+01  -3.808783622020E+01
   1.190403382016E-03   2.166087025496E-04  -6.720411014331E+03   2.230048530013E+01  -3.265181966071E+01
   1.416892087541E-03   2.363716828821E-04  -5.646160403001E+03   2.230010407731E+01  -2.851478746398E+01
   1.663152957245E-03   2.561532917128E-04  -4.810140862360E+03   2.229961581018E+01  -2.529268550903E+01
   1.929205402573E-03   2.759550954757E-04  -4.146784986881E+03   2.229900245553E+01  -2.273350978058E+01
   2.215070403074E-03   2.957786639908E-04  -3.611623354680E+03   2.229824469686E+01  -2.066634584203E+01
   2.520770509919E-03   3.156255707300E-04  -3.173632811285E+03   2.229732198255E+01  -1.897195971397E+01
   2.846329849692E-03   3.354973930828E-04  -2.810637003602E+03   2.229621256646E+01  -1.756511997628E+01
   3.191774128432E-03   3.553957126240E-04  -2.506443024504E+03   2.229489355096E+01  -1.638359255446E+01
   3.557130635959E-03   3.753221153821E-04  -2.249003710779E+03   2.229334093211E+01  -1.538107757107E+01
   3.942428250463E-03   3.952781921092E-04  -2.029206238328E+03   2.229152964713E+01  -1.452255335006E+01
   4.347697443358E-03   4.152655385525E-04  -1.840054443582E+03   2.228943362385E+01  -1.378113369481E+01
   4.772970284417E-03   4.352857557265E-04  -1.676105134390E+03   2.228702583224E+01  -1.313590136647E+01
   5.218280447175E-03   4.553404501876E-04  -1.533072068660E+03   2.228427833772E+01  -1.257038598757E+01
   5.683663214611E-03   4.754312343099E-04  -1.407542934535E+03   2.228116235636E+01  -1.207147626348E+01
   6.169155485101E-03   4.955597265624E-04  -1.296773929482E+03   2.227764831158E+01  -1.162863045250E+01
   6.674795778653E-03   5.157275517886E-04  -1.198538541896E+03   2.227370589259E+01  -1.123329516168E+01
   7.200624243425E-03   5.359363414876E-04  -1.111014785601E+03   2.226930411410E+01  -1.087847193484E+01
   7.746682662519E-03   5.561877340970E-04  -1.032700105131E+03   2.226441137746E+01  -1.055839019244E+01
   8.313014461060E-03   5.764833752781E-04  -9.623464553651E+02   2.225899553291E+01  -1.026825771076E+01
   8.899664713569E-03   5.968249182030E-04  -8.989102688107E+02   2.225302394293E+01  -1.000406832127E+01
   9.506680151615E-03   6.172140238444E-04  -8.415135328437E+02   2.224646354658E+01  -9.762452310679E+00
   1.013410917176E-02   6.376523612666E-04  -7.894132443623E+02   2.223928092457E+01  -9.540559019230E+00
   1.078200184380E-02   6.581416079202E-04  -7.419772428071E+02   2.223144236509E+01  -9.335963954031E+00
   1.145040991929E-02   6.786834499385E-04  -6.986649435602E+02   2.222291393014E+01  -9.146594736748E+00
