# 1st line: number of mesh points
# rho and r_seitz are calculated from total density
# zeta and r_seitz only correct of rho > 1d-12

# abcissa weight rho drho ddrho zeta r_seitz
500
  9.830308526508E-006  1.966074589941E-005  3.715485852894E+000 -7.630622977821E+000  1.574343223403E+001  1.151063087544E-002  9.311833762624E-001
  3.932200719717E-005  3.932303800261E-005  3.715260819707E+000 -7.630158690849E+000  1.574251074529E+001  1.151063699668E-002  9.312021764618E-001
  8.847741541455E-005  5.898842277178E-005  3.714885775160E+000 -7.629384899054E+000  1.574097495274E+001  1.151064719649E-002  9.312335126021E-001
  1.573003992804E-004  7.865844718600E-005  3.714360735404E+000 -7.628301632177E+000  1.573882488945E+001  1.151066147145E-002  9.312773883962E-001
  2.457963722417E-004  9.833465899987E-005  3.713685723055E+000 -7.626908931873E+000  1.573606060173E+001  1.151067981682E-002  9.313338090433E-001
  3.539722959954E-004  1.180186070023E-004  3.712860767201E+000 -7.625206851720E+000  1.573268214921E+001  1.151070222646E-002  9.314027812303E-001
  4.818366816528E-004  1.377118412759E-004  3.711885903410E+000 -7.623195457244E+000  1.572868960485E+001  1.151072869288E-002  9.314843131337E-001
  6.293995911626E-004  1.574159134560E-004  3.710761173736E+000 -7.620874825935E+000  1.572408305506E+001  1.151075920722E-002  9.315784144215E-001
  7.966726389934E-004  1.771323769912E-004  3.709486626735E+000 -7.618245047279E+000  1.571886259972E+001  1.151079375924E-002  9.316850962559E-001
  9.836689940782E-004  1.968627874036E-004  3.708062317470E+000 -7.615306222787E+000  1.571302835229E+001  1.151083233733E-002  9.318043712960E-001
  1.190403382016E-003  2.166087025496E-004  3.706488307534E+000 -7.612058466030E+000  1.570658043994E+001  1.151087492847E-002  9.319362537008E-001
  1.416892087541E-003  2.363716828821E-004  3.704764665057E+000 -7.608501902677E+000  1.569951900359E+001  1.151092151828E-002  9.320807591335E-001
  1.663152957245E-003  2.561532917128E-004  3.702891464727E+000 -7.604636670541E+000  1.569184419808E+001  1.151097209096E-002  9.322379047650E-001
  1.929205402573E-003  2.759550954757E-004  3.700868787813E+000 -7.600462919626E+000  1.568355619229E+001  1.151102662932E-002  9.324077092784E-001
  2.215070403074E-003  2.957786639908E-004  3.698696722176E+000 -7.595980812176E+000  1.567465516931E+001  1.151108511475E-002  9.325901928740E-001
  2.520770509919E-003  3.156255707300E-004  3.696375362300E+000 -7.591190522733E+000  1.566514132653E+001  1.151114752720E-002  9.327853772742E-001
  2.846329849692E-003  3.354973930828E-004  3.693904809312E+000 -7.586092238198E+000  1.565501487588E+001  1.151121384522E-002  9.329932857295E-001
  3.191774128432E-003  3.553957126240E-004  3.691285171007E+000 -7.580686157892E+000  1.564427604398E+001  1.151128404589E-002  9.332139430241E-001
  3.557130635959E-003  3.753221153821E-004  3.688516561876E+000 -7.574972493624E+000  1.563292507230E+001  1.151135810486E-002  9.334473754827E-001
  3.942428250463E-003  3.952781921092E-004  3.685599103135E+000 -7.568951469768E+000  1.562096221742E+001  1.151143599630E-002  9.336936109768E-001
  4.347697443358E-003  4.152655385525E-004  3.682532922755E+000 -7.562623323333E+000  1.560838775120E+001  1.151151769291E-002  9.339526789325E-001
  4.772970284417E-003  4.352857557265E-004  3.679318155494E+000 -7.555988304048E+000  1.559520196102E+001  1.151160316591E-002  9.342246103377E-001
  5.218280447175E-003  4.553404501876E-004  3.675954942930E+000 -7.549046674443E+000  1.558140515004E+001  1.151169238498E-002  9.345094377505E-001
  5.683663214611E-003  4.754312343099E-004  3.672443433496E+000 -7.541798709942E+000  1.556699763738E+001  1.151178531834E-002  9.348071953071E-001
  6.169155485101E-003  4.955597265624E-004  3.668783782519E+000 -7.534244698950E+000  1.555197975848E+001  1.151188193262E-002  9.351179187312E-001
  6.674795778653E-003  5.157275517886E-004  3.664976152255E+000 -7.526384942954E+000  1.553635186528E+001  1.151198219295E-002  9.354416453434E-001
  7.200624243425E-003  5.359363414876E-004  3.661020711933E+000 -7.518219756624E+000  1.552011432656E+001  1.151208606287E-002  9.357784140704E-001
  7.746682662519E-003  5.561877340970E-004  3.656917637793E+000 -7.509749467915E+000  1.550326752820E+001  1.151219350434E-002  9.361282654556E-001
  8.313014461060E-003  5.764833752781E-004  3.652667113132E+000 -7.500974418176E+000  1.548581187352E+001  1.151230447772E-002  9.364912416695E-001
  8.899664713569E-003  5.968249182030E-004  3.648269328346E+000 -7.491894962268E+000  1.546774778357E+001  1.151241894176E-002  9.368673865209E-001
  9.506680151615E-003  6.172140238444E-004  3.643724480980E+000 -7.482511468676E+000  1.544907569749E+001  1.151253685357E-002  9.372567454685E-001
  1.013410917176E-002  6.376523612666E-004  3.639032775772E+000 -7.472824319631E+000  1.542979607281E+001  1.151265816859E-002  9.376593656325E-001
  1.078200184380E-002  6.581416079202E-004  3.634194424708E+000 -7.462833911236E+000  1.540990938585E+001  1.151278284060E-002  9.380752958074E-001
  1.145040991929E-002  6.786834499385E-004  3.629209647067E+000 -7.452540653597E+000  1.538941613203E+001  1.151291082166E-002  9.385045864748E-001
  1.213938684040E-002  6.992795824361E-004  3.624078669478E+000 -7.441944970952E+000  1.536831682632E+001  1.151304206212E-002  9.389472898166E-001
  1.284898774901E-002  7.199317098113E-004  3.618801725974E+000 -7.431047301814E+000  1.534661200356E+001  1.151317651058E-002  9.394034597289E-001
  1.357926949620E-002  7.406415460502E-004  3.613379058045E+000 -7.419848099105E+000  1.532430221889E+001  1.151331411387E-002  9.398731518367E-001
