# 1st line: number of mesh points
# abcissa weight wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   0 , Occupation=   1.0100
  9.830308526508E-006  1.966074589941E-005  1.917983209072E+000 -1.969513260573E+000  2.041056227423E+000
  3.932200719717E-005  3.932303800261E-005  1.917925125668E+000 -1.969453067131E+000  2.041003813618E+000
  8.847741541455E-005  5.898842277178E-005  1.917828318864E+000 -1.969352742902E+000  2.040916452459E+000
  1.573003992804E-004  7.865844718600E-005  1.917692786966E+000 -1.969212285151E+000  2.040794136721E+000
  2.457963722417E-004  9.833465899987E-005  1.917518527600E+000 -1.969031690048E+000  2.040636856291E+000
  3.539722959954E-004  1.180186070023E-004  1.917305537717E+000 -1.968810952670E+000  2.040444598169E+000
  4.818366816528E-004  1.377118412759E-004  1.917053813593E+000 -1.968550067003E+000  2.040217346467E+000
  6.293995911626E-004  1.574159134560E-004  1.916763350830E+000 -1.968249025946E+000  2.039955082417E+000
  7.966726389934E-004  1.771323769912E-004  1.916434144354E+000 -1.967907821307E+000  2.039657784368E+000
  9.836689940782E-004  1.968627874036E-004  1.916066188423E+000 -1.967526443810E+000  2.039325427792E+000
  1.190403382016E-003  2.166087025496E-004  1.915659476625E+000 -1.967104883097E+000  2.038957985287E+000
  1.416892087541E-003  2.363716828821E-004  1.915214001880E+000 -1.966643127730E+000  2.038555426577E+000
  1.663152957245E-003  2.561532917128E-004  1.914729756442E+000 -1.966141165193E+000  2.038117718523E+000
  1.929205402573E-003  2.759550954757E-004  1.914206731904E+000 -1.965598981897E+000  2.037644825122E+000
  2.215070403074E-003  2.957786639908E-004  1.913644919200E+000 -1.965016563184E+000  2.037136707514E+000
  2.520770509919E-003  3.156255707300E-004  1.913044308606E+000 -1.964393893331E+000  2.036593323986E+000
  2.846329849692E-003  3.354973930828E-004  1.912404889745E+000 -1.963730955553E+000  2.036014629980E+000
  3.191774128432E-003  3.553957126240E-004  1.911726651590E+000 -1.963027732007E+000  2.035400578096E+000
  3.557130635959E-003  3.753221153821E-004  1.911009582467E+000 -1.962284203802E+000  2.034751118104E+000
  3.942428250463E-003  3.952781921092E-004  1.910253670061E+000 -1.961500350999E+000  2.034066196943E+000
  4.347697443358E-003  4.152655385525E-004  1.909458901418E+000 -1.960676152619E+000  2.033345758737E+000
  4.772970284417E-003  4.352857557265E-004  1.908625262950E+000 -1.959811586646E+000  2.032589744796E+000
  5.218280447175E-003  4.553404501876E-004  1.907752740440E+000 -1.958906630041E+000  2.031798093629E+000
  5.683663214611E-003  4.754312343099E-004  1.906841319046E+000 -1.957961258738E+000  2.030970740949E+000
  6.169155485101E-003  4.955597265624E-004  1.905890983307E+000 -1.956975447661E+000  2.030107619686E+000
  6.674795778653E-003  5.157275517886E-004  1.904901717150E+000 -1.955949170722E+000  2.029208659994E+000
  7.200624243425E-003  5.359363414876E-004  1.903873503891E+000 -1.954882400838E+000  2.028273789262E+000
  7.746682662519E-003  5.561877340970E-004  1.902806326245E+000 -1.953775109930E+000  2.027302932126E+000
  8.313014461060E-003  5.764833752781E-004  1.901700166329E+000 -1.952627268940E+000  2.026296010477E+000
  8.899664713569E-003  5.968249182030E-004  1.900555005672E+000 -1.951438847830E+000  2.025252943475E+000
  9.506680151615E-003  6.172140238444E-004  1.899370825219E+000 -1.950209815601E+000  2.024173647561E+000
  1.013410917176E-002  6.376523612666E-004  1.898147605338E+000 -1.948940140295E+000  2.023058036471E+000
  1.078200184380E-002  6.581416079202E-004  1.896885325826E+000 -1.947629789009E+000  2.021906021244E+000
  1.145040991929E-002  6.786834499385E-004  1.895583965922E+000 -1.946278727900E+000  2.020717510242E+000
  1.213938684040E-002  6.992795824361E-004  1.894243504306E+000 -1.944886922204E+000  2.019492409160E+000
  1.284898774901E-002  7.199317098113E-004  1.892863919114E+000 -1.943454336238E+000  2.018230621043E+000
  1.357926949620E-002  7.406415460502E-004  1.891445187943E+000 -1.941980933416E+000  2.016932046299E+000
  1.433029065191E-002  7.614108150341E-004  1.889987287860E+000 -1.940466676259E+000  2.015596582720E+000
  1.510211151509E-002  7.822412508494E-004  1.888490195412E+000 -1.938911526410E+000  2.014224125490E+000
  1.589479412397E-002  8.031345981016E-004  1.886953886631E+000 -1.937315444642E+000  2.012814567212E+000
  1.670840226680E-002  8.240926122311E-004  1.885378337050E+000 -1.935678390871E+000  2.011367797917E+000
  1.754300149280E-002  8.451170598329E-004  1.883763521706E+000 -1.934000324176E+000  2.009883705089E+000
  1.839865912351E-002  8.662097189796E-004  1.882109415154E+000 -1.932281202802E+000  2.008362173678E+000
  1.927544426443E-002  8.873723795480E-004  1.880415991474E+000 -1.930520984184E+000  2.006803086126E+000
  2.017342781695E-002  9.086068435487E-004  1.878683224285E+000 -1.928719624955E+000  2.005206322380E+000
  2.109268249069E-002  9.299149254598E-004  1.876911086754E+000 -1.926877080963E+000  2.003571759919E+000
  2.203328281612E-002  9.512984525641E-004  1.875099551607E+000 -1.924993307287E+000  2.001899273774E+000
  2.299530515754E-002  9.727592652906E-004  1.873248591140E+000 -1.923068258252E+000  2.000188736548E+000
  2.397882772639E-002  9.942992175591E-004  1.871358177233E+000 -1.921101887443E+000  1.998440018441E+000
  2.498393059493E-002  1.015920177130E-003  1.869428281358E+000 -1.919094147728E+000  1.996652987272E+000
  2.601069571024E-002  1.037624025957E-003  1.867458874595E+000 -1.917044991269E+000  1.994827508507E+000
  2.705920690860E-002  1.059412660547E-003  1.865449927645E+000 -1.914954369540E+000  1.992963445281E+000
  2.812954993023E-002  1.081287992318E-003  1.863401410839E+000 -1.912822233350E+000  1.991060658422E+000
  2.922181243436E-002  1.103251947969E-003  1.861313294156E+000 -1.910648532856E+000  1.989119006484E+000
  3.033608401473E-002  1.125306469854E-003  1.859185547232E+000 -1.908433217585E+000  1.987138345770E+000
