# 1st line: number of mesh points
# abcissa weight wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   1 , Occupation=   0.0000
  9.830308526508E-006  1.966074589941E-005  4.878649631830E-006  4.962770294774E-001 -1.931305025174E+000
  3.932200719717E-005  3.932303800261E-005  1.951386240071E-005  4.962200765458E-001 -1.930997537285E+000
  8.847741541455E-005  5.898842277178E-005  4.390343014493E-005  4.961251701675E-001 -1.930485152723E+000
  1.573003992804E-004  7.865844718600E-005  7.804367332204E-005  4.959923330985E-001 -1.929768014340E+000
  2.457963722417E-004  9.833465899987E-005  1.219294420991E-004  4.958215971871E-001 -1.928846322074E+000
  3.539722959954E-004  1.180186070023E-004  1.755541178790E-004  4.956130033636E-001 -1.927720332893E+000
  4.818366816528E-004  1.377118412759E-004  2.389096152626E-004  4.953666016265E-001 -1.926390360723E+000
  6.293995911626E-004  1.574159134560E-004  3.119863844451E-004  4.950824510270E-001 -1.924856776365E+000
  7.966726389934E-004  1.771323769912E-004  3.947734140487E-004  4.947606196492E-001 -1.923120007390E+000
  9.836689940782E-004  1.968627874036E-004  4.872582343879E-004  4.944011845886E-001 -1.921180538019E+000
  1.190403382016E-003  2.166087025496E-004  5.894269211693E-004  4.940042319263E-001 -1.919038908993E+000
  1.416892087541E-003  2.363716828821E-004  7.012640996243E-004  4.935698567019E-001 -1.916695717420E+000
  1.663152957245E-003  2.561532917128E-004  8.227529490732E-004  4.930981628818E-001 -1.914151616609E+000
  1.929205402573E-003  2.759550954757E-004  9.538752079211E-004  4.925892633256E-001 -1.911407315891E+000
  2.215070403074E-003  2.957786639908E-004  1.094611179084E-003  4.920432797493E-001 -1.908463580418E+000
  2.520770509919E-003  3.156255707300E-004  1.244939735843E-003  4.914603426855E-001 -1.905321230953E+000
  2.846329849692E-003  3.354973930828E-004  1.404838328128E-003  4.908405914407E-001 -1.901981143639E+000
  3.191774128432E-003  3.553957126240E-004  1.574282989226E-003  4.901841740496E-001 -1.898444249751E+000
  3.557130635959E-003  3.753221153821E-004  1.753248342919E-003  4.894912472263E-001 -1.894711535442E+000
  3.942428250463E-003  3.952781921092E-004  1.941707611036E-003  4.887619763133E-001 -1.890784041458E+000
  4.347697443358E-003  4.152655385525E-004  2.139632621442E-003  4.879965352264E-001 -1.886662862847E+000
  4.772970284417E-003  4.352857557265E-004  2.346993816434E-003  4.871951063978E-001 -1.882349148654E+000
  5.218280447175E-003  4.553404501876E-004  2.563760261560E-003  4.863578807154E-001 -1.877844101590E+000
  5.683663214611E-003  4.754312343099E-004  2.789899654861E-003  4.854850574597E-001 -1.873148977694E+000
  6.169155485101E-003  4.955597265624E-004  3.025378336517E-003  4.845768442376E-001 -1.868265085973E+000
  6.674795778653E-003  5.157275517886E-004  3.270161298915E-003  4.836334569132E-001 -1.863193788030E+000
  7.200624243425E-003  5.359363414876E-004  3.524212197121E-003  4.826551195359E-001 -1.857936497673E+000
  7.746682662519E-003  5.561877340970E-004  3.787493359762E-003  4.816420642652E-001 -1.852494680512E+000
  8.313014461060E-003  5.764833752781E-004  4.059965800316E-003  4.805945312930E-001 -1.846869853530E+000
  8.899664713569E-003  5.968249182030E-004  4.341589228800E-003  4.795127687629E-001 -1.841063584653E+000
  9.506680151615E-003  6.172140238444E-004  4.632322063861E-003  4.783970326863E-001 -1.835077492286E+000
  1.013410917176E-002  6.376523612666E-004  4.932121445262E-003  4.772475868557E-001 -1.828913244850E+000
  1.078200184380E-002  6.581416079202E-004  5.240943246763E-003  4.760647027557E-001 -1.822572560289E+000
  1.145040991929E-002  6.786834499385E-004  5.558742089394E-003  4.748486594700E-001 -1.816057205567E+000
  1.213938684040E-002  6.992795824361E-004  5.885471355109E-003  4.735997435869E-001 -1.809368996148E+000
  1.284898774901E-002  7.199317098113E-004  6.221083200833E-003  4.723182491002E-001 -1.802509795462E+000
  1.357926949620E-002  7.406415460502E-004  6.565528572879E-003  4.710044773091E-001 -1.795481514346E+000
  1.433029065191E-002  7.614108150341E-004  6.918757221744E-003  4.696587367138E-001 -1.788286110478E+000
  1.510211151509E-002  7.822412508494E-004  7.280717717282E-003  4.682813429091E-001 -1.780925587790E+000
  1.589479412397E-002  8.031345981016E-004  7.651357464238E-003  4.668726184744E-001 -1.773401995865E+000
  1.670840226680E-002  8.240926122311E-004  8.030622718145E-003  4.654328928620E-001 -1.765717429317E+000
  1.754300149280E-002  8.451170598329E-004  8.418458601582E-003  4.639625022812E-001 -1.757874027154E+000
  1.839865912351E-002  8.662097189796E-004  8.814809120785E-003  4.624617895807E-001 -1.749873972128E+000
  1.927544426443E-002  8.873723795480E-004  9.219617182602E-003  4.609311041278E-001 -1.741719490065E+000
  2.017342781695E-002  9.086068435487E-004  9.632824611800E-003  4.593708016846E-001 -1.733412849176E+000
  2.109268249069E-002  9.299149254598E-004  1.005437216869E-002  4.577812442817E-001 -1.724956359358E+000
  2.203328281612E-002  9.512984525641E-004  1.048419956713E-002  4.561628000894E-001 -1.716352371474E+000
  2.299530515754E-002  9.727592652906E-004  1.092224549275E-002  4.545158432855E-001 -1.707603276617E+000
  2.397882772639E-002  9.942992175591E-004  1.136844762166E-002  4.528407539207E-001 -1.698711505355E+000
  2.498393059493E-002  1.015920177130E-003  1.182274263931E-002  4.511379177818E-001 -1.689679526966E+000
  2.601069571024E-002  1.037624025957E-003  1.228506625974E-002  4.494077262514E-001 -1.680509848648E+000
  2.705920690860E-002  1.059412660547E-003  1.275535324511E-002  4.476505761653E-001 -1.671205014722E+000
  2.812954993023E-002  1.081287992318E-003  1.323353742555E-002  4.458668696674E-001 -1.661767605807E+000
  2.922181243436E-002  1.103251947969E-003  1.371955171923E-002  4.440570140621E-001 -1.652200237988E+000
