# 1st line: number of mesh points
# abcissa weight wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   1 , Occupation=   0.0000
  9.830308526508E-006  1.966074589941E-005  4.676367522980E-006  4.756702057418E-001 -7.919072142936E+000
  3.932200719717E-005  3.932303800261E-005  1.870124642911E-005  4.754366974070E-001 -7.916457644201E+000
  8.847741541455E-005  5.898842277178E-005  4.206196903931E-005  4.750476677742E-001 -7.912101385934E+000
  1.573003992804E-004  7.865844718600E-005  7.473743358529E-005  4.745033431467E-001 -7.906005227064E+000
  2.457963722417E-004  9.833465899987E-005  1.166981207499E-004  4.738040401805E-001 -7.898171769069E+000
  3.539722959954E-004  1.180186070023E-004  1.679061168153E-004  4.729501657153E-001 -7.888604354969E+000
  4.818366816528E-004  1.377118412759E-004  2.283151434093E-004  4.719422165581E-001 -7.877307068005E+000
  6.293995911626E-004  1.574159134560E-004  2.978705938385E-004  4.707807792177E-001 -7.864284730048E+000
  7.966726389934E-004  1.771323769912E-004  3.765095759949E-004  4.694665295921E-001 -7.849542899705E+000
  9.836689940782E-004  1.968627874036E-004  4.641609618176E-004  4.680002326075E-001 -7.833087870143E+000
  1.190403382016E-003  2.166087025496E-004  5.607454432927E-004  4.663827418087E-001 -7.814926666610E+000
  1.416892087541E-003  2.363716828821E-004  6.661755949677E-004  4.646149989032E-001 -7.795067043681E+000
  1.663152957245E-003  2.561532917128E-004  7.803559429565E-004  4.626980332557E-001 -7.773517482204E+000
  1.929205402573E-003  2.759550954757E-004  9.031830404080E-004  4.606329613365E-001 -7.750287185955E+000
  2.215070403074E-003  2.957786639908E-004  1.034545549409E-003  4.584209861213E-001 -7.725386078010E+000
  2.520770509919E-003  3.156255707300E-004  1.174324329287E-003  4.560633964436E-001 -7.698824796823E+000
  2.846329849692E-003  3.354973930828E-004  1.322392531279E-003  4.535615663007E-001 -7.670614692009E+000
  3.191774128432E-003  3.553957126240E-004  1.478615699533E-003  4.509169541110E-001 -7.640767819851E+000
  3.557130635959E-003  3.753221153821E-004  1.642851878384E-003  4.481311019258E-001 -7.609296938504E+000
  3.942428250463E-003  3.952781921092E-004  1.814951725892E-003  4.452056345926E-001 -7.576215502915E+000
  4.347697443358E-003  4.152655385525E-004  1.994758633560E-003  4.421422588733E-001 -7.541537659461E+000
  4.772970284417E-003  4.352857557265E-004  2.182108852209E-003  4.389427625143E-001 -7.505278240284E+000
  5.218280447175E-003  4.553404501876E-004  2.376831623947E-003  4.356090132712E-001 -7.467452757353E+000
  5.683663214611E-003  4.754312343099E-004  2.578749320177E-003  4.321429578874E-001 -7.428077396228E+000
  6.169155485101E-003  4.955597265624E-004  2.787677585586E-003  4.285466210255E-001 -7.387169009538E+000
  6.674795778653E-003  5.157275517886E-004  3.003425488056E-003  4.248221041548E-001 -7.344745110178E+000
  7.200624243425E-003  5.359363414876E-004  3.225795674435E-003  4.209715843916E-001 -7.300823864211E+000
  7.746682662519E-003  5.561877340970E-004  3.454584532087E-003  4.169973132951E-001 -7.255424083490E+000
  8.313014461060E-003  5.764833752781E-004  3.689582356170E-003  4.129016156185E-001 -7.208565217992E+000
  8.899664713569E-003  5.968249182030E-004  3.930573522552E-003  4.086868880148E-001 -7.160267347866E+000
  9.506680151615E-003  6.172140238444E-004  4.177336666293E-003  4.043555976984E-001 -7.110551175197E+000
  1.013410917176E-002  6.376523612666E-004  4.429644865619E-003  3.999102810628E-001 -7.059438015488E+000
  1.078200184380E-002  6.581416079202E-004  4.687265831291E-003  3.953535422542E-001 -7.006949788859E+000
  1.145040991929E-002  6.786834499385E-004  4.949962101294E-003  3.906880517019E-001 -6.953109010956E+000
  1.213938684040E-002  6.992795824361E-004  5.217491240744E-003  3.859165446056E-001 -6.897938783592E+000
  1.284898774901E-002  7.199317098113E-004  5.489606046927E-003  3.810418193796E-001 -6.841462785094E+000
  1.357926949620E-002  7.406415460502E-004  5.766054759368E-003  3.760667360553E-001 -6.783705260379E+000
  1.433029065191E-002  7.614108150341E-004  6.046581274831E-003  3.709942146412E-001 -6.724691010744E+000
  1.510211151509E-002  7.822412508494E-004  6.330925367135E-003  3.658272334419E-001 -6.664445383388E+000
  1.589479412397E-002  8.031345981016E-004  6.618822911694E-003  3.605688273355E-001 -6.602994260646E+000
  1.670840226680E-002  8.240926122311E-004  6.910006114643E-003  3.552220860108E-001 -6.540364048955E+000
  1.754300149280E-002  8.451170598329E-004  7.204203746464E-003  3.497901521646E-001 -6.476581667544E+000
  1.839865912351E-002  8.662097189796E-004  7.501141379958E-003  3.442762196588E-001 -6.411674536850E+000
  1.927544426443E-002  8.873723795480E-004  7.800541632461E-003  3.386835316387E-001 -6.345670566664E+000
  2.017342781695E-002  9.086068435487E-004  8.102124412166E-003  3.330153786132E-001 -6.278598144005E+000
  2.109268249069E-002  9.299149254598E-004  8.405607168419E-003  3.272750964962E-001 -6.210486120730E+000
  2.203328281612E-002  9.512984525641E-004  8.710705145843E-003  3.214660646113E-001 -6.141363800870E+000
  2.299530515754E-002  9.727592652906E-004  9.017131642167E-003  3.155917036597E-001 -6.071260927709E+000
  2.397882772639E-002  9.942992175591E-004  9.324598269588E-003  3.096554736515E-001 -6.000207670598E+000
  2.498393059493E-002  1.015920177130E-003  9.632815219541E-003  3.036608718022E-001 -5.928234611503E+000
  2.601069571024E-002  1.037624025957E-003  9.941491530697E-003  2.976114303940E-001 -5.855372731302E+000
  2.705920690860E-002  1.059412660547E-003  1.025033536005E-002  2.915107146033E-001 -5.781653395820E+000
  2.812954993023E-002  1.081287992318E-003  1.055905425691E-002  2.853623202947E-001 -5.707108341612E+000
  2.922181243436E-002  1.103251947969E-003  1.086735543966E-002  2.791698717825E-001 -5.631769661495E+000
  3.033608401473E-002  1.125306469854E-003  1.117494607504E-002  2.729370195612E-001 -5.555669789832E+000
  3.147245621542E-002  1.147453516351E-003  1.148153355989E-002  2.666674380034E-001 -5.478841487565E+000
  3.263102254705E-002  1.169695062249E-003  1.178682580505E-002  2.603648230300E-001 -5.401317827010E+000
  3.381187850339E-002  1.192033099133E-003  1.209053152128E-002  2.540328897490E-001 -5.323132176412E+000
  3.501512157837E-002  1.214469635775E-003  1.239236050707E-002  2.476753700676E-001 -5.244318184258E+000
  3.624085128345E-002  1.237006698530E-003  1.269202393798E-002  2.412960102762E-001 -5.164909763359E+000
