# 1st line: number of mesh points
# abcissa weight wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   1 , Occupation=   0.0000
  9.830308526508E-006  1.966074589941E-005  4.953544209978E-006  5.038956061151E-001 -1.964817431880E+000
  3.932200719717E-005  3.932303800261E-005  1.981342717234E-005  5.038376649330E-001 -1.964504024915E+000
  8.847741541455E-005  5.898842277178E-005  4.457740010724E-005  5.037411117720E-001 -1.963981777158E+000
  1.573003992804E-004  7.865844718600E-005  7.924171579131E-005  5.036059698405E-001 -1.963250834357E+000
  2.457963722417E-004  9.833465899987E-005  1.238011296718E-004  5.034322716195E-001 -1.962311400501E+000
  3.539722959954E-004  1.180186070023E-004  1.782489014264E-004  5.032200588526E-001 -1.961163737769E+000
  4.818366816528E-004  1.377118412759E-004  2.425767969684E-004  5.029693825319E-001 -1.959808166453E+000
  6.293995911626E-004  1.574159134560E-004  3.167750908956E-004  5.026803028819E-001 -1.958245064869E+000
  7.966726389934E-004  1.771323769912E-004  4.008325693851E-004  5.023528893395E-001 -1.956474869257E+000
  9.836689940782E-004  1.968627874036E-004  4.947365335305E-004  5.019872205319E-001 -1.954498073655E+000
  1.190403382016E-003  2.166087025496E-004  5.984728031223E-004  5.015833842505E-001 -1.952315229768E+000
  1.416892087541E-003  2.363716828821E-004  7.120257208719E-004  5.011414774229E-001 -1.949926946809E+000
  1.663152957245E-003  2.561532917128E-004  8.353781570753E-004  5.006616060806E-001 -1.947333891333E+000
  1.929205402573E-003  2.759550954757E-004  9.685115147192E-004  5.001438853253E-001 -1.944536787054E+000
  2.215070403074E-003  2.957786639908E-004  1.111405735025E-003  4.995884392904E-001 -1.941536414638E+000
  2.520770509919E-003  3.156255707300E-004  1.264039303434E-003  4.989954011010E-001 -1.938333611490E+000
  2.846329849692E-003  3.354973930828E-004  1.426389256025E-003  4.983649128300E-001 -1.934929271518E+000
  3.191774128432E-003  3.553957126240E-004  1.598431186373E-003  4.976971254517E-001 -1.931324344883E+000
  3.557130635959E-003  3.753221153821E-004  1.780139252843E-003  4.969921987917E-001 -1.927519837734E+000
  3.942428250463E-003  3.952781921092E-004  1.971486186309E-003  4.962503014751E-001 -1.923516811922E+000
  4.347697443358E-003  4.152655385525E-004  2.172443298314E-003  4.954716108701E-001 -1.919316384705E+000
  4.772970284417E-003  4.352857557265E-004  2.382980489655E-003  4.946563130299E-001 -1.914919728429E+000
  5.218280447175E-003  4.553404501876E-004  2.603066259394E-003  4.938046026308E-001 -1.910328070198E+000
  5.683663214611E-003  4.754312343099E-004  2.832667714301E-003  4.929166829077E-001 -1.905542691527E+000
  6.169155485101E-003  4.955597265624E-004  3.071750578717E-003  4.919927655866E-001 -1.900564927973E+000
  6.674795778653E-003  5.157275517886E-004  3.320279204835E-003  4.910330708140E-001 -1.895396168758E+000
  7.200624243425E-003  5.359363414876E-004  3.578216583409E-003  4.900378270831E-001 -1.890037856371E+000
  7.746682662519E-003  5.561877340970E-004  3.845524354874E-003  4.890072711577E-001 -1.884491486150E+000
  8.313014461060E-003  5.764833752781E-004  4.122162820881E-003  4.879416479924E-001 -1.878758605855E+000
  8.899664713569E-003  5.968249182030E-004  4.408090956242E-003  4.868412106501E-001 -1.872840815221E+000
  9.506680151615E-003  6.172140238444E-004  4.703266421289E-003  4.857062202167E-001 -1.866739765490E+000
  1.013410917176E-002  6.376523612666E-004  5.007645574634E-003  4.845369457127E-001 -1.860457158934E+000
  1.078200184380E-002  6.581416079202E-004  5.321183486333E-003  4.833336640016E-001 -1.853994748357E+000
  1.145040991929E-002  6.786834499385E-004  5.643833951448E-003  4.820966596959E-001 -1.847354336579E+000
  1.213938684040E-002  6.992795824361E-004  5.975549504004E-003  4.808262250595E-001 -1.840537775908E+000
  1.284898774901E-002  7.199317098113E-004  6.316281431343E-003  4.795226599079E-001 -1.833546967589E+000
  1.357926949620E-002  7.406415460502E-004  6.665979788859E-003  4.781862715048E-001 -1.826383861243E+000
