# 1st line: number of mesh points
# abcissa weight wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   2 , l=   0 , Occupation=   0.9900
  9.830308526508E-006  1.966074589941E-005 -1.643646295400E+000  5.089510231608E+000 -1.579926852135E+001
  3.932200719717E-005  3.932303800261E-005 -1.643496203969E+000  5.089044309616E+000 -1.579755454930E+001
  8.847741541455E-005  5.898842277178E-005 -1.643246069003E+000  5.088267844577E+000 -1.579469824879E+001
  1.573003992804E-004  7.865844718600E-005 -1.642895916630E+000  5.087180943903E+000 -1.579070009908E+001
  2.457963722417E-004  9.833465899987E-005 -1.642445783429E+000  5.085783757953E+000 -1.578556077110E+001
  3.539722959954E-004  1.180186070023E-004 -1.641895716422E+000  5.084076480013E+000 -1.577928112728E+001
  4.818366816528E-004  1.377118412759E-004 -1.641245773076E+000  5.082059346275E+000 -1.577186222148E+001
  6.293995911626E-004  1.574159134560E-004 -1.640496021297E+000  5.079732635804E+000 -1.576330529880E+001
  7.966726389934E-004  1.771323769912E-004 -1.639646539422E+000  5.077096670508E+000 -1.575361179546E+001
  9.836689940782E-004  1.968627874036E-004 -1.638697416220E+000  5.074151815096E+000 -1.574278333856E+001
  1.190403382016E-003  2.166087025496E-004 -1.637648750882E+000  5.070898477032E+000 -1.573082174589E+001
  1.416892087541E-003  2.363716828821E-004 -1.636500653011E+000  5.067337106488E+000 -1.571772902562E+001
  1.663152957245E-003  2.561532917128E-004 -1.635253242620E+000  5.063468196287E+000 -1.570350737610E+001
  1.929205402573E-003  2.759550954757E-004 -1.633906650121E+000  5.059292281839E+000 -1.568815918548E+001
  2.215070403074E-003  2.957786639908E-004 -1.632461016315E+000  5.054809941080E+000 -1.567168703143E+001
  2.520770509919E-003  3.156255707300E-004 -1.630916492382E+000  5.050021794397E+000 -1.565409368075E+001
  2.846329849692E-003  3.354973930828E-004 -1.629273239870E+000  5.044928504551E+000 -1.563538208901E+001
  3.191774128432E-003  3.553957126240E-004 -1.627531430685E+000  5.039530776593E+000 -1.561555540009E+001
  3.557130635959E-003  3.753221153821E-004 -1.625691247079E+000  5.033829357782E+000 -1.559461694578E+001
  3.942428250463E-003  3.952781921092E-004 -1.623752881634E+000  5.027825037483E+000 -1.557257024529E+001
  4.347697443358E-003  4.152655385525E-004 -1.621716537249E+000  5.021518647073E+000 -1.554941900476E+001
  4.772970284417E-003  4.352857557265E-004 -1.619582427126E+000  5.014911059836E+000 -1.552516711674E+001
  5.218280447175E-003  4.553404501876E-004 -1.617350774757E+000  5.008003190852E+000 -1.549981865960E+001
  5.683663214611E-003  4.754312343099E-004 -1.615021813902E+000  5.000795996878E+000 -1.547337789699E+001
  6.169155485101E-003  4.955597265624E-004 -1.612595788576E+000  4.993290476233E+000 -1.544584927720E+001
  6.674795778653E-003  5.157275517886E-004 -1.610072953031E+000  4.985487668664E+000 -1.541723743255E+001
  7.200624243425E-003  5.359363414876E-004 -1.607453571734E+000  4.977388655218E+000 -1.538754717868E+001
  7.746682662519E-003  5.561877340970E-004 -1.604737919351E+000  4.968994558099E+000 -1.535678351388E+001
  8.313014461060E-003  5.764833752781E-004 -1.601926280727E+000  4.960306540528E+000 -1.532495161835E+001
  8.899664713569E-003  5.968249182030E-004 -1.599018950861E+000  4.951325806586E+000 -1.529205685344E+001
  9.506680151615E-003  6.172140238444E-004 -1.596016234886E+000  4.942053601065E+000 -1.525810476090E+001
  1.013410917176E-002  6.376523612666E-004 -1.592918448047E+000  4.932491209301E+000 -1.522310106197E+001
  1.078200184380E-002  6.581416079202E-004 -1.589725915676E+000  4.922639957005E+000 -1.518705165665E+001
  1.145040991929E-002  6.786834499385E-004 -1.586438973167E+000  4.912501210094E+000 -1.514996262272E+001
  1.213938684040E-002  6.992795824361E-004 -1.583057965952E+000  4.902076374504E+000 -1.511184021488E+001
  1.284898774901E-002  7.199317098113E-004 -1.579583249473E+000  4.891366896008E+000 -1.507269086380E+001
  1.357926949620E-002  7.406415460502E-004 -1.576015189156E+000  4.880374260020E+000 -1.503252117516E+001
  1.433029065191E-002  7.614108150341E-004 -1.572354160382E+000  4.869099991399E+000 -1.499133792859E+001
  1.510211151509E-002  7.822412508494E-004 -1.568600548457E+000  4.857545654243E+000 -1.494914807672E+001
  1.589479412397E-002  8.031345981016E-004 -1.564754748585E+000  4.845712851676E+000 -1.490595874402E+001
  1.670840226680E-002  8.240926122311E-004 -1.560817165834E+000  4.833603225630E+000 -1.486177722576E+001
  1.754300149280E-002  8.451170598329E-004 -1.556788215104E+000  4.821218456624E+000 -1.481661098684E+001
  1.839865912351E-002  8.662097189796E-004 -1.552668321097E+000  4.808560263528E+000 -1.477046766066E+001
  1.927544426443E-002  8.873723795480E-004 -1.548457918282E+000  4.795630403332E+000 -1.472335504787E+001
  2.017342781695E-002  9.086068435487E-004 -1.544157450857E+000  4.782430670895E+000 -1.467528111516E+001
  2.109268249069E-002  9.299149254598E-004 -1.539767372720E+000  4.768962898699E+000 -1.462625399397E+001
  2.203328281612E-002  9.512984525641E-004 -1.535288147425E+000  4.755228956593E+000 -1.457628197923E+001
  2.299530515754E-002  9.727592652906E-004 -1.530720248149E+000  4.741230751523E+000 -1.452537352795E+001
  2.397882772639E-002  9.942992175591E-004 -1.526064157653E+000  4.726970227268E+000 -1.447353725792E+001
  2.498393059493E-002  1.015920177130E-003 -1.521320368240E+000  4.712449364155E+000 -1.442078194623E+001
  2.601069571024E-002  1.037624025957E-003 -1.516489381716E+000  4.697670178784E+000 -1.436711652787E+001
