# 1st line: number of mesh points
# abcissa weight wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   2 , l=   0 , Occupation=   1.0000
  9.830308526508E-006  1.966074589941E-005 -2.808658764648E+000  8.225568807585E+000 -2.065754245456E+001
  3.932200719717E-005  3.932303800261E-005 -2.808416187634E+000  8.224959601671E+000 -2.065617911878E+001
  8.847741541455E-005  5.898842277178E-005 -2.808011911342E+000  8.223944294601E+000 -2.065390689096E+001
  1.573003992804E-004  7.865844718600E-005 -2.807445963869E+000  8.222522940569E+000 -2.065072576886E+001
  2.457963722417E-004  9.833465899987E-005 -2.806718384559E+000  8.220695615478E+000 -2.064663574952E+001
  3.539722959954E-004  1.180186070023E-004 -2.805829224011E+000  8.218462416972E+000 -2.064163682931E+001
  4.818366816528E-004  1.377118412759E-004 -2.804778544085E+000  8.215823464470E+000 -2.063572900417E+001
  6.293995911626E-004  1.574159134560E-004 -2.803566417915E+000  8.212778899224E+000 -2.062891226978E+001
  7.966726389934E-004  1.771323769912E-004 -2.802192929923E+000  8.209328884365E+000 -2.062118662181E+001
  9.836689940782E-004  1.968627874036E-004 -2.800658175831E+000  8.205473604978E+000 -2.061255205621E+001
  1.190403382016E-003  2.166087025496E-004 -2.798962262680E+000  8.201213268174E+000 -2.060300856953E+001
  1.416892087541E-003  2.363716828821E-004 -2.797105308852E+000  8.196548103168E+000 -2.059255615925E+001
  1.663152957245E-003  2.561532917128E-004 -2.795087444084E+000  8.191478361381E+000 -2.058119482421E+001
  1.929205402573E-003  2.759550954757E-004 -2.792908809499E+000  8.186004316533E+000 -2.056892456503E+001
  2.215070403074E-003  2.957786639908E-004 -2.790569557625E+000  8.180126264754E+000 -2.055574538456E+001
  2.520770509919E-003  3.156255707300E-004 -2.788069852426E+000  8.173844524706E+000 -2.054165728842E+001
  2.846329849692E-003  3.354973930828E-004 -2.785409869328E+000  8.167159437705E+000 -2.052666028552E+001
  3.191774128432E-003  3.553957126240E-004 -2.782589795252E+000  8.160071367859E+000 -2.051075438865E+001
  3.557130635959E-003  3.753221153821E-004 -2.779609828644E+000  8.152580702212E+000 -2.049393961509E+001
  3.942428250463E-003  3.952781921092E-004 -2.776470179515E+000  8.144687850896E+000 -2.047621598730E+001
  4.347697443358E-003  4.152655385525E-004 -2.773171069472E+000  8.136393247291E+000 -2.045758353358E+001
  4.772970284417E-003  4.352857557265E-004 -2.769712731759E+000  8.127697348196E+000 -2.043804228881E+001
  5.218280447175E-003  4.553404501876E-004 -2.766095411298E+000  8.118600634007E+000 -2.041759229523E+001
  5.683663214611E-003  4.754312343099E-004 -2.762319364729E+000  8.109103608903E+000 -2.039623360323E+001
  6.169155485101E-003  4.955597265624E-004 -2.758384860455E+000  8.099206801041E+000 -2.037396627223E+001
  6.674795778653E-003  5.157275517886E-004 -2.754292178690E+000  8.088910762757E+000 -2.035079037152E+001
  7.200624243425E-003  5.359363414876E-004 -2.750041611504E+000  8.078216070780E+000 -2.032670598119E+001
  7.746682662519E-003  5.561877340970E-004 -2.745633462872E+000  8.067123326452E+000 -2.030171319313E+001
  8.313014461060E-003  5.764833752781E-004 -2.741068048726E+000  8.055633155952E+000 -2.027581211196E+001
  8.899664713569E-003  5.968249182030E-004 -2.736345697009E+000  8.043746210535E+000 -2.024900285611E+001
  9.506680151615E-003  6.172140238444E-004 -2.731466747730E+000  8.031463166775E+000 -2.022128555885E+001
  1.013410917176E-002  6.376523612666E-004 -2.726431553014E+000  8.018784726816E+000 -2.019266036946E+001
  1.078200184380E-002  6.581416079202E-004 -2.721240477170E+000  8.005711618635E+000 -2.016312745429E+001
  1.145040991929E-002  6.786834499385E-004 -2.715893896740E+000  7.992244596304E+000 -2.013268699801E+001
  1.213938684040E-002  6.992795824361E-004 -2.710392200569E+000  7.978384440271E+000 -2.010133920480E+001
  1.284898774901E-002  7.199317098113E-004 -2.704735789862E+000  7.964131957640E+000 -2.006908429961E+001
  1.357926949620E-002  7.406415460502E-004 -2.698925078249E+000  7.949487982461E+000 -2.003592252945E+001
  1.433029065191E-002  7.614108150341E-004 -2.692960491852E+000  7.934453376032E+000 -2.000185416471E+001
  1.510211151509E-002  7.822412508494E-004 -2.686842469352E+000  7.919029027203E+000 -1.996687950055E+001
  1.589479412397E-002  8.031345981016E-004 -2.680571462056E+000  7.903215852688E+000 -1.993099885830E+001
  1.670840226680E-002  8.240926122311E-004 -2.674147933968E+000  7.887014797384E+000 -1.989421258688E+001
  1.754300149280E-002  8.451170598329E-004 -2.667572361861E+000  7.870426834706E+000 -1.985652106430E+001
  1.839865912351E-002  8.662097189796E-004 -2.660845235347E+000  7.853452966912E+000 -1.981792469914E+001
  1.927544426443E-002  8.873723795480E-004 -2.653967056955E+000  7.836094225453E+000 -1.977842393215E+001
  2.017342781695E-002  9.086068435487E-004 -2.646938342200E+000  7.818351671316E+000 -1.973801923778E+001
  2.109268249069E-002  9.299149254598E-004 -2.639759619667E+000  7.800226395383E+000 -1.969671112587E+001
  2.203328281612E-002  9.512984525641E-004 -2.632431431080E+000  7.781719518791E+000 -1.965450014322E+001
  2.299530515754E-002  9.727592652906E-004 -2.624954331388E+000  7.762832193301E+000 -1.961138687537E+001
  2.397882772639E-002  9.942992175591E-004 -2.617328888839E+000  7.743565601672E+000 -1.956737194828E+001
  2.498393059493E-002  1.015920177130E-003 -2.609555685066E+000  7.723920958047E+000 -1.952245603010E+001
  2.601069571024E-002  1.037624025957E-003 -2.601635315161E+000  7.703899508333E+000 -1.947663983300E+001
