# 1st line: number of mesh points
# abcissa weight wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   2 , l=   0 , Occupation=   2.0000
  9.830308526508E-006  1.966074589941E-005 -6.243063757303E+000  3.764705201997E+001 -1.974826863304E+002
  3.932200719717E-005  3.932303800261E-005 -6.241953567666E+000  3.764122838698E+001 -1.974510246041E+002
  8.847741541455E-005  5.898842277178E-005 -6.240103536243E+000  3.763152389806E+001 -1.973982640131E+002
  1.573003992804E-004  7.865844718600E-005 -6.237514089921E+000  3.761794090184E+001 -1.973244179840E+002
  2.457963722417E-004  9.833465899987E-005 -6.234185826193E+000  3.760048268552E+001 -1.972295053091E+002
  3.539722959954E-004  1.180186070023E-004 -6.230119513012E+000  3.757915347401E+001 -1.971135501411E+002
  4.818366816528E-004  1.377118412759E-004 -6.225316088601E+000  3.755395842875E+001 -1.969765819869E+002
  6.293995911626E-004  1.574159134560E-004 -6.219776661222E+000  3.752490364633E+001 -1.968186356995E+002
  7.966726389934E-004  1.771323769912E-004 -6.213502508905E+000  3.749199615688E+001 -1.966397514687E+002
  9.836689940782E-004  1.968627874036E-004 -6.206495079128E+000  3.745524392213E+001 -1.964399748102E+002
  1.190403382016E-003  2.166087025496E-004 -6.198755988463E+000  3.741465583330E+001 -1.962193565531E+002
  1.416892087541E-003  2.363716828821E-004 -6.190287022176E+000  3.737024170867E+001 -1.959779528270E+002
  1.663152957245E-003  2.561532917128E-004 -6.181090133786E+000  3.732201229095E+001 -1.957158250458E+002
  1.929205402573E-003  2.759550954757E-004 -6.171167444579E+000  3.726997924437E+001 -1.954330398918E+002
  2.215070403074E-003  2.957786639908E-004 -6.160521243087E+000  3.721415515151E+001 -1.951296692974E+002
  2.520770509919E-003  3.156255707300E-004 -6.149153984517E+000  3.715455350991E+001 -1.948057904258E+002
  2.846329849692E-003  3.354973930828E-004 -6.137068290146E+000  3.709118872838E+001 -1.944614856498E+002
  3.191774128432E-003  3.553957126240E-004 -6.124266946667E+000  3.702407612315E+001 -1.940968425295E+002
  3.557130635959E-003  3.753221153821E-004 -6.110752905498E+000  3.695323191362E+001 -1.937119537888E+002
  3.942428250463E-003  3.952781921092E-004 -6.096529282048E+000  3.687867321802E+001 -1.933069172895E+002
  4.347697443358E-003  4.152655385525E-004 -6.081599354941E+000  3.680041804870E+001 -1.928818360051E+002
  4.772970284417E-003  4.352857557265E-004 -6.065966565197E+000  3.671848530723E+001 -1.924368179925E+002
  5.218280447175E-003  4.553404501876E-004 -6.049634515376E+000  3.663289477921E+001 -1.919719763624E+002
  5.683663214611E-003  4.754312343099E-004 -6.032606968675E+000  3.654366712891E+001 -1.914874292479E+002
  6.169155485101E-003  4.955597265624E-004 -6.014887847988E+000  3.645082389351E+001 -1.909832997725E+002
  6.674795778653E-003  5.157275517886E-004 -5.996481234918E+000  3.635438747726E+001 -1.904597160160E+002
  7.200624243425E-003  5.359363414876E-004 -5.977391368761E+000  3.625438114528E+001 -1.899168109789E+002
  7.746682662519E-003  5.561877340970E-004 -5.957622645430E+000  3.615082901714E+001 -1.893547225457E+002
  8.313014461060E-003  5.764833752781E-004 -5.937179616356E+000  3.604375606020E+001 -1.887735934465E+002
  8.899664713569E-003  5.968249182030E-004 -5.916066987337E+000  3.593318808270E+001 -1.881735712174E+002
  9.506680151615E-003  6.172140238444E-004 -5.894289617346E+000  3.581915172657E+001 -1.875548081594E+002
  1.013410917176E-002  6.376523612666E-004 -5.871852517308E+000  3.570167446007E+001 -1.869174612952E+002
  1.078200184380E-002  6.581416079202E-004 -5.848760848821E+000  3.558078457008E+001 -1.862616923260E+002
  1.145040991929E-002  6.786834499385E-004 -5.825019922854E+000  3.545651115423E+001 -1.855876675851E+002
  1.213938684040E-002  6.992795824361E-004 -5.800635198387E+000  3.532888411275E+001 -1.848955579917E+002
  1.284898774901E-002  7.199317098113E-004 -5.775612281023E+000  3.519793414004E+001 -1.841855390019E+002
  1.357926949620E-002  7.406415460502E-004 -5.749956921556E+000  3.506369271608E+001 -1.834577905591E+002
  1.433029065191E-002  7.614108150341E-004 -5.723675014496E+000  3.492619209753E+001 -1.827124970428E+002
  1.510211151509E-002  7.822412508494E-004 -5.696772596560E+000  3.478546530857E+001 -1.819498472158E+002
  1.589479412397E-002  8.031345981016E-004 -5.669255845115E+000  3.464154613157E+001 -1.811700341699E+002
  1.670840226680E-002  8.240926122311E-004 -5.641131076591E+000  3.449446909750E+001 -1.803732552707E+002
  1.754300149280E-002  8.451170598329E-004 -5.612404744848E+000  3.434426947603E+001 -1.795597121000E+002
  1.839865912351E-002  8.662097189796E-004 -5.583083439504E+000  3.419098326545E+001 -1.787296103981E+002
  1.927544426443E-002  8.873723795480E-004 -5.553173884227E+000  3.403464718237E+001 -1.778831600032E+002
  2.017342781695E-002  9.086068435487E-004 -5.522682934985E+000  3.387529865117E+001 -1.770205747906E+002
  2.109268249069E-002  9.299149254598E-004 -5.491617578262E+000  3.371297579313E+001 -1.761420726100E+002
  2.203328281612E-002  9.512984525641E-004 -5.459984929228E+000  3.354771741546E+001 -1.752478752211E+002
  2.299530515754E-002  9.727592652906E-004 -5.427792229880E+000  3.337956300002E+001 -1.743382082283E+002
  2.397882772639E-002  9.942992175591E-004 -5.395046847137E+000  3.320855269179E+001 -1.734133010139E+002
  2.498393059493E-002  1.015920177130E-003 -5.361756270900E+000  3.303472728717E+001 -1.724733866695E+002
  2.601069571024E-002  1.037624025957E-003 -5.327928112080E+000  3.285812822203E+001 -1.715187019265E+002
