# 1st line: number of mesh points
# rho and r_seitz are calculated from total density
# zeta and r_seitz only correct of rho > 1d-12

# abcissa weight rho drho ddrho zeta r_seitz
500
  9.830308526508E-006  1.966074589941E-005  1.761373937262E+002 -1.074056522654E+003  6.834454001838E+003  1.624905466747E-012  2.572901911466E-001
  3.932200719717E-005  3.932303800261E-005  1.761057209468E+002 -1.073854982656E+003  6.833120789483E+003  1.624874927441E-012  2.573056148495E-001
  8.847741541455E-005  5.898842277178E-005  1.760529434212E+002 -1.073519152418E+003  6.830899249979E+003  1.623747651677E-012  2.573313241554E-001
  1.573003992804E-004  7.865844718600E-005  1.759790768050E+002 -1.073049136548E+003  6.827790104754E+003  1.621522102866E-012  2.573673237669E-001
  2.457963722417E-004  9.833465899987E-005  1.758841430085E+002 -1.072445081441E+003  6.823794363387E+003  1.620054218764E-012  2.574136202705E-001
  3.539722959954E-004  1.180186070023E-004  1.757681701877E+002 -1.071707175220E+003  6.818913323204E+003  1.618212539967E-012  2.574702221385E-001
  4.818366816528E-004  1.377118412759E-004  1.756311927347E+002 -1.070835647664E+003  6.813148568734E+003  1.615752608573E-012  2.575371397327E-001
  6.293995911626E-004  1.574159134560E-004  1.754732512643E+002 -1.069830770116E+003  6.806501971069E+003  1.612590734202E-012  2.576143853080E-001
  7.966726389934E-004  1.771323769912E-004  1.752943925995E+002 -1.068692855379E+003  6.798975687087E+003  1.609047729392E-012  2.577019730169E-001
  9.836689940782E-004  1.968627874036E-004  1.750946697539E+002 -1.067422257589E+003  6.790572158572E+003  1.606338085098E-012  2.577999189155E-001
  1.190403382016E-003  2.166087025496E-004  1.748741419122E+002 -1.066019372082E+003  6.781294111208E+003  1.601700190628E-012  2.579082409688E-001
  1.416892087541E-003  2.363716828821E-004  1.746328744082E+002 -1.064484635234E+003  6.771144553458E+003  1.597158876531E-012  2.580269590581E-001
  1.663152957245E-003  2.561532917128E-004  1.743709387008E+002 -1.062818524292E+003  6.760126775331E+003  1.592630772729E-012  2.581560949881E-001
  1.929205402573E-003  2.759550954757E-004  1.740884123473E+002 -1.061021557186E+003  6.748244347025E+003  1.588031988470E-012  2.582956724956E-001
  2.215070403074E-003  2.957786639908E-004  1.737853789749E+002 -1.059094292327E+003  6.735501117461E+003  1.582051423410E-012  2.584457172581E-001
  2.520770509919E-003  3.156255707300E-004  1.734619282495E+002 -1.057037328386E+003  6.721901212699E+003  1.576481248907E-012  2.586062569039E-001
  2.846329849692E-003  3.354973930828E-004  1.731181558427E+002 -1.054851304059E+003  6.707449034239E+003  1.569104560748E-012  2.587773210223E-001
  3.191774128432E-003  3.553957126240E-004  1.727541633962E+002 -1.052536897816E+003  6.692149257209E+003  1.562868433538E-012  2.589589411753E-001
  3.557130635959E-003  3.753221153821E-004  1.723700584838E+002 -1.050094827633E+003  6.676006828438E+003  1.555468497662E-012  2.591511509092E-001
  3.942428250463E-003  3.952781921092E-004  1.719659545721E+002 -1.047525850714E+003  6.659026964418E+003  1.548050264032E-012  2.593539857677E-001
  4.347697443358E-003  4.152655385525E-004  1.715419709779E+002 -1.044830763187E+003  6.641215149153E+003  1.539947202396E-012  2.595674833055E-001
  4.772970284417E-003  4.352857557265E-004  1.710982328236E+002 -1.042010399793E+003  6.622577131897E+003  1.531897787848E-012  2.597916831025E-001
  5.218280447175E-003  4.553404501876E-004  1.706348709916E+002 -1.039065633559E+003  6.603118924778E+003  1.523898474372E-012  2.600266267792E-001
  5.683663214611E-003  4.754312343099E-004  1.701520220746E+002 -1.035997375448E+003  6.582846800317E+003  1.515110500864E-012  2.602723580126E-001
  6.169155485101E-003  4.955597265624E-004  1.696498283254E+002 -1.032806574008E+003  6.561767288839E+003  1.505690374268E-012  2.605289225533E-001
  6.674795778653E-003  5.157275517886E-004  1.691284376034E+002 -1.029494214988E+003  6.539887175764E+003  1.495543899418E-012  2.607963682426E-001
  7.200624243425E-003  5.359363414876E-004  1.685880033200E+002 -1.026061320955E+003  6.517213498808E+003  1.485839627565E-012  2.610747450314E-001
  7.746682662519E-003  5.561877340970E-004  1.680286843809E+002 -1.022508950889E+003  6.493753545066E+003  1.475562241826E-012  2.613641049999E-001
  8.313014461060E-003  5.764833752781E-004  1.674506451271E+002 -1.018838199762E+003  6.469514847991E+003  1.464701084571E-012  2.616645023769E-001
  8.899664713569E-003  5.968249182030E-004  1.668540552733E+002 -1.015050198103E+003  6.444505184275E+003  1.454266987186E-012  2.619759935617E-001
  9.506680151615E-003  6.172140238444E-004  1.662390898444E+002 -1.011146111556E+003  6.418732570617E+003  1.443404689540E-012  2.622986371460E-001
  1.013410917176E-002  6.376523612666E-004  1.656059291102E+002 -1.007127140412E+003  6.392205260399E+003  1.430645455056E-012  2.626324939365E-001
  1.078200184380E-002  6.581416079202E-004  1.649547585177E+002 -1.002994519135E+003  6.364931740257E+003  1.419493776636E-012  2.629776269788E-001
  1.145040991929E-002  6.786834499385E-004  1.642857686215E+002 -9.987495158721E+002  6.336920726548E+003  1.406243931191E-012  2.633341015826E-001
  1.213938684040E-002  6.992795824361E-004  1.635991550126E+002 -9.943934319475E+002  6.308181161726E+003  1.393904422045E-012  2.637019853469E-001
  1.284898774901E-002  7.199317098113E-004  1.628951182446E+002 -9.899276013474E+002  6.278722210619E+003  1.380736267613E-012  2.640813481869E-001
  1.357926949620E-002  7.406415460502E-004  1.621738637586E+002 -9.853533901872E+002  6.248553256605E+003  1.368124736787E-012  2.644722623619E-001
