# 1st line: number of mesh points
# abcissa weight wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   1 , Occupation=   1.9900
  3.748916916538E-002  1.259646331739E-003  2.100911521593E-001  5.020724792753E+000 -2.928495256689E+001
  3.876017882444E-002  1.282390598136E-003  2.164489359305E-001  4.983617718740E+000 -2.910510745167E+001
  4.005398593302E-002  1.305241579266E-003  2.228724667962E-001  4.946079277569E+000 -2.892292009978E+001
  4.137069825459E-002  1.328201375897E-003  2.293600114162E-001  4.908117678786E+000 -2.873842236308E+001
  4.271042566323E-002  1.351272108452E-003  2.359098162804E-001  4.869741247448E+000 -2.855164682863E+001
  4.407328016341E-002  1.374455917436E-003  2.425201081238E-001  4.830958422659E+000 -2.836262682209E+001
  4.545937591035E-002  1.397754963880E-003  2.491890943525E-001  4.791777756046E+000 -2.817139641057E+001
  4.686882923075E-002  1.421171429779E-003  2.559149634783E-001  4.752207910150E+000 -2.797799040505E+001
  4.830175864396E-002  1.444707518548E-003  2.626958855645E-001  4.712257656755E+000 -2.778244436228E+001
  4.975828488365E-002  1.468365455478E-003  2.695300126810E-001  4.671935875134E+000 -2.758479458610E+001
  5.123853091993E-002  1.492147488203E-003  2.764154793695E-001  4.631251550222E+000 -2.738507812827E+001
  5.274262198188E-002  1.516055887169E-003  2.833504031193E-001  4.590213770708E+000 -2.718333278866E+001
  5.427068558066E-002  1.540092946119E-003  2.903328848525E-001  4.548831727053E+000 -2.697959711494E+001
  5.582285153302E-002  1.564260982573E-003  2.973610094197E-001  4.507114709425E+000 -2.677391040155E+001
  5.739925198530E-002  1.588562338332E-003  3.044328461055E-001  4.465072105552E+000 -2.656631268819E+001
  5.900002143803E-002  1.612999379973E-003  3.115464491447E-001  4.422713398496E+000 -2.635684475751E+001
  6.062529677088E-002  1.637574499364E-003  3.186998582472E-001  4.380048164344E+000 -2.614554813227E+001
  6.227521726827E-002  1.662290114181E-003  3.258910991344E-001  4.337086069808E+000 -2.593246507180E+001
  6.394992464542E-002  1.687148668440E-003  3.331181840843E-001  4.293836869753E+000 -2.571763856770E+001
  6.564956307496E-002  1.712152633027E-003  3.403791124873E-001  4.250310404630E+000 -2.550111233894E+001
  6.737427921404E-002  1.737304506249E-003  3.476718714113E-001  4.206516597829E+000 -2.528293082617E+001
  6.912422223211E-002  1.762606814387E-003  3.549944361763E-001  4.162465452937E+000 -2.506313918534E+001
  7.089954383907E-002  1.788062112257E-003  3.623447709395E-001  4.118167050924E+000 -2.484178328053E+001
  7.270039831418E-002  1.813672983787E-003  3.697208292889E-001  4.073631547228E+000 -2.461890967611E+001
