# 1st line: number of mesh points
# abcissa weight wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   1 , Occupation=   1.9900
  9.830308526508E-006  1.966074589941E-005  6.115664578554E-005  6.221061684071E+000 -3.497787895069E+001
  3.932200719717E-005  3.932303800261E-005  2.446111118906E-004  6.220030197393E+000 -3.497310554211E+001
  8.847741541455E-005  5.898842277178E-005  5.503169866159E-004  6.218311275637E+000 -3.496515044102E+001
  1.573003992804E-004  7.865844718600E-005  9.781969239836E-004  6.215905252870E+000 -3.495401451786E+001
  2.457963722417E-004  9.833465899987E-005  1.528142654025E-003  6.212812596810E+000 -3.493969899243E+001
  3.539722959954E-004  1.180186070023E-004  2.200014997203E-003  6.209033908841E+000 -3.492220543512E+001
  4.818366816528E-004  1.377118412759E-004  2.993643882985E-003  6.204569924044E+000 -3.490153576841E+001
  6.293995911626E-004  1.574159134560E-004  3.908828372581E-003  6.199421511226E+000 -3.487769226881E+001
  7.966726389934E-004  1.771323769912E-004  4.945336685881E-003  6.193589672956E+000 -3.485067756902E+001
  9.836689940782E-004  1.968627874036E-004  6.102906232627E-003  6.187075545607E+000 -3.482049466052E+001
  1.190403382016E-003  2.166087025496E-004  7.381243647831E-003  6.179880399401E+000 -3.478714689641E+001
  1.416892087541E-003  2.363716828821E-004  8.780024831516E-003  6.172005638460E+000 -3.475063799463E+001
  1.663152957245E-003  2.561532917128E-004  1.029889499279E-002  6.163452800855E+000 -3.471097204147E+001
  1.929205402573E-003  2.759550954757E-004  1.193746869832E-002  6.154223558666E+000 -3.466815349543E+001
  2.215070403074E-003  2.957786639908E-004  1.369532992527E-002  6.144319718037E+000 -3.462218719132E+001
  2.520770509919E-003  3.156255707300E-004  1.557203211872E-002  6.133743219238E+000 -3.457307834474E+001
  2.846329849692E-003  3.354973930828E-004  1.756709825367E-002  6.122496136723E+000 -3.452083255683E+001
  3.191774128432E-003  3.553957126240E-004  1.968002090171E-002  6.110580679193E+000 -3.446545581925E+001
  3.557130635959E-003  3.753221153821E-004  2.191026230233E-002  6.097999189652E+000 -3.440695451957E+001
  3.942428250463E-003  3.952781921092E-004  2.425725443909E-002  6.084754145475E+000 -3.434533544680E+001
  4.347697443358E-003  4.152655385525E-004  2.672039912057E-002  6.070848158454E+000 -3.428060579726E+001
  4.772970284417E-003  4.352857557265E-004  2.929906806635E-002  6.056283974859E+000 -3.421277318073E+001
  5.218280447175E-003  4.553404501876E-004  3.199260299795E-002  6.041064475485E+000 -3.414184562673E+001
  5.683663214611E-003  4.754312343099E-004  3.480031573492E-002  6.025192675697E+000 -3.406783159120E+001
  6.169155485101E-003  4.955597265624E-004  3.772148829613E-002  6.008671725467E+000 -3.399073996328E+001
  6.674795778653E-003  5.157275517886E-004  4.075537300642E-002  5.991504909406E+000 -3.391058007234E+001
  7.200624243425E-003  5.359363414876E-004  4.390119260853E-002  5.973695646789E+000 -3.382736169529E+001
  7.746682662519E-003  5.561877340970E-004  4.715814038074E-002  5.955247491564E+000 -3.374109506394E+001
  8.313014461060E-003  5.764833752781E-004  5.052538025994E-002  5.936164132358E+000 -3.365179087271E+001
  8.899664713569E-003  5.968249182030E-004  5.400204697053E-002  5.916449392466E+000 -3.355946028635E+001
  9.506680151615E-003  6.172140238444E-004  5.758724615915E-002  5.896107229829E+000 -3.346411494796E+001
  1.013410917176E-002  6.376523612666E-004  6.128005453534E-002  5.875141736996E+000 -3.336576698705E+001
  1.078200184380E-002  6.581416079202E-004  6.507952001831E-002  5.853557141074E+000 -3.326442902779E+001
  1.145040991929E-002  6.786834499385E-004  6.898466188984E-002  5.831357803652E+000 -3.316011419733E+001
  1.213938684040E-002  6.992795824361E-004  7.299447095352E-002  5.808548220718E+000 -3.305283613431E+001
  1.284898774901E-002  7.199317098113E-004  7.710790970048E-002  5.785133022545E+000 -3.294260899735E+001
  1.357926949620E-002  7.406415460502E-004  8.132391248158E-002  5.761116973564E+000 -3.282944747369E+001
  1.433029065191E-002  7.614108150341E-004  8.564138568633E-002  5.736504972207E+000 -3.271336678785E+001
  1.510211151509E-002  7.822412508494E-004  9.005920792865E-002  5.711302050730E+000 -3.259438271038E+001
  1.589479412397E-002  8.031345981016E-004  9.457623023952E-002  5.685513375009E+000 -3.247251156656E+001
  1.670840226680E-002  8.240926122311E-004  9.919127626670E-002  5.659144244304E+000 -3.234777024520E+001
  1.754300149280E-002  8.451170598329E-004  1.039031424817E-001  5.632200091000E+000 -3.222017620738E+001
  1.839865912351E-002  8.662097189796E-004  1.087105983940E-001  5.604686480315E+000 -3.208974749517E+001
  1.927544426443E-002  8.873723795480E-004  1.136123867729E-001  5.576609109970E+000 -3.195650274032E+001
  2.017342781695E-002  9.086068435487E-004  1.186072238765E-001  5.547973809833E+000 -3.182046117292E+001
  2.109268249069E-002  9.299149254598E-004  1.236937996891E-001  5.518786541519E+000 -3.168164262994E+001
  2.203328281612E-002  9.512984525641E-004  1.288707781658E-001  5.489053397961E+000 -3.154006756371E+001
  2.299530515754E-002  9.727592652906E-004  1.341367974855E-001  5.458780602933E+000 -3.139575705028E+001
  2.397882772639E-002  9.942992175591E-004  1.394904703118E-001  5.427974510539E+000 -3.124873279766E+001
  2.498393059493E-002  1.015920177130E-003  1.449303840620E-001  5.396641604654E+000 -3.109901715388E+001
  2.601069571024E-002  1.037624025957E-003  1.504551011847E-001  5.364788498322E+000 -3.094663311495E+001
  2.705920690860E-002  1.059412660547E-003  1.560631594461E-001  5.332421933111E+000 -3.079160433258E+001
  2.812954993023E-002  1.081287992318E-003  1.617530722240E-001  5.299548778415E+000 -3.063395512171E+001
  2.922181243436E-002  1.103251947969E-003  1.675233288115E-001  5.266176030711E+000 -3.047371046783E+001
