# 1st line: number of mesh points
# abcissa weight wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   1 , Occupation=   2.0000
  9.830308526508E-006  1.966074589941E-005  6.116814974311E-005  6.222231833749E+000 -3.499909587716E+001
  3.932200719717E-005  3.932303800261E-005  2.446571163247E-004  6.221199721515E+000 -3.499431116512E+001
  8.847741541455E-005  5.898842277178E-005  5.504204538741E-004  6.219479757850E+000 -3.498633723506E+001
  1.573003992804E-004  7.865844718600E-005  9.783807595184E-004  6.217072277852E+000 -3.497517497261E+001
  2.457963722417E-004  9.833465899987E-005  1.528429683755E-003  6.213977750673E+000 -3.496082561880E+001
  3.539722959954E-004  1.180186070023E-004  2.200427944998E-003  6.210196779546E+000 -3.494329077127E+001
  4.818366816528E-004  1.377118412759E-004  2.994205348296E-003  6.205730101801E+000 -3.492257238581E+001
  6.293995911626E-004  1.574159134560E-004  3.909560808266E-003  6.200578588900E+000 -3.489867277815E+001
  7.966726389934E-004  1.771323769912E-004  4.946262376252E-003  6.194743246465E+000 -3.487159462621E+001
  9.836689940782E-004  1.968627874036E-004  6.104047271742E-003  6.188225214321E+000 -3.484134097254E+001
  1.190403382016E-003  2.166087025496E-004  7.382621918083E-003  6.181025766530E+000 -3.480791522717E+001
  1.416892087541E-003  2.363716828821E-004  8.781661982537E-003  6.173146311445E+000 -3.477132117079E+001
  1.663152957245E-003  2.561532917128E-004  1.030081242071E-002  6.164588391750E+000 -3.473156295814E+001
  1.929205402573E-003  2.759550954757E-004  1.193968752539E-002  6.155353684514E+000 -3.468864512186E+001
  2.215070403074E-003  2.957786639908E-004  1.369787097994E-002  6.145444001243E+000 -3.464257257650E+001
  2.520770509919E-003  3.156255707300E-004  1.557491591611E-002  6.134861287932E+000 -3.459335062293E+001
  2.846329849692E-003  3.354973930828E-004  1.757034497657E-002  6.123607625118E+000 -3.454098495299E+001
