# 1st line: number of mesh points
# abcissa weight wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   1 , Occupation=   2.0000
  9.830308526508E-006  1.966074589941E-005  6.118012288909E-005  6.223449929652E+000 -3.497607229633E+001
  3.932200719717E-005  3.932303800261E-005  2.447050231974E-004  6.222418496102E+000 -3.497130934449E+001
  8.847741541455E-005  5.898842277178E-005  5.505282978836E-004  6.220699662210E+000 -3.496337165804E+001
  1.573003992804E-004  7.865844718600E-005  9.785726153353E-004  6.218293761026E+000 -3.495226008755E+001
  2.457963722417E-004  9.833465899987E-005  1.528729725559E-003  6.215201258842E+000 -3.493797582504E+001
  3.539722959954E-004  1.180186070023E-004  2.200860474467E-003  6.211422755214E+000 -3.492052040521E+001
  4.818366816528E-004  1.377118412759E-004  2.994794822275E-003  6.206958982997E+000 -3.489989570706E+001
  6.293995911626E-004  1.574159134560E-004  3.910331866029E-003  6.201810808371E+000 -3.487610395575E+001
  7.966726389934E-004  1.771323769912E-004  4.947239866293E-003  6.195979230890E+000 -3.484914772497E+001
  9.836689940782E-004  1.968627874036E-004  6.105256278030E-003  6.189465383523E+000 -3.481902993945E+001
  1.190403382016E-003  2.166087025496E-004  7.384087785702E-003  6.182270532709E+000 -3.478575387800E+001
  1.416892087541E-003  2.363716828821E-004  8.783410342645E-003  6.174396078408E+000 -3.474932317674E+001
  1.663152957245E-003  2.561532917128E-004  1.030286921475E-002  6.165843554164E+000 -3.470974183273E+001
  1.929205402573E-003  2.759550954757E-004  1.194207902851E-002  6.156614627169E+000 -3.466701420792E+001
  2.215070403074E-003  2.957786639908E-004  1.370062382349E-002  6.146711098326E+000 -3.462114503336E+001
  2.520770509919E-003  3.156255707300E-004  1.557805710923E-002  6.136134902320E+000 -3.457213941384E+001
  2.846329849692E-003  3.354973930828E-004  1.757390192677E-002  6.124888107686E+000 -3.452000283268E+001
  3.191774128432E-003  3.553957126240E-004  1.968765091471E-002  6.112972916880E+000 -3.446474115695E+001
  3.557130635959E-003  3.753221153821E-004  2.191876637994E-002  6.100391666353E+000 -3.440636064291E+001
  3.942428250463E-003  3.952781921092E-004  2.426668037321E-002  6.087146826617E+000 -3.434486794175E+001
  4.347697443358E-003  4.152655385525E-004  2.673079476943E-002  6.073241002313E+000 -3.428027010559E+001
  4.772970284417E-003  4.352857557265E-004  2.931048135293E-002  6.058676932281E+000 -3.421257459380E+001
  5.218280447175E-003  4.553404501876E-004  3.200508190776E-002  6.043457489620E+000 -3.414178927947E+001
  5.683663214611E-003  4.754312343099E-004  3.481390831305E-002  6.027585681743E+000 -3.406792245625E+001
  6.169155485101E-003  4.955597265624E-004  3.773624264351E-002  6.011064650433E+000 -3.399098284531E+001
  6.674795778653E-003  5.157275517886E-004  4.077133727533E-002  5.993897671886E+000 -3.391097960260E+001
  7.200624243425E-003  5.359363414876E-004  4.391841499739E-002  5.976088156748E+000 -3.382792232632E+001
  7.746682662519E-003  5.561877340970E-004  4.717666912798E-002  5.957639650146E+000 -3.374182106452E+001
  8.313014461060E-003  5.764833752781E-004  5.054526363713E-002  5.938555831702E+000 -3.365268632299E+001
  8.899664713569E-003  5.968249182030E-004  5.402333327468E-002  5.918840515541E+000 -3.356052907323E+001
  9.506680151615E-003  6.172140238444E-004  5.760998370411E-002  5.898497650286E+000 -3.346536076067E+001
  1.013410917176E-002  6.376523612666E-004  6.130429164237E-002  5.877531319034E+000 -3.336719331297E+001
  1.078200184380E-002  6.581416079202E-004  6.510530500576E-002  5.855945739324E+000 -3.326603914851E+001
