# 1st line: number of mesh points
# abcissa weight wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   1 , Occupation=   0.0200
  9.830308526508E-006  1.966074589941E-005  4.840655869371E-006  4.924121926000E-001 -1.905982598673E+000
  3.932200719717E-005  3.932303800261E-005  1.936189904497E-005  4.923559863774E-001 -1.905681382989E+000
  8.847741541455E-005  5.898842277178E-005  4.356155644049E-005  4.922623241680E-001 -1.905179449507E+000
  1.573003992804E-004  7.865844718600E-005  7.743600694968E-005  4.921312282097E-001 -1.904476937183E+000
  2.457963722417E-004  9.833465899987E-005  1.209801825023E-004  4.919627296251E-001 -1.903574040508E+000
  3.539722959954E-004  1.180186070023E-004  1.741875695429E-004  4.917568684120E-001 -1.902471009445E+000
  4.818366816528E-004  1.377118412759E-004  2.370502109303E-004  4.915136934305E-001 -1.901168149370E+000
  6.293995911626E-004  1.574159134560E-004  3.095587082604E-004  4.912332623873E-001 -1.899665820978E+000
  7.966726389934E-004  1.771323769912E-004  3.917022246083E-004  4.909156418171E-001 -1.897964440195E+000
  9.836689940782E-004  1.968627874036E-004  4.834684876926E-004  4.905609070611E-001 -1.896064478053E+000
  1.190403382016E-003  2.166087025496E-004  5.848437934580E-004  4.901691422429E-001 -1.893966460569E+000
  1.416892087541E-003  2.363716828821E-004  6.958130100794E-004  4.897404402416E-001 -1.891670968596E+000
  1.663152957245E-003  2.561532917128E-004  8.163595823825E-004  4.892749026615E-001 -1.889178637661E+000
  1.929205402573E-003  2.759550954757E-004  9.464655366833E-004  4.887726397992E-001 -1.886490157794E+000
  2.215070403074E-003  2.957786639908E-004  1.086111486044E-003  4.882337706085E-001 -1.883606273335E+000
  2.520770509919E-003  3.156255707300E-004  1.235276635946E-003  4.876584226616E-001 -1.880527782726E+000
  2.846329849692E-003  3.354973930828E-004  1.393938790374E-003  4.870467321074E-001 -1.877255538294E+000
  3.191774128432E-003  3.553957126240E-004  1.562074358317E-003  4.863988436279E-001 -1.873790446008E+000
  3.557130635959E-003  3.753221153821E-004  1.739658360682E-003  4.857149103910E-001 -1.870133465232E+000
  3.942428250463E-003  3.952781921092E-004  1.926664437613E-003  4.849950940002E-001 -1.866285608452E+000
  4.347697443358E-003  4.152655385525E-004  2.123064856226E-003  4.842395644424E-001 -1.862247940999E+000
  4.772970284417E-003  4.352857557265E-004  2.328830518748E-003  4.834485000323E-001 -1.858021580745E+000
  5.218280447175E-003  4.553404501876E-004  2.543930971060E-003  4.826220873533E-001 -1.853607697787E+000
  5.683663214611E-003  4.754312343099E-004  2.768334411652E-003  4.817605211973E-001 -1.849007514125E+000
  6.169155485101E-003  4.955597265624E-004  3.002007700966E-003  4.808640044999E-001 -1.844222303310E+000
  6.674795778653E-003  5.157275517886E-004  3.244916371156E-003  4.799327482734E-001 -1.839253390081E+000
  7.200624243425E-003  5.359363414876E-004  3.497024636234E-003  4.789669715379E-001 -1.834102149997E+000
  7.746682662519E-003  5.561877340970E-004  3.758295402615E-003  4.779669012475E-001 -1.828770009036E+000
  8.313014461060E-003  5.764833752781E-004  4.028690280053E-003  4.769327722162E-001 -1.823258443190E+000
  8.899664713569E-003  5.968249182030E-004  4.308169592977E-003  4.758648270386E-001 -1.817568978041E+000
  9.506680151615E-003  6.172140238444E-004  4.596692392199E-003  4.747633160096E-001 -1.811703188322E+000
  1.013410917176E-002  6.376523612666E-004  4.894216467024E-003  4.736284970400E-001 -1.805662697461E+000
