# 1st line: number of mesh points
# abcissa weight wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   1 , Occupation=   0.0200
  9.830308526508E-006  1.966074589941E-005  4.840655869364E-006  4.924121925993E-001 -1.905982598659E+000
  3.932200719717E-005  3.932303800261E-005  1.936189904494E-005  4.923559863766E-001 -1.905681382975E+000
  8.847741541455E-005  5.898842277178E-005  4.356155644042E-005  4.922623241673E-001 -1.905179449492E+000
  1.573003992804E-004  7.865844718600E-005  7.743600694957E-005  4.921312282089E-001 -1.904476937169E+000
  2.457963722417E-004  9.833465899987E-005  1.209801825022E-004  4.919627296243E-001 -1.903574040493E+000
  3.539722959954E-004  1.180186070023E-004  1.741875695426E-004  4.917568684112E-001 -1.902471009431E+000
  4.818366816528E-004  1.377118412759E-004  2.370502109299E-004  4.915136934298E-001 -1.901168149355E+000
  6.293995911626E-004  1.574159134560E-004  3.095587082599E-004  4.912332623866E-001 -1.899665820964E+000
  7.966726389934E-004  1.771323769912E-004  3.917022246077E-004  4.909156418164E-001 -1.897964440181E+000
  9.836689940782E-004  1.968627874036E-004  4.834684876918E-004  4.905609070603E-001 -1.896064478039E+000
  1.190403382016E-003  2.166087025496E-004  5.848437934571E-004  4.901691422422E-001 -1.893966460555E+000
  1.416892087541E-003  2.363716828821E-004  6.958130100784E-004  4.897404402409E-001 -1.891670968582E+000
  1.663152957245E-003  2.561532917128E-004  8.163595823813E-004  4.892749026607E-001 -1.889178637647E+000
  1.929205402573E-003  2.759550954757E-004  9.464655366819E-004  4.887726397985E-001 -1.886490157780E+000
  2.215070403074E-003  2.957786639908E-004  1.086111486043E-003  4.882337706078E-001 -1.883606273321E+000
  2.520770509919E-003  3.156255707300E-004  1.235276635944E-003  4.876584226608E-001 -1.880527782712E+000
  2.846329849692E-003  3.354973930828E-004  1.393938790372E-003  4.870467321067E-001 -1.877255538280E+000
  3.191774128432E-003  3.553957126240E-004  1.562074358315E-003  4.863988436272E-001 -1.873790445994E+000
  3.557130635959E-003  3.753221153821E-004  1.739658360679E-003  4.857149103903E-001 -1.870133465218E+000
  3.942428250463E-003  3.952781921092E-004  1.926664437610E-003  4.849950939995E-001 -1.866285608439E+000
  4.347697443358E-003  4.152655385525E-004  2.123064856223E-003  4.842395644418E-001 -1.862247940986E+000
  4.772970284417E-003  4.352857557265E-004  2.328830518744E-003  4.834485000316E-001 -1.858021580731E+000
  5.218280447175E-003  4.553404501876E-004  2.543930971057E-003  4.826220873526E-001 -1.853607697774E+000
  5.683663214611E-003  4.754312343099E-004  2.768334411647E-003  4.817605211967E-001 -1.849007514112E+000
