# 1st line: number of mesh points
# rho and r_seitz are calculated from total density
# zeta and r_seitz only correct of rho > 1d-12

# abcissa weight rho drho ddrho zeta r_seitz
500
  9.830308526508E-006  1.966074589941E-005  1.612707574982E+003 -1.951935605887E+004  2.416622257095E+005  2.023118515959E-012  1.229858677200E-001
  3.932200719717E-005  3.932303800261E-005  1.612132021096E+003 -1.951223036160E+004  2.415718828680E+005  2.021584171965E-012  1.230005018755E-001
  8.847741541455E-005  5.898842277178E-005  1.611173181236E+003 -1.950035949648E+004  2.414213804641E+005  2.019470863521E-012  1.230248970176E-001
  1.573003992804E-004  7.865844718600E-005  1.609831679901E+003 -1.948375140342E+004  2.412108219205E+005  2.016210301658E-012  1.230590604737E-001
  2.457963722417E-004  9.833465899987E-005  1.608108390536E+003 -1.946241718709E+004  2.409403518791E+005  2.011654802876E-012  1.231030025082E-001
  3.539722959954E-004  1.180186070023E-004  1.606004434680E+003 -1.943637110576E+004  2.406101560508E+005  2.006574223874E-012  1.231567363288E-001
  4.818366816528E-004  1.377118412759E-004  1.603521180871E+003 -1.940563055693E+004  2.402204610235E+005  2.000323087554E-012  1.232202780939E-001
  6.293995911626E-004  1.574159134560E-004  1.600660243313E+003 -1.937021605984E+004  2.397715340273E+005  1.993315642084E-012  1.232936469225E-001
  7.966726389934E-004  1.771323769912E-004  1.597423480302E+003 -1.933015123486E+004  2.392636826581E+005  1.985113530427E-012  1.233768649055E-001
  9.836689940782E-004  1.968627874036E-004  1.593812992418E+003 -1.928546277973E+004  2.386972545595E+005  1.976343038824E-012  1.234699571187E-001
  1.190403382016E-003  2.166087025496E-004  1.589831120475E+003 -1.923618044275E+004  2.380726370634E+005  1.966490652422E-012  1.235729516378E-001
  1.416892087541E-003  2.363716828821E-004  1.585480443251E+003 -1.918233699295E+004  2.373902567901E+005  1.955609820594E-012  1.236858795549E-001
  1.663152957245E-003  2.561532917128E-004  1.580763774975E+003 -1.912396818721E+004  2.366505792082E+005  1.943968651270E-012  1.238087749975E-001
  1.929205402573E-003  2.759550954757E-004  1.575684162596E+003 -1.906111273445E+004  2.358541081546E+005  1.931043414036E-012  1.239416751481E-001
  2.215070403074E-003  2.957786639908E-004  1.570244882827E+003 -1.899381225690E+004  2.350013853155E+005  1.918039496807E-012  1.240846202672E-001
  2.520770509919E-003  3.156255707300E-004  1.564449438968E+003 -1.892211124845E+004  2.340929896693E+005  1.903707472808E-012  1.242376537166E-001
  2.846329849692E-003  3.354973930828E-004  1.558301557513E+003 -1.884605703026E+004  2.331295368919E+005  1.888382959896E-012  1.244008219862E-001
  3.191774128432E-003  3.553957126240E-004  1.551805184546E+003 -1.876569970354E+004  2.321116787242E+005  1.872551787494E-012  1.245741747211E-001
  3.557130635959E-003  3.753221153821E-004  1.544964481931E+003 -1.868109209963E+004  2.310401023047E+005  1.855529582405E-012  1.247577647521E-001
  3.942428250463E-003  3.952781921092E-004  1.537783823292E+003 -1.859228972749E+004  2.299155294662E+005  1.837505577034E-012  1.249516481269E-001
  4.347697443358E-003  4.152655385525E-004  1.530267789805E+003 -1.849935071851E+004  2.287387159981E+005  1.818893965149E-012  1.251558841446E-001
  4.772970284417E-003  4.352857557265E-004  1.522421165791E+003 -1.840233576893E+004  2.275104508755E+005  1.800041463464E-012  1.253705353910E-001
  5.218280447175E-003  4.553404501876E-004  1.514248934117E+003 -1.830130807969E+004  2.262315554559E+005  1.779349480324E-012  1.255956677771E-001
  5.683663214611E-003  4.754312343099E-004  1.505756271423E+003 -1.819633329404E+004  2.249028826440E+005  1.758127628904E-012  1.258313505786E-001
  6.169155485101E-003  4.955597265624E-004  1.496948543170E+003 -1.808747943272E+004  2.235253160269E+005  1.736347039241E-012  1.260776564785E-001
  6.674795778653E-003  5.157275517886E-004  1.487831298509E+003 -1.797481682709E+004  2.220997689794E+005  1.713748325482E-012  1.263346616117E-001
  7.200624243425E-003  5.359363414876E-004  1.478410264998E+003 -1.785841804999E+004  2.206271837413E+005  1.690756997679E-012  1.266024456109E-001
  7.746682662519E-003  5.561877340970E-004  1.468691343149E+003 -1.773835784460E+004  2.191085304681E+005  1.666647872885E-012  1.268810916565E-001
  8.313014461060E-003  5.764833752781E-004  1.458680600831E+003 -1.761471305143E+004  2.175448062553E+005  1.641688762025E-012  1.271706865272E-001
  8.899664713569E-003  5.968249182030E-004  1.448384267524E+003 -1.748756253328E+004  2.159370341386E+005  1.616467941923E-012  1.274713206541E-001
  9.506680151615E-003  6.172140238444E-004  1.437808728433E+003 -1.735698709858E+004  2.142862620708E+005  1.590167000802E-012  1.277830881764E-001
  1.013410917176E-002  6.376523612666E-004  1.426960518473E+003 -1.722306942293E+004  2.125935618764E+005  1.563456363765E-012  1.281060870004E-001
  1.078200184380E-002  6.581416079202E-004  1.415846316129E+003 -1.708589396917E+004  2.108600281860E+005  1.535340382152E-012  1.284404188604E-001
  1.145040991929E-002  6.786834499385E-004  1.404472937198E+003 -1.694554690583E+004  2.090867773506E+005  1.507057550659E-012  1.287861893827E-001
  1.213938684040E-002  6.992795824361E-004  1.392847328419E+003 -1.680211602429E+004  2.072749463390E+005  1.478580619216E-012  1.291435081517E-001
  1.284898774901E-002  7.199317098113E-004  1.380976561006E+003 -1.665569065462E+004  2.054256916173E+005  1.448729128876E-012  1.295124887797E-001
  1.357926949620E-002  7.406415460502E-004  1.368867824080E+003 -1.650636158023E+004  2.035401880142E+005  1.419187922174E-012  1.298932489782E-001
