# 1st line: number of mesh points
# abcissa weight wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   1 , Occupation=   2.0000
  9.830308526508E-006  1.966074589941E-005  6.128093908219E-005  6.233705196603E+000 -3.505378356593E+001
  3.932200719717E-005  3.932303800261E-005  2.451082508414E-004  6.232671471548E+000 -3.504899808690E+001
  8.847741541455E-005  5.898842277178E-005  5.514354208783E-004  6.230948819757E+000 -3.504102287102E+001
  1.573003992804E-004  7.865844718600E-005  9.801849320746E-004  6.228537576192E+000 -3.502985879264E+001
  2.457963722417E-004  9.833465899987E-005  1.531248274917E-003  6.225438209820E+000 -3.501550707706E+001
  3.539722959954E-004  1.180186070023E-004  2.204485961979E-003  6.221651323634E+000 -3.499796930175E+001
  4.818366816528E-004  1.377118412759E-004  2.999727546551E-003  6.217177654677E+000 -3.497724739784E+001
  6.293995911626E-004  1.574159134560E-004  3.916771645476E-003  6.212018074076E+000 -3.495334365207E+001
  7.966726389934E-004  1.771323769912E-004  4.955385966182E-003  6.206173587077E+000 -3.492626070895E+001
  9.836689940782E-004  1.968627874036E-004  6.115307337963E-003  6.199645333084E+000 -3.489600157335E+001
  1.190403382016E-003  2.166087025496E-004  7.396241747539E-003  6.192434585707E+000 -3.486256961335E+001
  1.416892087541E-003  2.363716828821E-004  8.797864378932E-003  6.184542752809E+000 -3.482596856348E+001
  1.663152957245E-003  2.561532917128E-004  1.031981965771E-002  6.175971376559E+000 -3.478620252820E+001
  1.929205402573E-003  2.759550954757E-004  1.196172129964E-002  6.166722133484E+000 -3.474327598580E+001
  2.215070403074E-003  2.957786639908E-004  1.372315236381E-002  6.156796834533E+000 -3.469719379247E+001
  2.520770509919E-003  3.156255707300E-004  1.560366531025E-002  6.146197425129E+000 -3.464796118682E+001
  2.846329849692E-003  3.354973930828E-004  1.760278206220E-002  6.134925985233E+000 -3.459558379461E+001
  3.191774128432E-003  3.553957126240E-004  1.971999407297E-002  6.122984729403E+000 -3.454006763379E+001
  3.557130635959E-003  3.753221153821E-004  2.195476239754E-002  6.110376006852E+000 -3.448141911978E+001
