# 1st line: number of mesh points
# abcissa weight wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   0 , Occupation=   0.9900
  9.830308526508E-006  1.966074589941E-005  1.929442208292E+000 -1.982061514176E+000  2.054348941860E+000
  3.932200719717E-005  3.932303800261E-005  1.929383754824E+000 -1.982000928728E+000  2.054295232273E+000
  8.847741541455E-005  5.898842277178E-005  1.929286331241E+000 -1.981899951207E+000  2.054205711806E+000
  1.573003992804E-004  7.865844718600E-005  1.929149935838E+000 -1.981758578954E+000  2.054080373729E+000
  2.457963722417E-004  9.833465899987E-005  1.928974566227E+000 -1.981576808244E+000  2.053919208619E+000
  3.539722959954E-004  1.180186070023E-004  1.928760219342E+000 -1.981354634292E+000  2.053722204363E+000
  4.818366816528E-004  1.377118412759E-004  1.928506891437E+000 -1.981092051251E+000  2.053489346162E+000
  6.293995911626E-004  1.574159134560E-004  1.928214578086E+000 -1.980789052216E+000  2.053220616528E+000
  7.966726389934E-004  1.771323769912E-004  1.927883274188E+000 -1.980445629223E+000  2.052915995290E+000
  9.836689940782E-004  1.968627874036E-004  1.927512973965E+000 -1.980061773254E+000  2.052575459598E+000
  1.190403382016E-003  2.166087025496E-004  1.927103670966E+000 -1.979637474238E+000  2.052198983922E+000
  1.416892087541E-003  2.363716828821E-004  1.926655358069E+000 -1.979172721054E+000  2.051786540056E+000
  1.663152957245E-003  2.561532917128E-004  1.926168027484E+000 -1.978667501533E+000  2.051338097127E+000
  1.929205402573E-003  2.759550954757E-004  1.925641670752E+000 -1.978121802464E+000  2.050853621593E+000
  2.215070403074E-003  2.957786639908E-004  1.925076278751E+000 -1.977535609596E+000  2.050333077251E+000
  2.520770509919E-003  3.156255707300E-004  1.924471841700E+000 -1.976908907639E+000  2.049776425243E+000
  2.846329849692E-003  3.354973930828E-004  1.923828349157E+000 -1.976241680276E+000  2.049183624058E+000
  3.191774128432E-003  3.553957126240E-004  1.923145790029E+000 -1.975533910159E+000  2.048554629540E+000
  3.557130635959E-003  3.753221153821E-004  1.922424152571E+000 -1.974785578918E+000  2.047889394893E+000
  3.942428250463E-003  3.952781921092E-004  1.921663424389E+000 -1.973996667168E+000  2.047187870691E+000
  4.347697443358E-003  4.152655385525E-004  1.920863592451E+000 -1.973167154510E+000  2.046450004881E+000
  4.772970284417E-003  4.352857557265E-004  1.920024643084E+000 -1.972297019539E+000  2.045675742792E+000
  5.218280447175E-003  4.553404501876E-004  1.919146561980E+000 -1.971386239852E+000  2.044865027142E+000
  5.683663214611E-003  4.754312343099E-004  1.918229334205E+000 -1.970434792051E+000  2.044017798050E+000
  6.169155485101E-003  4.955597265624E-004  1.917272944200E+000 -1.969442651751E+000  2.043133993039E+000
  6.674795778653E-003  5.157275517886E-004  1.916277375786E+000 -1.968409793588E+000  2.042213547050E+000
  7.200624243425E-003  5.359363414876E-004  1.915242612174E+000 -1.967336191225E+000  2.041256392449E+000
  7.746682662519E-003  5.561877340970E-004  1.914168635965E+000 -1.966221817362E+000  2.040262459038E+000
  8.313014461060E-003  5.764833752781E-004  1.913055429160E+000 -1.965066643739E+000  2.039231674066E+000
  8.899664713569E-003  5.968249182030E-004  1.911902973165E+000 -1.963870641152E+000  2.038163962237E+000
  9.506680151615E-003  6.172140238444E-004  1.910711248799E+000 -1.962633779455E+000  2.037059245728E+000
  1.013410917176E-002  6.376523612666E-004  1.909480236296E+000 -1.961356027572E+000  2.035917444193E+000
  1.078200184380E-002  6.581416079202E-004  1.908209915320E+000 -1.960037353506E+000  2.034738474780E+000
  1.145040991929E-002  6.786834499385E-004  1.906900264963E+000 -1.958677724349E+000  2.033522252146E+000
  1.213938684040E-002  6.992795824361E-004  1.905551263762E+000 -1.957277106292E+000  2.032268688464E+000
  1.284898774901E-002  7.199317098113E-004  1.904162889698E+000 -1.955835464635E+000  2.030977693443E+000
  1.357926949620E-002  7.406415460502E-004  1.902735120211E+000 -1.954352763799E+000  2.029649174339E+000
  1.433029065191E-002  7.614108150341E-004  1.901267932206E+000 -1.952828967337E+000  2.028283035971E+000
  1.510211151509E-002  7.822412508494E-004  1.899761302059E+000 -1.951264037944E+000  2.026879180739E+000
  1.589479412397E-002  8.031345981016E-004  1.898215205630E+000 -1.949657937470E+000  2.025437508635E+000
  1.670840226680E-002  8.240926122311E-004  1.896629618271E+000 -1.948010626933E+000  2.023957917264E+000
  1.754300149280E-002  8.451170598329E-004  1.895004514833E+000 -1.946322066533E+000  2.022440301860E+000
  1.839865912351E-002  8.662097189796E-004  1.893339869680E+000 -1.944592215661E+000  2.020884555303E+000
  1.927544426443E-002  8.873723795480E-004  1.891635656695E+000 -1.942821032917E+000  2.019290568141E+000
  2.017342781695E-002  9.086068435487E-004  1.889891849295E+000 -1.941008476120E+000  2.017658228602E+000
  2.109268249069E-002  9.299149254598E-004  1.888108420436E+000 -1.939154502327E+000  2.015987422621E+000
  2.203328281612E-002  9.512984525641E-004  1.886285342630E+000 -1.937259067844E+000  2.014278033858E+000
  2.299530515754E-002  9.727592652906E-004  1.884422587950E+000 -1.935322128244E+000  2.012529943715E+000
  2.397882772639E-002  9.942992175591E-004  1.882520128047E+000 -1.933343638379E+000  2.010743031366E+000
  2.498393059493E-002  1.015920177130E-003  1.880577934161E+000 -1.931323552400E+000  2.008917173772E+000
  2.601069571024E-002  1.037624025957E-003  1.878595977131E+000 -1.929261823772E+000  2.007052245704E+000
  2.705920690860E-002  1.059412660547E-003  1.876574227407E+000 -1.927158405292E+000  2.005148119775E+000
  2.812954993023E-002  1.081287992318E-003  1.874512655069E+000 -1.925013249105E+000  2.003204666454E+000
  2.922181243436E-002  1.103251947969E-003  1.872411229831E+000 -1.922826306722E+000  2.001221754099E+000
  3.033608401473E-002  1.125306469854E-003  1.870269921065E+000 -1.920597529040E+000  1.999199248978E+000
  3.147245621542E-002  1.147453516351E-003  1.868088697805E+000 -1.918326866359E+000  1.997137015300E+000
