# 1st line: number of mesh points
# abcissa weight wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   0 , Occupation=   0.9900
  9.830308526508E-006  1.966074589941E-005  1.926351059180E+000 -1.979289237778E+000  2.054675943487E+000
  3.932200719717E-005  3.932303800261E-005  1.926292687471E+000 -1.979228642689E+000  2.054622049183E+000
  8.847741541455E-005  5.898842277178E-005  1.926195400162E+000 -1.979127649111E+000  2.054532220860E+000
  1.573003992804E-004  7.865844718600E-005  1.926059195557E+000 -1.978986254401E+000  2.054406451796E+000
  2.457963722417E-004  9.833465899987E-005  1.925884071287E+000 -1.978804454859E+000  2.054244732581E+000
  3.539722959954E-004  1.180186070023E-004  1.925670024307E+000 -1.978582245729E+000  2.054047051118E+000
  4.818366816528E-004  1.377118412759E-004  1.925417050894E+000 -1.978319621203E+000  2.053813392626E+000
  6.293995911626E-004  1.574159134560E-004  1.925125146654E+000 -1.978016574419E+000  2.053543739641E+000
  7.966726389934E-004  1.771323769912E-004  1.924794306521E+000 -1.977673097464E+000  2.053238072019E+000
  9.836689940782E-004  1.968627874036E-004  1.924424524757E+000 -1.977289181377E+000  2.052896366937E+000
  1.190403382016E-003  2.166087025496E-004  1.924015794955E+000 -1.976864816152E+000  2.052518598899E+000
  1.416892087541E-003  2.363716828821E-004  1.923568110042E+000 -1.976399990739E+000  2.052104739739E+000
  1.663152957245E-003  2.561532917128E-004  1.923081462281E+000 -1.975894693048E+000  2.051654758622E+000
  1.929205402573E-003  2.759550954757E-004  1.922555843273E+000 -1.975348909951E+000  2.051168622052E+000
  2.215070403074E-003  2.957786639908E-004  1.921991243958E+000 -1.974762627290E+000  2.050646293875E+000
  2.520770509919E-003  3.156255707300E-004  1.921387654622E+000 -1.974135829875E+000  2.050087735284E+000
  2.846329849692E-003  3.354973930828E-004  1.920745064898E+000 -1.973468501492E+000  2.049492904823E+000
  3.191774128432E-003  3.553957126240E-004  1.920063463767E+000 -1.972760624907E+000  2.048861758398E+000
  3.557130635959E-003  3.753221153821E-004  1.919342839566E+000 -1.972012181871E+000  2.048194249277E+000
  3.942428250463E-003  3.952781921092E-004  1.918583179991E+000 -1.971223153123E+000  2.047490328101E+000
  4.347697443358E-003  4.152655385525E-004  1.917784472098E+000 -1.970393518398E+000  2.046749942890E+000
  4.772970284417E-003  4.352857557265E-004  1.916946702309E+000 -1.969523256434E+000  2.045973039049E+000
  5.218280447175E-003  4.553404501876E-004  1.916069856420E+000 -1.968612344974E+000  2.045159559378E+000
  5.683663214611E-003  4.754312343099E-004  1.915153919600E+000 -1.967660760774E+000  2.044309444080E+000
  6.169155485101E-003  4.955597265624E-004  1.914198876399E+000 -1.966668479612E+000  2.043422630769E+000
  6.674795778653E-003  5.157275517886E-004  1.913204710755E+000 -1.965635476294E+000  2.042499054479E+000
  7.200624243425E-003  5.359363414876E-004  1.912171405997E+000 -1.964561724658E+000  2.041538647676E+000
  7.746682662519E-003  5.561877340970E-004  1.911098944851E+000 -1.963447197588E+000  2.040541340264E+000
  8.313014461060E-003  5.764833752781E-004  1.909987309446E+000 -1.962291867017E+000  2.039507059602E+000
  8.899664713569E-003  5.968249182030E-004  1.908836481322E+000 -1.961095703936E+000  2.038435730508E+000
  9.506680151615E-003  6.172140238444E-004  1.907646441435E+000 -1.959858678406E+000  2.037327275276E+000
  1.013410917176E-002  6.376523612666E-004  1.906417170164E+000 -1.958580759564E+000  2.036181613684E+000
  1.078200184380E-002  6.581416079202E-004  1.905148647319E+000 -1.957261915635E+000  2.034998663011E+000
  1.145040991929E-002  6.786834499385E-004  1.903840852145E+000 -1.955902113937E+000  2.033778338046E+000
  1.213938684040E-002  6.992795824361E-004  1.902493763335E+000 -1.954501320898E+000  2.032520551103E+000
  1.284898774901E-002  7.199317098113E-004  1.901107359035E+000 -1.953059502061E+000  2.031225212037E+000
  1.357926949620E-002  7.406415460502E-004  1.899681616848E+000 -1.951576622098E+000  2.029892228256E+000
  1.433029065191E-002  7.614108150341E-004  1.898216513852E+000 -1.950052644819E+000  2.028521504736E+000
  1.510211151509E-002  7.822412508494E-004  1.896712026599E+000 -1.948487533187E+000  2.027112944040E+000
  1.589479412397E-002  8.031345981016E-004  1.895168131131E+000 -1.946881249326E+000  2.025666446331E+000
  1.670840226680E-002  8.240926122311E-004  1.893584802983E+000 -1.945233754536E+000  2.024181909390E+000
  1.754300149280E-002  8.451170598329E-004  1.891962017198E+000 -1.943545009307E+000  2.022659228634E+000
  1.839865912351E-002  8.662097189796E-004  1.890299748334E+000 -1.941814973327E+000  2.021098297133E+000
  1.927544426443E-002  8.873723795480E-004  1.888597970476E+000 -1.940043605503E+000  2.019499005629E+000
  2.017342781695E-002  9.086068435487E-004  1.886856657244E+000 -1.938230863969E+000  2.017861242557E+000
  2.109268249069E-002  9.299149254598E-004  1.885075781803E+000 -1.936376706103E+000  2.016184894061E+000
  2.203328281612E-002  9.512984525641E-004  1.883255316878E+000 -1.934481088541E+000  2.014469844020E+000
  2.299530515754E-002  9.727592652906E-004  1.881395234765E+000 -1.932543967196E+000  2.012715974062E+000
  2.397882772639E-002  9.942992175591E-004  1.879495507335E+000 -1.930565297267E+000  2.010923163593E+000
  2.498393059493E-002  1.015920177130E-003  1.877556106058E+000 -1.928545033261E+000  2.009091289816E+000
  2.601069571024E-002  1.037624025957E-003  1.875577002004E+000 -1.926483129008E+000  2.007220227755E+000
  2.705920690860E-002  1.059412660547E-003  1.873558165865E+000 -1.924379537675E+000  2.005309850277E+000
  2.812954993023E-002  1.081287992318E-003  1.871499567959E+000 -1.922234211790E+000  2.003360028120E+000
  2.922181243436E-002  1.103251947969E-003  1.869401178252E+000 -1.920047103255E+000  2.001370629917E+000
  3.033608401473E-002  1.125306469854E-003  1.867262966364E+000 -1.917818163364E+000  1.999341522221E+000
  3.147245621542E-002  1.147453516351E-003  1.865084901588E+000 -1.915547342828E+000  1.997272569534E+000
  3.263102254705E-002  1.169695062249E-003  1.862866952904E+000 -1.913234591786E+000  1.995163634332E+000
  3.381187850339E-002  1.192033099133E-003  1.860609088989E+000 -1.910879859834E+000  1.993014577099E+000
  3.501512157837E-002  1.214469635775E-003  1.858311278240E+000 -1.908483096037E+000  1.990825256348E+000
  3.624085128345E-002  1.237006698530E-003  1.855973488780E+000 -1.906044248957E+000  1.988595528659E+000
  3.748916916538E-002  1.259646331739E-003  1.853595688483E+000 -1.903563266671E+000  1.986325248707E+000
  3.876017882444E-002  1.282390598136E-003  1.851177844982E+000 -1.901040096794E+000  1.984014269291E+000
  4.005398593302E-002  1.305241579266E-003  1.848719925692E+000 -1.898474686501E+000  1.981662441374E+000
  4.137069825459E-002  1.328201375897E-003  1.846221897824E+000 -1.895866982551E+000  1.979269614107E+000
  4.271042566323E-002  1.351272108452E-003  1.843683728401E+000 -1.893216931311E+000  1.976835634875E+000
  4.407328016341E-002  1.374455917436E-003  1.841105384280E+000 -1.890524478779E+000  1.974360349323E+000
  4.545937591035E-002  1.397754963880E-003  1.838486832166E+000 -1.887789570611E+000  1.971843601396E+000
  4.686882923075E-002  1.421171429779E-003  1.835828038632E+000 -1.885012152144E+000  1.969285233379E+000
  4.830175864396E-002  1.444707518548E-003  1.833128970138E+000 -1.882192168426E+000  1.966685085932E+000
  4.975828488365E-002  1.468365455478E-003  1.830389593053E+000 -1.879329564236E+000  1.964042998131E+000
  5.123853091993E-002  1.492147488203E-003  1.827609873670E+000 -1.876424284120E+000  1.961358807509E+000
  5.274262198188E-002  1.516055887169E-003  1.824789778228E+000 -1.873476272413E+000  1.958632350096E+000
  5.427068558066E-002  1.540092946119E-003  1.821929272938E+000 -1.870485473268E+000  1.955863460465E+000
  5.582285153302E-002  1.564260982573E-003  1.819028323995E+000 -1.867451830687E+000  1.953051971772E+000
  5.739925198530E-002  1.588562338332E-003  1.816086897606E+000 -1.864375288551E+000  1.950197715804E+000
  5.900002143803E-002  1.612999379973E-003  1.813104960013E+000 -1.861255790651E+000  1.947300523022E+000
  6.062529677088E-002  1.637574499364E-003  1.810082477510E+000 -1.858093280715E+000  1.944360222614E+000
  6.227521726827E-002  1.662290114181E-003  1.807019416472E+000 -1.854887702447E+000  1.941376642536E+000
  6.394992464542E-002  1.687148668440E-003  1.803915743374E+000 -1.851638999553E+000  1.938349609568E+000
  6.564956307496E-002  1.712152633027E-003  1.800771424818E+000 -1.848347115780E+000  1.935278949361E+000
  6.737427921404E-002  1.737304506249E-003  1.797586427557E+000 -1.845011994944E+000  1.932164486491E+000
  6.912422223211E-002  1.762606814387E-003  1.794360718520E+000 -1.841633580971E+000  1.929006044514E+000
  7.089954383907E-002  1.788062112257E-003  1.791094264838E+000 -1.838211817929E+000  1.925803446016E+000
  7.270039831418E-002  1.813672983787E-003  1.787787033868E+000 -1.834746650066E+000  1.922556512674E+000
  7.452694253540E-002  1.839442042599E-003  1.784438993225E+000 -1.831238021843E+000  1.919265065313E+000
  7.637933600943E-002  1.865371932600E-003  1.781050110802E+000 -1.827685877980E+000  1.915928923960E+000
  7.825774090225E-002  1.891465328589E-003  1.777620354804E+000 -1.824090163487E+000  1.912547907911E+000
  8.016232207035E-002  1.917724936867E-003  1.774149693774E+000 -1.820450823706E+000  1.909121835788E+000
  8.209324709253E-002  1.944153495867E-003  1.770638096623E+000 -1.816767804354E+000  1.905650525605E+000
  8.405068630235E-002  1.970753776782E-003  1.767085532656E+000 -1.813041051560E+000  1.902133794830E+000
  8.603481282122E-002  1.997528584221E-003  1.763491971609E+000 -1.809270511910E+000  1.898571460455E+000
  8.804580259214E-002  2.024480756857E-003  1.759857383671E+000 -1.805456132486E+000  1.894963339058E+000
  9.008383441408E-002  2.051613168108E-003  1.756181739525E+000 -1.801597860917E+000  1.891309246878E+000
  9.214908997710E-002  2.078928726810E-003  1.752465010372E+000 -1.797695645415E+000  1.887608999883E+000
  9.424175389809E-002  2.106430377918E-003  1.748707167967E+000 -1.793749434826E+000  1.883862413843E+000
  9.636201375725E-002  2.134121103210E-003  1.744908184654E+000 -1.789759178675E+000  1.880069304404E+000
