# 1st line: number of mesh points
# abcissa weight wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   1 , Occupation=   2.0100
  9.830308526508E-006  1.966074589941E-005  6.096278338444E-005  6.201341324287E+000 -3.487066895911E+001
  3.932200719717E-005  3.932303800261E-005  2.438357092029E-004  6.200312999238E+000 -3.486590755742E+001
  8.847741541455E-005  5.898842277178E-005  5.485725065046E-004  6.198599346351E+000 -3.485797246910E+001
  1.573003992804E-004  7.865844718600E-005  9.750960638887E-004  6.196200698927E+000 -3.484686456649E+001
  2.457963722417E-004  9.833465899987E-005  1.523298439784E-003  6.193117523611E+000 -3.483258507207E+001
  3.539722959954E-004  1.180186070023E-004  2.193040876866E-003  6.189350420408E+000 -3.481513555962E+001
  4.818366816528E-004  1.377118412759E-004  2.984153820609E-003  6.184900122706E+000 -3.479451795579E+001
  6.293995911626E-004  1.574159134560E-004  3.896436942018E-003  6.179767497315E+000 -3.477073454193E+001
  7.966726389934E-004  1.771323769912E-004  4.929659164544E-003  6.173953544493E+000 -3.474378795629E+001
  9.836689940782E-004  1.968627874036E-004  6.083558695234E-003  6.167459397992E+000 -3.471368119655E+001
  1.190403382016E-003  2.166087025496E-004  7.357843060124E-003  6.160286325100E+000 -3.468041762267E+001
  1.416892087541E-003  2.363716828821E-004  8.752189143948E-003  6.152435726688E+000 -3.464400096006E+001
  1.663152957245E-003  2.561532917128E-004  1.026624323419E-002  6.143909137263E+000 -3.460443530307E+001
  1.929205402573E-003  2.759550954757E-004  1.189962106949E-002  6.134708225019E+000 -3.456172511877E+001
  2.215070403074E-003  2.957786639908E-004  1.365190789259E-002  6.124834791896E+000 -3.451587525110E+001
  2.520770509919E-003  3.156255707300E-004  1.552265850766E-002  6.114290773636E+000 -3.446689092523E+001
  2.846329849692E-003  3.354973930828E-004  1.751139734226E-002  6.103078239840E+000 -3.441477775227E+001
  3.191774128432E-003  3.553957126240E-004  1.961761851397E-002  6.091199394029E+000 -3.435954173428E+001
  3.557130635959E-003  3.753221153821E-004  2.184078590162E-002  6.078656573700E+000 -3.430118926950E+001
  3.942428250463E-003  3.952781921092E-004  2.418033322135E-002  6.065452250383E+000 -3.423972715794E+001
  4.347697443358E-003  4.152655385525E-004  2.663566410759E-002  6.051589029693E+000 -3.417516260711E+001
  4.772970284417E-003  4.352857557265E-004  2.920615219881E-002  6.037069651385E+000 -3.410750323815E+001
  5.218280447175E-003  4.553404501876E-004  3.189114122848E-002  6.021896989395E+000 -3.403675709205E+001
  5.683663214611E-003  4.754312343099E-004  3.468994512098E-002  6.006074051886E+000 -3.396293263627E+001
  6.169155485101E-003  4.955597265624E-004  3.760184809283E-002  5.989603981281E+000 -3.388603877144E+001
  6.674795778653E-003  5.157275517886E-004  4.062610475915E-002  5.972490054291E+000 -3.380608483835E+001
  7.200624243425E-003  5.359363414876E-004  4.376194024556E-002  5.954735681935E+000 -3.372308062516E+001
  7.746682662519E-003  5.561877340970E-004  4.700855030554E-002  5.936344409548E+000 -3.363703637474E+001
  8.313014461060E-003  5.764833752781E-004  5.036510144343E-002  5.917319916785E+000 -3.354796279223E+001
  8.899664713569E-003  5.968249182030E-004  5.383073104315E-002  5.897666017601E+000 -3.345587105278E+001
  9.506680151615E-003  6.172140238444E-004  5.740454750272E-002  5.877386660230E+000 -3.336077280941E+001
  1.013410917176E-002  6.376523612666E-004  6.108563037473E-002  5.856485927143E+000 -3.326268020105E+001
  1.078200184380E-002  6.581416079202E-004  6.487303051287E-002  5.834968034992E+000 -3.316160586067E+001
  1.145040991929E-002  6.786834499385E-004  6.876577022464E-002  5.812837334533E+000 -3.305756292358E+001
  1.213938684040E-002  6.992795824361E-004  7.276284343036E-002  5.790098310538E+000 -3.295056503578E+001
  1.284898774901E-002  7.199317098113E-004  7.686321582854E-002  5.766755581676E+000 -3.284062636243E+001
  1.357926949620E-002  7.406415460502E-004  8.106582506788E-002  5.742813900386E+000 -3.272776159638E+001
  1.433029065191E-002  7.614108150341E-004  8.536958092587E-002  5.718278152714E+000 -3.261198596674E+001
  1.510211151509E-002  7.822412508494E-004  8.977336549418E-002  5.693153358132E+000 -3.249331524756E+001
  1.589479412397E-002  8.031345981016E-004  9.427603337101E-002  5.667444669331E+000 -3.237176576644E+001
  1.670840226680E-002  8.240926122311E-004  9.887641186047E-002  5.641157371984E+000 -3.224735441324E+001
  1.754300149280E-002  8.451170598329E-004  1.035733011791E-001  5.614296884480E+000 -3.212009864871E+001
  1.839865912351E-002  8.662097189796E-004  1.083654746698E-001  5.586868757629E+000 -3.199001651317E+001
  1.927544426443E-002  8.873723795480E-004  1.132516790229E-001  5.558878674332E+000 -3.185712663509E+001
  2.017342781695E-002  9.086068435487E-004  1.182306345052E-001  5.530332449219E+000 -3.172144823962E+001
  2.109268249069E-002  9.299149254598E-004  1.233010351967E-001  5.501236028249E+000 -3.158300115712E+001
  2.203328281612E-002  9.512984525641E-004  1.284615492344E-001  5.471595488272E+000 -3.144180583149E+001
  2.299530515754E-002  9.727592652906E-004  1.337108190651E-001  5.441417036557E+000 -3.129788332847E+001
