# 1st line: number of mesh points
# abcissa weight wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   1 , Occupation=   1.9900
  9.830308526508E-006  1.966074589941E-005  6.116412755974E-005  6.221822789705E+000 -3.497520943037E+001
  3.932200719717E-005  3.932303800261E-005  2.446410411231E-004  6.220791381683E+000 -3.497044102503E+001
  8.847741541455E-005  5.898842277178E-005  5.503843353885E-004  6.219072590697E+000 -3.496249425655E+001
  1.573003992804E-004  7.865844718600E-005  9.783166750117E-004  6.216666750335E+000 -3.495136998615E+001
  2.457963722417E-004  9.833465899987E-005  1.528329804848E-003  6.213574327643E+000 -3.493706942075E+001
  3.539722959954E-004  1.180186070023E-004  2.200284564313E-003  6.209795923143E+000 -3.491959411424E+001
  4.818366816528E-004  1.377118412759E-004  2.994010905874E-003  6.205332270865E+000 -3.489894596894E+001
  6.293995911626E-004  1.574159134560E-004  3.909307917690E-003  6.200184238377E+000 -3.487512723759E+001
  7.966726389934E-004  1.771323769912E-004  4.945943850440E-003  6.194352826825E+000 -3.484814052555E+001
  9.836689940782E-004  1.968627874036E-004  6.103656148353E-003  6.187839170977E+000 -3.481798879340E+001
  1.190403382016E-003  2.166087025496E-004  7.382151484485E-003  6.180644539269E+000 -3.478467535983E+001
  1.416892087541E-003  2.363716828821E-004  8.781105800290E-003  6.172770333859E+000 -3.474820390489E+001
  1.663152957245E-003  2.561532917128E-004  1.030016434951E-002  6.164218090681E+000 -3.470857847357E+001
  1.929205402573E-003  2.759550954757E-004  1.193894174647E-002  6.154989479508E+000 -3.466580347964E+001
  2.215070403074E-003  2.957786639908E-004  1.369702201877E-002  6.145086304009E+000 -3.461988370989E+001
  2.520770509919E-003  3.156255707300E-004  1.557395866449E-002  6.134510501816E+000 -3.457082432861E+001
  2.846329849692E-003  3.354973930828E-004  1.756927471398E-002  6.123264144588E+000 -3.451863088240E+001
  3.191774128432E-003  3.553957126240E-004  1.968246279621E-002  6.111349438074E+000 -3.446330930526E+001
  3.557130635959E-003  3.753221153821E-004  2.191298520986E-002  6.098768722183E+000 -3.440486592398E+001
  3.942428250463E-003  3.952781921092E-004  2.426027399919E-002  6.085524471044E+000 -3.434330746378E+001
  4.347697443358E-003  4.152655385525E-004  2.672373103470E-002  6.071619293070E+000 -3.427864105427E+001
  4.772970284417E-003  4.352857557265E-004  2.930272809878E-002  6.057055931016E+000 -3.421087423560E+001
