# 1st line: number of mesh points
# rho and r_seitz are calculated from total density
# zeta and r_seitz only correct of rho > 1d-12

# abcissa weight rho drho ddrho zeta r_seitz
500
  9.830308526508E-006  1.966074589941E-005  3.934341969763E+003 -6.330770412898E+004  1.035850466973E+006 -3.069982465952E-007  9.135865902741E-002
  3.932200719717E-005  3.932303800261E-005  3.932475368427E+003 -6.327716263108E+004  1.035342438617E+006 -3.069634041872E-007  9.137311160538E-002
  8.847741541455E-005  5.898842277178E-005  3.929366204151E+003 -6.322629075127E+004  1.034496243969E+006 -3.069079247445E-007  9.139720532274E-002
  1.573003992804E-004  7.865844718600E-005  3.925017231228E+003 -6.315513436972E+004  1.033312661170E+006 -3.068357046555E-007  9.143094931521E-002
  2.457963722417E-004  9.833465899987E-005  3.919432300393E+003 -6.306375762896E+004  1.031792778062E+006 -3.067522103826E-007  9.147435638204E-002
  3.539722959954E-004  1.180186070023E-004  3.912616353572E+003 -6.295224284437E+004  1.029937990640E+006 -3.066644980877E-007  9.152744299524E-002
  4.818366816528E-004  1.377118412759E-004  3.904575417133E+003 -6.282069038938E+004  1.027750001064E+006 -3.065812288579E-007  9.159022931155E-002
  6.293995911626E-004  1.574159134560E-004  3.895316593665E+003 -6.266921855557E+004  1.025230815235E+006 -3.065126938081E-007  9.166273918696E-002
  7.966726389934E-004  1.771323769912E-004  3.884848052300E+003 -6.249796338793E+004  1.022382739942E+006 -3.064708422666E-007  9.174500019401E-002
  9.836689940782E-004  1.968627874036E-004  3.873179017586E+003 -6.230707849557E+004  1.019208379586E+006 -3.064693111341E-007  9.183704364179E-002
  1.190403382016E-003  2.166087025496E-004  3.860319756940E+003 -6.209673483823E+004  1.015710632485E+006 -3.065234661662E-007  9.193890459864E-002
  1.416892087541E-003  2.363716828821E-004  3.846281566698E+003 -6.186712048897E+004  1.011892686762E+006 -3.066504384994E-007  9.205062191762E-002
  1.663152957245E-003  2.561532917128E-004  3.831076756787E+003 -6.161844037340E+004  1.007758015837E+006 -3.068691744711E-007  9.217223826480E-002
  1.929205402573E-003  2.759550954757E-004  3.814718634042E+003 -6.135091598609E+004  1.003310373514E+006 -3.072004844258E-007  9.230380015027E-002
  2.215070403074E-003  2.957786639908E-004  3.797221484210E+003 -6.106478508443E+004  9.985537886896E+005 -3.076671019752E-007  9.244535796214E-002
  2.520770509919E-003  3.156255707300E-004  3.778600552654E+003 -6.076030136067E+004  9.934925596735E+005 -3.082937419988E-007  9.259696600330E-002
  2.846329849692E-003  3.354973930828E-004  3.758872023805E+003 -6.043773409266E+004  9.881312481515E+005 -3.091071693014E-007  9.275868253118E-002
  3.191774128432E-003  3.553957126240E-004  3.738052999392E+003 -6.009736777387E+004  9.824746727861E+005 -3.101362715293E-007  9.293056980047E-002
  3.557130635959E-003  3.753221153821E-004  3.716161475486E+003 -5.973950172340E+004  9.765279024741E+005 -3.114121368504E-007  9.311269410885E-002
  3.942428250463E-003  3.952781921092E-004  3.693216318403E+003 -5.936444967671E+004  9.702962492715E+005 -3.129681395650E-007  9.330512584582E-002
  4.347697443358E-003  4.152655385525E-004  3.669237239501E+003 -5.897253935764E+004  9.637852609984E+005 -3.148400293536E-007  9.350793954460E-002
  4.772970284417E-003  4.352857557265E-004  3.644244768921E+003 -5.856411203265E+004  9.570007135373E+005 -3.170660299389E-007  9.372121393729E-002
  5.218280447175E-003  4.553404501876E-004  3.618260228314E+003 -5.813952204798E+004  9.499486028386E+005 -3.196869442693E-007  9.394503201323E-002
  5.683663214611E-003  4.754312343099E-004  3.591305702600E+003 -5.769913635049E+004  9.426351366481E+005 -3.227462639330E-007  9.417948108066E-002
  6.169155485101E-003  4.955597265624E-004  3.563404010806E+003 -5.724333399318E+004  9.350667259705E+005 -3.262902906433E-007  9.442465283182E-002
  6.674795778653E-003  5.157275517886E-004  3.534578676042E+003 -5.677250562609E+004  9.272499762847E+005 -3.303682620359E-007  9.468064341147E-002
  7.200624243425E-003  5.359363414876E-004  3.504853894652E+003 -5.628705297353E+004  9.191916785266E+005 -3.350324887705E-007  9.494755348890E-002
  7.746682662519E-003  5.561877340970E-004  3.474254504605E+003 -5.578738829860E+004  9.108987998548E+005 -3.403384959297E-007  9.522548833364E-002
  8.313014461060E-003  5.764833752781E-004  3.442805953171E+003 -5.527393385584E+004  9.023784742165E+005 -3.463451808878E-007  9.551455789483E-002
  8.899664713569E-003  5.968249182030E-004  3.410534263943E+003 -5.474712133304E+004  8.936379927289E+005 -3.531149734458E-007  9.581487688435E-002
  9.506680151615E-003  6.172140238444E-004  3.377466003254E+003 -5.420739128306E+004  8.846847938950E+005 -3.607140092734E-007  9.612656486388E-002
  1.013410917176E-002  6.376523612666E-004  3.343628246057E+003 -5.365519254680E+004  8.755264536685E+005 -3.692123167063E-007  9.644974633593E-002
  1.078200184380E-002  6.581416079202E-004  3.309048541305E+003 -5.309098166813E+004  8.661706753871E+005 -3.786840080929E-007  9.678455083893E-002
  1.145040991929E-002  6.786834499385E-004  3.273754876909E+003 -5.251522230190E+004  8.566252795908E+005 -3.892074933555E-007  9.713111304657E-002
  1.213938684040E-002  6.992795824361E-004  3.237775644325E+003 -5.192838461600E+004  8.468981937431E+005 -4.008656937894E-007  9.748957287136E-002
  1.284898774901E-002  7.199317098113E-004  3.201139602821E+003 -5.133094468845E+004  8.369974418728E+005 -4.137462807418E-007  9.786007557274E-002
  1.357926949620E-002  7.406415460502E-004  3.163875843499E+003 -5.072338390056E+004  8.269311341536E+005 -4.279419219104E-007  9.824277186961E-002
