# 1st line: number of mesh points
# abcissa weight wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   1 , Occupation=   4.0100
  9.830308526508E-006  1.966074589941E-005  1.472504978065E-004  1.497867095126E+001 -1.146774540367E+002
  3.932200719717E-005  3.932303800261E-005  5.889470800824E-004  1.497528922781E+001 -1.146564677667E+002
  8.847741541455E-005  5.898842277178E-005  1.324925029750E-003  1.496965410192E+001 -1.146214945664E+002
  1.573003992804E-004  7.865844718600E-005  2.354909872870E-003  1.496176719332E+001 -1.145725403150E+002
  2.457963722417E-004  9.833465899987E-005  3.678517460447E-003  1.495163076946E+001 -1.145096132530E+002
  3.539722959954E-004  1.180186070023E-004  5.295254083043E-003  1.493924774536E+001 -1.144327239917E+002
  4.818366816528E-004  1.377118412759E-004  7.204516618213E-003  1.492462168343E+001 -1.143418855255E+002
  6.293995911626E-004  1.574159134560E-004  9.405592710899E-003  1.490775679317E+001 -1.142371132468E+002
  7.966726389934E-004  1.771323769912E-004  1.189766098682E-002  1.488865793090E+001 -1.141184249636E+002
  9.836689940782E-004  1.968627874036E-004  1.467979129903E-002  1.486733059938E+001 -1.139858409194E+002
  1.190403382016E-003  2.166087025496E-004  1.775094500770E-002  1.484378094739E+001 -1.138393838158E+002
  1.416892087541E-003  2.363716828821E-004  2.110997529337E-002  1.481801576924E+001 -1.136790788379E+002
  1.663152957245E-003  2.561532917128E-004  2.475562750374E-002  1.479004250425E+001 -1.135049536814E+002
  1.929205402573E-003  2.759550954757E-004  2.868653953416E-002  1.475986923611E+001 -1.133170385824E+002
  2.215070403074E-003  2.957786639908E-004  3.290124224218E-002  1.472750469217E+001 -1.131153663496E+002
  2.520770509919E-003  3.156255707300E-004  3.739815989608E-002  1.469295824273E+001 -1.128999723983E+002
  2.846329849692E-003  3.354973930828E-004  4.217561065788E-002  1.465623990008E+001 -1.126708947868E+002
  3.191774128432E-003  3.553957126240E-004  4.723180710086E-002  1.461736031766E+001 -1.124281742542E+002
  3.557130635959E-003  3.753221153821E-004  5.256485676189E-002  1.457633078892E+001 -1.121718542608E+002
  3.942428250463E-003  3.952781921092E-004  5.817276272881E-002  1.453316324622E+001 -1.119019810296E+002
  4.347697443358E-003  4.152655385525E-004  6.405342426317E-002  1.448787025954E+001 -1.116186035900E+002
  4.772970284417E-003  4.352857557265E-004  7.020463745846E-002  1.444046503512E+001 -1.113217738221E+002
  5.218280447175E-003  4.553404501876E-004  7.662409593421E-002  1.439096141393E+001 -1.110115465038E+002
  5.683663214611E-003  4.754312343099E-004  8.330939156624E-002  1.433937387003E+001 -1.106879793573E+002
  6.169155485101E-003  4.955597265624E-004  9.025801525318E-002  1.428571750879E+001 -1.103511330988E+002
  6.674795778653E-003  5.157275517886E-004  9.746735771975E-002  1.423000806495E+001 -1.100010714870E+002
  7.200624243425E-003  5.359363414876E-004  1.049347103569E-001  1.417226190054E+001 -1.096378613743E+002
  7.746682662519E-003  5.561877340970E-004  1.126572660993E-001  1.411249600260E+001 -1.092615727573E+002
  8.313014461060E-003  5.764833752781E-004  1.206321203400E-001  1.405072798077E+001 -1.088722788287E+002
  8.899664713569E-003  5.968249182030E-004  1.288562718833E-001  1.398697606464E+001 -1.084700560289E+002
  9.506680151615E-003  6.172140238444E-004  1.373266239353E-001  1.392125910095E+001 -1.080549840984E+002
  1.013410917176E-002  6.376523612666E-004  1.460399851329E-001  1.385359655057E+001 -1.076271461294E+002
  1.078200184380E-002  6.581416079202E-004  1.549930706111E-001  1.378400848529E+001 -1.071866286182E+002
  1.145040991929E-002  6.786834499385E-004  1.641825031096E-001  1.371251558432E+001 -1.067335215167E+002
  1.213938684040E-002  6.992795824361E-004  1.736048141179E-001  1.363913913065E+001 -1.062679182834E+002
  1.284898774901E-002  7.199317098113E-004  1.832564450598E-001  1.356390100711E+001 -1.057899159336E+002
  1.357926949620E-002  7.406415460502E-004  1.931337485175E-001  1.348682369220E+001 -1.052996150897E+002
  1.433029065191E-002  7.614108150341E-004  2.032329894952E-001  1.340793025566E+001 -1.047971200291E+002
  1.510211151509E-002  7.822412508494E-004  2.135503467224E-001  1.332724435374E+001 -1.042825387315E+002
  1.589479412397E-002  8.031345981016E-004  2.240819139970E-001  1.324479022426E+001 -1.037559829255E+002
  1.670840226680E-002  8.240926122311E-004  2.348237015695E-001  1.316059268131E+001 -1.032175681320E+002
  1.754300149280E-002  8.451170598329E-004  2.457716375659E-001  1.307467710971E+001 -1.026674137077E+002
  1.839865912351E-002  8.662097189796E-004  2.569215694515E-001  1.298706945911E+001 -1.021056428851E+002
  1.927544426443E-002  8.873723795480E-004  2.682692655358E-001  1.289779623783E+001 -1.015323828111E+002
  2.017342781695E-002  9.086068435487E-004  2.798104165162E-001  1.280688450635E+001 -1.009477645835E+002
  2.109268249069E-002  9.299149254598E-004  2.915406370633E-001  1.271436187045E+001 -1.003519232842E+002
  2.203328281612E-002  9.512984525641E-004  3.034554674461E-001  1.262025647408E+001 -9.974499801060E+001
  2.299530515754E-002  9.727592652906E-004  3.155503751968E-001  1.252459699178E+001 -9.912713190359E+001
  2.397882772639E-002  9.942992175591E-004  3.278207568168E-001  1.242741262082E+001 -9.849847217265E+001
  2.498393059493E-002  1.015920177130E-003  3.402619395220E-001  1.232873307298E+001 -9.785917011776E+001
  2.601069571024E-002  1.037624025957E-003  3.528691830276E-001  1.222858856592E+001 -9.720938114800E+001
  2.705920690860E-002  1.059412660547E-003  3.656376813734E-001  1.212700981421E+001 -9.654926479645E+001
  2.812954993023E-002  1.081287992318E-003  3.785625647875E-001  1.202402801993E+001 -9.587898473154E+001
  2.922181243436E-002  1.103251947969E-003  3.916389015891E-001  1.191967486299E+001 -9.519870876439E+001
  3.033608401473E-002  1.125306469854E-003  4.048617001306E-001  1.181398249090E+001 -9.450860885225E+001
  3.147245621542E-002  1.147453516351E-003  4.182259107769E-001  1.170698350831E+001 -9.380886109767E+001
  3.263102254705E-002  1.169695062249E-003  4.317264279233E-001  1.159871096601E+001 -9.309964574335E+001
  3.381187850339E-002  1.192033099133E-003  4.453580920499E-001  1.148919834965E+001 -9.238114716259E+001
  3.501512157837E-002  1.214469635775E-003  4.591156918138E-001  1.137847956792E+001 -9.165355384508E+001
  3.624085128345E-002  1.237006698530E-003  4.729939661758E-001  1.126658894045E+001 -9.091705837795E+001
  3.748916916538E-002  1.259646331739E-003  4.869876065642E-001  1.115356118524E+001 -9.017185742199E+001
  3.876017882444E-002  1.282390598136E-003  5.010912590720E-001  1.103943140562E+001 -8.941815168289E+001
  4.005398593302E-002  1.305241579266E-003  5.152995266889E-001  1.092423507694E+001 -8.865614587739E+001
  4.137069825459E-002  1.328201375897E-003  5.296069715661E-001  1.080800803270E+001 -8.788604869422E+001
  4.271042566323E-002  1.351272108452E-003  5.440081173131E-001  1.069078645038E+001 -8.710807274983E+001
  4.407328016341E-002  1.374455917436E-003  5.584974513266E-001  1.057260683678E+001 -8.632243453864E+001
  4.545937591035E-002  1.397754963880E-003  5.730694271483E-001  1.045350601302E+001 -8.552935437792E+001
  4.686882923075E-002  1.421171429779E-003  5.877184668539E-001  1.033352109907E+001 -8.472905634713E+001
  4.830175864396E-002  1.444707518548E-003  6.024389634684E-001  1.021268949794E+001 -8.392176822167E+001
  4.975828488365E-002  1.468365455478E-003  6.172252834091E-001  1.009104887945E+001 -8.310772140104E+001
  5.123853091993E-002  1.492147488203E-003  6.320717689549E-001  9.968637163566E+000 -8.228715083119E+001
  5.274262198188E-002  1.516055887169E-003  6.469727407389E-001  9.845492503451E+000 -8.146029492138E+001
  5.427068558066E-002  1.540092946119E-003  6.619225002649E-001  9.721653268041E+000 -8.062739545505E+001
  5.582285153302E-002  1.564260982573E-003  6.769153324450E-001  9.597158024306E+000 -7.978869749519E+001
  5.739925198530E-002  1.588562338332E-003  6.919455081580E-001  9.472045519140E+000 -7.894444928375E+001
  5.900002143803E-002  1.612999379973E-003  7.070072868257E-001  9.346354660892E+000 -7.809490213547E+001
  6.062529677088E-002  1.637574499364E-003  7.220949190069E-001  9.220124500568E+000 -7.724031032586E+001
  6.227521726827E-002  1.662290114181E-003  7.372026490063E-001  9.093394212695E+000 -7.638093097358E+001
  6.394992464542E-002  1.687148668440E-003  7.523247174975E-001  8.966203075877E+000 -7.551702391712E+001
  6.564956307496E-002  1.712152633027E-003  7.674553641576E-001  8.838590453036E+000 -7.464885158589E+001
  6.737427921404E-002  1.737304506249E-003  7.825888303119E-001  8.710595771378E+000 -7.377667886576E+001
  6.912422223211E-002  1.762606814387E-003  7.977193615873E-001  8.582258502071E+000 -7.290077295916E+001
  7.089954383907E-002  1.788062112257E-003  8.128412105714E-001  8.453618139670E+000 -7.202140323979E+001
  7.270039831418E-002  1.813672983787E-003  8.279486394761E-001  8.324714181301E+000 -7.113884110204E+001
  7.452694253540E-002  1.839442042599E-003  8.430359228041E-001  8.195586105613E+000 -7.025335980530E+001
  7.637933600943E-002  1.865371932600E-003  8.580973500147E-001  8.066273351530E+000 -6.936523431313E+001
  7.825774090225E-002  1.891465328589E-003  8.731272281886E-001  7.936815296811E+000 -6.847474112760E+001
  8.016232207035E-002  1.917724936867E-003  8.881198846880E-001  7.807251236438E+000 -6.758215811885E+001
  8.209324709253E-002  1.944153495867E-003  9.030696698112E-001  7.677620360866E+000 -6.668776435000E+001
  8.405068630235E-002  1.970753776782E-003  9.179709594379E-001  7.547961734135E+000 -6.579183989767E+001
  8.603481282122E-002  1.997528584221E-003  9.328181576647E-001  7.418314271889E+000 -6.489466566821E+001
  8.804580259214E-002  2.024480756857E-003  9.476056994271E-001  7.288716719299E+000 -6.399652320990E+001
  9.008383441408E-002  2.051613168108E-003  9.623280531064E-001  7.159207628945E+000 -6.309769452125E+001
