# 1st line: number of mesh points
# abcissa weight wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   1 , Occupation=   4.0100
  9.830308526508E-006  1.966074589941E-005  1.472108633220E-004  1.497463927826E+001 -1.146382345374E+002
  3.932200719717E-005  3.932303800261E-005  5.887885617667E-004  1.497125871128E+001 -1.146172599443E+002
  8.847741541455E-005  5.898842277178E-005  1.324568437109E-003  1.496562551219E+001 -1.145823061998E+002
  1.573003992804E-004  7.865844718600E-005  2.354276113452E-003  1.495774129972E+001 -1.145333791747E+002
  2.457963722417E-004  9.833465899987E-005  3.677527578958E-003  1.494760833991E+001 -1.144704870976E+002
  3.539722959954E-004  1.180186070023E-004  5.293829300366E-003  1.493522954601E+001 -1.143936405646E+002
  4.818366816528E-004  1.377118412759E-004  7.202578370301E-003  1.492060847823E+001 -1.143028525515E+002
  6.293995911626E-004  1.574159134560E-004  9.403062687508E-003  1.490374934350E+001 -1.141981384288E+002
  7.966726389934E-004  1.771323769912E-004  1.189446117006E-002  1.488465699516E+001 -1.140795159791E+002
  9.836689940782E-004  1.968627874036E-004  1.467584400172E-002  1.486333693261E+001 -1.139470054170E+002
  1.190403382016E-003  2.166087025496E-004  1.774617291145E-002  1.483979530086E+001 -1.138006294122E+002
  1.416892087541E-003  2.363716828821E-004  2.110430148644E-002  1.481403889010E+001 -1.136404131141E+002
  1.663152957245E-003  2.561532917128E-004  2.474897551855E-002  1.478607513511E+001 -1.134663841797E+002
  1.929205402573E-003  2.759550954757E-004  2.867883338454E-002  1.475591211468E+001 -1.132785728027E+002
  2.215070403074E-003  2.957786639908E-004  3.289240646021E-002  1.472355855087E+001 -1.130770117464E+002
  2.520770509919E-003  3.156255707300E-004  3.738811956861E-002  1.468902380829E+001 -1.128617363770E+002
  2.846329849692E-003  3.354973930828E-004  4.216429146261E-002  1.465231789323E+001 -1.126327847005E+002
  3.191774128432E-003  3.553957126240E-004  4.721913534198E-002  1.461345145270E+001 -1.123901974003E+002
  3.557130635959E-003  3.753221153821E-004  5.255075940530E-002  1.457243577337E+001 -1.121340178776E+002
  3.942428250463E-003  3.952781921092E-004  5.815716743686E-002  1.452928278048E+001 -1.118642922932E+002
  4.347697443358E-003  4.152655385525E-004  6.403625942882E-002  1.448400503651E+001 -1.115810696105E+002
  4.772970284417E-003  4.352857557265E-004  7.018583223898E-002  1.443661573985E+001 -1.112844016408E+002
  5.218280447175E-003  4.553404501876E-004  7.660358028433E-002  1.438712872327E+001 -1.109743430895E+002
  5.683663214611E-003  4.754312343099E-004  8.328709627060E-002  1.433555845229E+001 -1.106509516033E+002
  6.169155485101E-003  4.955597265624E-004  9.023387195831E-002  1.428192002341E+001 -1.103142878191E+002
