# 1st line: number of mesh points
# rho and r_seitz are calculated from total density
# zeta and r_seitz only correct of rho > 1d-12

# abcissa weight rho drho ddrho zeta r_seitz
500
  9.830308526508E-006  1.966074589941E-005  6.129147682442E+000 -1.300222059927E+001  2.909692335598E+001  4.689886402561E-012  7.880862003950E-001
  3.932200719717E-005  3.932303800261E-005  6.128764237524E+000 -1.300136251531E+001  2.909463569855E+001  4.683875819233E-012  7.881026355379E-001
  8.847741541455E-005  5.898842277178E-005  6.128125185390E+000 -1.299993245031E+001  2.909082323748E+001  4.688639838135E-012  7.881300295151E-001
  1.573003992804E-004  7.865844718600E-005  6.127230560140E+000 -1.299793051671E+001  2.908548642472E+001  4.676713251366E-012  7.881683854359E-001
  2.457963722417E-004  9.833465899987E-005  6.126080409516E+000 -1.299535687187E+001  2.907862589294E+001  4.673894218007E-012  7.882177076548E-001
  3.539722959954E-004  1.180186070023E-004  6.124674794905E+000 -1.299221171812E+001  2.907024245548E+001  4.671558992164E-012  7.882780017720E-001
  4.818366816528E-004  1.377118412759E-004  6.123013791347E+000 -1.298849530275E+001  2.906033710626E+001  4.667676776869E-012  7.883492746360E-001
  6.293995911626E-004  1.574159134560E-004  6.121097487541E+000 -1.298420791796E+001  2.904891101970E+001  4.653684790122E-012  7.884315343449E-001
  7.966726389934E-004  1.771323769912E-004  6.118925985846E+000 -1.297934990089E+001  2.903596555061E+001  4.656207218888E-012  7.885247902489E-001
  9.836689940782E-004  1.968627874036E-004  6.116499402299E+000 -1.297392163360E+001  2.902150223408E+001  4.647962351846E-012  7.886290529531E-001
  1.190403382016E-003  2.166087025496E-004  6.113817866613E+000 -1.296792354304E+001  2.900552278531E+001  4.634747195797E-012  7.887443343203E-001
  1.416892087541E-003  2.363716828821E-004  6.110881522197E+000 -1.296135610104E+001  2.898802909946E+001  4.622294523288E-012  7.888706474746E-001
  1.663152957245E-003  2.561532917128E-004  6.107690526160E+000 -1.295421982430E+001  2.896902325150E+001  4.623255269299E-012  7.890080068053E-001
  1.929205402573E-003  2.759550954757E-004  6.104245049327E+000 -1.294651527436E+001  2.894850749600E+001  4.615825195364E-012  7.891564279706E-001
  2.215070403074E-003  2.957786639908E-004  6.100545276250E+000 -1.293824305759E+001  2.892648426689E+001  4.601372120604E-012  7.893159279027E-001
  2.520770509919E-003  3.156255707300E-004  6.096591405225E+000 -1.292940382514E+001  2.890295617732E+001  4.583669096649E-012  7.894865248121E-001
  2.846329849692E-003  3.354973930828E-004  6.092383648306E+000 -1.291999827295E+001  2.887792601930E+001  4.571673202347E-012  7.896682381934E-001
  3.191774128432E-003  3.553957126240E-004  6.087922231320E+000 -1.291002714169E+001  2.885139676353E+001  4.557297601905E-012  7.898610888306E-001
  3.557130635959E-003  3.753221153821E-004  6.083207393888E+000 -1.289949121677E+001  2.882337155911E+001  4.537833990670E-012  7.900650988031E-001
  3.942428250463E-003  3.952781921092E-004  6.078239389439E+000 -1.288839132826E+001  2.879385373319E+001  4.531679566423E-012  7.902802914924E-001
  4.347697443358E-003  4.152655385525E-004  6.073018485235E+000 -1.287672835089E+001  2.876284679071E+001  4.512760412982E-012  7.905066915887E-001
  4.772970284417E-003  4.352857557265E-004  6.067544962387E+000 -1.286450320402E+001  2.873035441404E+001  4.502046800876E-012  7.907443250980E-001
  5.218280447175E-003  4.553404501876E-004  6.061819115879E+000 -1.285171685156E+001  2.869638046264E+001  4.478094202809E-012  7.909932193498E-001
  5.683663214611E-003  4.754312343099E-004  6.055841254591E+000 -1.283837030199E+001  2.866092897271E+001  4.459928262516E-012  7.912534030053E-001
  6.169155485101E-003  4.955597265624E-004  6.049611701323E+000 -1.282446460829E+001  2.862400415675E+001  4.438020601229E-012  7.915249060654E-001
  6.674795778653E-003  5.157275517886E-004  6.043130792816E+000 -1.281000086786E+001  2.858561040322E+001  4.426760040335E-012  7.918077598796E-001
  7.200624243425E-003  5.359363414876E-004  6.036398879786E+000 -1.279498022256E+001  2.854575227606E+001  4.412348318988E-012  7.921019971554E-001
  7.746682662519E-003  5.561877340970E-004  6.029416326943E+000 -1.277940385857E+001  2.850443451428E+001  4.378642642142E-012  7.924076519679E-001
  8.313014461060E-003  5.764833752781E-004  6.022183513022E+000 -1.276327300642E+001  2.846166203149E+001  4.363991115995E-012  7.927247597696E-001
  8.899664713569E-003  5.968249182030E-004  6.014700830813E+000 -1.274658894088E+001  2.841743991542E+001  4.335751919102E-012  7.930533574013E-001
  9.506680151615E-003  6.172140238444E-004  6.006968687193E+000 -1.272935298094E+001  2.837177342740E+001  4.311317704392E-012  7.933934831024E-001
  1.013410917176E-002  6.376523612666E-004  5.998987503151E+000 -1.271156648973E+001  2.832466800186E+001  4.281668497397E-012  7.937451765230E-001
  1.078200184380E-002  6.581416079202E-004  5.990757713825E+000 -1.269323087449E+001  2.827612924580E+001  4.260048549913E-012  7.941084787353E-001
  1.145040991929E-002  6.786834499385E-004  5.982279768536E+000 -1.267434758648E+001  2.822616293818E+001  4.235352868658E-012  7.944834322459E-001
  1.213938684040E-002  6.992795824361E-004  5.973554130818E+000 -1.265491812094E+001  2.817477502939E+001  4.213289329579E-012  7.948700810085E-001
  1.284898774901E-002  7.199317098113E-004  5.964581278458E+000 -1.263494401701E+001  2.812197164060E+001  4.188133412398E-012  7.952684704374E-001
  1.357926949620E-002  7.406415460502E-004  5.955361703529E+000 -1.261442685765E+001  2.806775906320E+001  4.158599978947E-012  7.956786474208E-001
