# 1st line: number of mesh points
# abcissa weight wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   1 , Occupation=   0.0100
  9.830308526508E-006  1.966074589941E-005  4.882931492056E-006  4.967126183200E-001 -1.928977086951E+000
  3.932200719717E-005  3.932303800261E-005  1.953099152802E-005  4.966557340241E-001 -1.928670898723E+000
  8.847741541455E-005  5.898842277178E-005  4.394197700342E-005  4.965609419594E-001 -1.928160679599E+000
  1.573003992804E-004  7.865844718600E-005  7.811221679820E-005  4.964282647633E-001 -1.927446571436E+000
  2.457963722417E-004  9.833465899987E-005  1.220365728572E-004  4.962577341180E-001 -1.926528772781E+000
  3.539722959954E-004  1.180186070023E-004  1.757084417033E-004  4.960493907402E-001 -1.925407538812E+000
  4.818366816528E-004  1.377118412759E-004  2.391197563816E-004  4.958032843681E-001 -1.924083181271E+000
  6.293995911626E-004  1.574159134560E-004  3.122609888358E-004  4.955194737451E-001 -1.922556068379E+000
  7.966726389934E-004  1.771323769912E-004  3.951211527144E-004  4.951980266010E-001 -1.920826624732E+000
  9.836689940782E-004  1.968627874036E-004  4.876878066087E-004  4.948390196299E-001 -1.918895331182E+000
  1.190403382016E-003  2.166087025496E-004  5.899470577189E-004  4.944425384656E-001 -1.916762724710E+000
  1.416892087541E-003  2.363716828821E-004  7.018835659511E-004  4.940086776536E-001 -1.914429398272E+000
  1.663152957245E-003  2.561532917128E-004  8.234805484408E-004  4.935375406208E-001 -1.911896000638E+000
  1.929205402573E-003  2.759550954757E-004  9.547197845051E-004  4.930292396415E-001 -1.909163236210E+000
  2.215070403074E-003  2.957786639908E-004  1.095581621021E-003  4.924838958011E-001 -1.906231864827E+000
  2.520770509919E-003  3.156255707300E-004  1.246044978228E-003  4.919016389565E-001 -1.903102701553E+000
  2.846329849692E-003  3.354973930828E-004  1.406087355958E-003  4.912826076943E-001 -1.899776616450E+000
  3.191774128432E-003  3.553957126240E-004  1.575684840283E-003  4.906269492848E-001 -1.896254534338E+000
  3.557130635959E-003  3.753221153821E-004  1.754812110588E-003  4.899348196343E-001 -1.892537434529E+000
  3.942428250463E-003  3.952781921092E-004  1.943442447067E-003  4.892063832339E-001 -1.888626350558E+000
  4.347697443358E-003  4.152655385525E-004  2.141547738629E-003  4.884418131056E-001 -1.884522369893E+000
  4.772970284417E-003  4.352857557265E-004  2.349098491229E-003  4.876412907453E-001 -1.880226633624E+000
  5.218280447175E-003  4.553404501876E-004  2.566063836608E-003  4.868050060628E-001 -1.875740336144E+000
  5.683663214611E-003  4.754312343099E-004  2.792411541453E-003  4.859331573196E-001 -1.871064724809E+000
  6.169155485101E-003  4.955597265624E-004  3.028108016963E-003  4.850259510629E-001 -1.866201099584E+000
  6.674795778653E-003  5.157275517886E-004  3.273118328823E-003  4.840836020571E-001 -1.861150812674E+000
  7.200624243425E-003  5.359363414876E-004  3.527406207592E-003  4.831063332124E-001 -1.855915268137E+000
  7.746682662519E-003  5.561877340970E-004  3.790934059487E-003  4.820943755108E-001 -1.850495921479E+000
  8.313014461060E-003  5.764833752781E-004  4.063662977574E-003  4.810479679286E-001 -1.844894279239E+000
  8.899664713569E-003  5.968249182030E-004  4.345552753358E-003  4.799673573563E-001 -1.839111898553E+000
  9.506680151615E-003  6.172140238444E-004  4.636561888768E-003  4.788527985158E-001 -1.833150386702E+000
  1.013410917176E-002  6.376523612666E-004  4.936647608536E-003  4.777045538746E-001 -1.827011400648E+000
  1.078200184380E-002  6.581416079202E-004  5.245765872967E-003  4.765228935569E-001 -1.820696646548E+000
  1.145040991929E-002  6.786834499385E-004  5.563871391097E-003  4.753080952523E-001 -1.814207879253E+000
  1.213938684040E-002  6.992795824361E-004  5.890917634233E-003  4.740604441211E-001 -1.807546901799E+000
  1.284898774901E-002  7.199317098113E-004  6.226856849875E-003  4.727802326972E-001 -1.800715564867E+000
  1.357926949620E-002  7.406415460502E-004  6.571640076014E-003  4.714677607879E-001 -1.793715766240E+000
  1.433029065191E-002  7.614108150341E-004  6.925217155804E-003  4.701233353712E-001 -1.786549450237E+000
  1.510211151509E-002  7.822412508494E-004  7.287536752598E-003  4.687472704894E-001 -1.779218607129E+000
  1.589479412397E-002  8.031345981016E-004  7.658546365356E-003  4.673398871415E-001 -1.771725272548E+000
  1.670840226680E-002  8.240926122311E-004  8.038192344408E-003  4.659015131706E-001 -1.764071526865E+000
  1.754300149280E-002  8.451170598329E-004  8.426419907575E-003  4.644324831508E-001 -1.756259494566E+000
  1.839865912351E-002  8.662097189796E-004  8.823173156634E-003  4.629331382694E-001 -1.748291343603E+000
  1.927544426443E-002  8.873723795480E-004  9.228395094140E-003  4.614038262078E-001 -1.740169284729E+000
  2.017342781695E-002  9.086068435487E-004  9.642027640578E-003  4.598449010184E-001 -1.731895570822E+000
  2.109268249069E-002  9.299149254598E-004  1.006401165186E-002  4.582567229997E-001 -1.723472496186E+000
  2.203328281612E-002  9.512984525641E-004  1.049428693712E-002  4.566396585683E-001 -1.714902395837E+000
  2.299530515754E-002  9.727592652906E-004  1.093279227692E-002  4.549940801280E-001 -1.706187644778E+000
  2.397882772639E-002  9.942992175591E-004  1.137946544162E-002  4.533203659368E-001 -1.697330657251E+000
  2.498393059493E-002  1.015920177130E-003  1.183424321023E-002  4.516188999702E-001 -1.688333885972E+000
  2.601069571024E-002  1.037624025957E-003  1.229706138943E-002  4.498900717832E-001 -1.679199821357E+000
  2.705920690860E-002  1.059412660547E-003  1.276785483299E-002  4.481342763684E-001 -1.669930990723E+000
  2.812954993023E-002  1.081287992318E-003  1.324655746139E-002  4.463519140121E-001 -1.660529957480E+000
  2.922181243436E-002  1.103251947969E-003  1.373310228177E-002  4.445433901482E-001 -1.650999320298E+000
  3.033608401473E-002  1.125306469854E-003  1.422742140820E-002  4.427091152082E-001 -1.641341712266E+000
  3.147245621542E-002  1.147453516351E-003  1.472944608209E-002  4.408495044705E-001 -1.631559800030E+000
  3.263102254705E-002  1.169695062249E-003  1.523910669300E-002  4.389649779055E-001 -1.621656282915E+000
  3.381187850339E-002  1.192033099133E-003  1.575633279960E-002  4.370559600190E-001 -1.611633892033E+000
  3.501512157837E-002  1.214469635775E-003  1.628105315091E-002  4.351228796936E-001 -1.601495389370E+000
  3.624085128345E-002  1.237006698530E-003  1.681319570779E-002  4.331661700265E-001 -1.591243566862E+000
  3.748916916538E-002  1.259646331739E-003  1.735268766460E-002  4.311862681659E-001 -1.580881245452E+000
