# 1st line: number of mesh points
# rho and r_seitz are calculated from total density
# zeta and r_seitz only correct of rho > 1d-12

# abcissa weight rho drho ddrho zeta r_seitz
500
  9.830308526508E-006  1.966074589941E-005  1.761374182555E+002 -1.074056660901E+003  6.834454711980E+003 -1.820115476286E-005  2.572901792029E-001
  3.932200719717E-005  3.932303800261E-005  1.761057454721E+002 -1.073855120882E+003  6.833121499527E+003 -1.820209259649E-005  2.573056029050E-001
  8.847741541455E-005  5.898842277178E-005  1.760529679397E+002 -1.073519290609E+003  6.830899959860E+003 -1.820365525826E-005  2.573313122094E-001
  1.573003992804E-004  7.865844718600E-005  1.759791013140E+002 -1.073049274690E+003  6.827790814407E+003 -1.820584215558E-005  2.573673118189E-001
  2.457963722417E-004  9.833465899987E-005  1.758841675052E+002 -1.072445219520E+003  6.823795072748E+003 -1.820865245774E-005  2.574136083198E-001
  3.539722959954E-004  1.180186070023E-004  1.757681946696E+002 -1.071707313223E+003  6.818914032207E+003 -1.821208509667E-005  2.574702101846E-001
  4.818366816528E-004  1.377118412759E-004  1.756312171989E+002 -1.070835785576E+003  6.813149277315E+003 -1.821613876611E-005  2.575371277750E-001
  6.293995911626E-004  1.574159134560E-004  1.754732757081E+002 -1.069830907924E+003  6.806502679163E+003 -1.822081192050E-005  2.576143733458E-001
  7.966726389934E-004  1.771323769912E-004  1.752944170203E+002 -1.068692993068E+003  6.798976394629E+003 -1.822610277334E-005  2.577019610498E-001
  9.836689940782E-004  1.968627874036E-004  1.750946941490E+002 -1.067422395146E+003  6.790572865498E+003 -1.823200929834E-005  2.577999069428E-001
  1.190403382016E-003  2.166087025496E-004  1.748741662788E+002 -1.066019509493E+003  6.781294817452E+003 -1.823852922453E-005  2.579082289900E-001
  1.416892087541E-003  2.363716828821E-004  1.746328987438E+002 -1.064484772485E+003  6.771145258957E+003 -1.824566004097E-005  2.580269470725E-001
  1.663152957245E-003  2.561532917128E-004  1.743709630026E+002 -1.062818661369E+003  6.760127480020E+003 -1.825339898935E-005  2.581560829952E-001
  1.929205402573E-003  2.759550954757E-004  1.740884366126E+002 -1.061021694076E+003  6.748245050839E+003 -1.826174306349E-005  2.582956604947E-001
  2.215070403074E-003  2.957786639908E-004  1.737854032011E+002 -1.059094429017E+003  6.735501820337E+003 -1.827068901453E-005  2.584457052487E-001
  2.520770509919E-003  3.156255707300E-004  1.734619524340E+002 -1.057037464861E+003  6.721901914573E+003 -1.828023333824E-005  2.586062448854E-001
  2.846329849692E-003  3.354973930828E-004  1.731181799828E+002 -1.054851440305E+003  6.707449735046E+003 -1.829037228188E-005  2.587773089941E-001
  3.191774128432E-003  3.553957126240E-004  1.727541874892E+002 -1.052537033820E+003  6.692149956886E+003 -1.830110183555E-005  2.589589291368E-001
  3.557130635959E-003  3.753221153821E-004  1.723700825272E+002 -1.050094963382E+003  6.676007526921E+003 -1.831241773671E-005  2.591511388598E-001
  3.942428250463E-003  3.952781921092E-004  1.719659785633E+002 -1.047525986194E+003  6.659027661644E+003 -1.832431546226E-005  2.593539737068E-001
  4.347697443358E-003  4.152655385525E-004  1.715419949142E+002 -1.044830898385E+003  6.641215845059E+003 -1.833679022890E-005  2.595674712325E-001
  4.772970284417E-003  4.352857557265E-004  1.710982567025E+002 -1.042010534695E+003  6.622577826420E+003 -1.834983698838E-005  2.597916710167E-001
  5.218280447175E-003  4.553404501876E-004  1.706348948105E+002 -1.039065768152E+003  6.603119617854E+003 -1.836345042734E-005  2.600266146802E-001
  5.683663214611E-003  4.754312343099E-004  1.701520458310E+002 -1.035997509719E+003  6.582847491885E+003 -1.837762496269E-005  2.602723458997E-001
  6.169155485101E-003  4.955597265624E-004  1.696498520166E+002 -1.032806707943E+003  6.561767978835E+003 -1.839235473656E-005  2.605289104259E-001
  6.674795778653E-003  5.157275517886E-004  1.691284612270E+002 -1.029494348575E+003  6.539887864127E+003 -1.840763361699E-005  2.607963561000E-001
  7.200624243425E-003  5.359363414876E-004  1.685880268734E+002 -1.026061454181E+003  6.517214185476E+003 -1.842345519352E-005  2.610747328732E-001
  7.746682662519E-003  5.561877340970E-004  1.680287078616E+002 -1.022509083740E+003  6.493754229977E+003 -1.843981277058E-005  2.613640928253E-001
