# 1st line: number of mesh points
# abcissa weight nuclear coulomb dft-vxc_up dft-vxc_down
500
  9.830308526508E-006  1.966074589941E-005 -8.138096559663E+005  2.223343986700E+001 -3.134781245539E+003 -3.134781245541E+003
  3.932200719717E-005  3.932303800261E-005 -2.034484140112E+005  2.223343891665E+001 -7.888274965589E+002 -7.888274965593E+002
  8.847741541455E-005  5.898842277178E-005 -9.041855441320E+004  2.223343480036E+001 -3.543900275133E+002 -3.543900275135E+002
  1.573003992804E-004  7.865844718600E-005 -5.085810358140E+004  2.223342372463E+001 -2.023350361971E+002 -2.023350361972E+002
  2.457963722417E-004  9.833465899987E-005 -3.254726636948E+004  2.223340038917E+001 -1.319532387357E+002 -1.319532387357E+002
  3.539722959954E-004  1.180186070023E-004 -2.260063878023E+004  2.223335799731E+001 -9.371896831232E+001 -9.371896831237E+001
  4.818366816528E-004  1.377118412759E-004 -1.660313609283E+004  2.223328826943E+001 -7.066263623390E+001 -7.066263623394E+001
  6.293995911626E-004  1.574159134560E-004 -1.271052620994E+004  2.223318145941E+001 -5.569584920791E+001 -5.569584920794E+001
  7.966726389934E-004  1.771323769912E-004 -1.004176572464E+004  2.223302637386E+001 -4.543227599255E+001 -4.543227599257E+001
  9.836689940782E-004  1.968627874036E-004 -8.132817083959E+003  2.223281039428E+001 -3.808836749692E+001 -3.808836749694E+001
  1.190403382016E-003  2.166087025496E-004 -6.720411014331E+003  2.223251950202E+001 -3.265223730266E+001 -3.265223730267E+001
  1.416892087541E-003  2.363716828821E-004 -5.646160403001E+003  2.223213830602E+001 -2.851511877285E+001 -2.851511877287E+001
  1.663152957245E-003  2.561532917128E-004 -4.810140862360E+003  2.223165007323E+001 -2.529294972649E+001 -2.529294972650E+001
  1.929205402573E-003  2.759550954757E-004 -4.146784986881E+003  2.223103676172E+001 -2.273372085940E+001 -2.273372085941E+001
  2.215070403074E-003  2.957786639908E-004 -3.611623354680E+003  2.223027905633E+001 -2.066651414782E+001 -2.066651414783E+001
  2.520770509919E-003  3.156255707300E-004 -3.173632811285E+003  2.222935640690E+001 -1.897209310973E+001 -1.897209310974E+001
  2.846329849692E-003  3.354973930828E-004 -2.810637003602E+003  2.222824706882E+001 -1.756522453589E+001 -1.756522453590E+001
  3.191774128432E-003  3.553957126240E-004 -2.506443024504E+003  2.222692814606E+001 -1.638367304534E+001 -1.638367304534E+001
  3.557130635959E-003  3.753221153821E-004 -2.249003710779E+003  2.222537563637E+001 -1.538113778850E+001 -1.538113778850E+001
  3.942428250463E-003  3.952781921092E-004 -2.029206238328E+003  2.222356447874E+001 -1.452259635383E+001 -1.452259635384E+001
  4.347697443358E-003  4.152655385525E-004 -1.840054443582E+003  2.222146860282E+001 -1.378116197999E+001 -1.378116197999E+001
  4.772970284417E-003  4.352857557265E-004 -1.676105134390E+003  2.221906098049E+001 -1.313591698853E+001 -1.313591698854E+001
  5.218280447175E-003  4.553404501876E-004 -1.533072068660E+003  2.221631367915E+001 -1.257039065579E+001 -1.257039065579E+001
  5.683663214611E-003  4.754312343099E-004 -1.407542934535E+003  2.221319791687E+001 -1.207147141130E+001 -1.207147141130E+001
  6.169155485101E-003  4.955597265624E-004 -1.296773929482E+003  2.220968411918E+001 -1.162861729152E+001 -1.162861729152E+001
  6.674795778653E-003  5.157275517886E-004 -1.198538541896E+003  2.220574197741E+001 -1.123327472325E+001 -1.123327472325E+001
  7.200624243425E-003  5.359363414876E-004 -1.111014785601E+003  2.220134050850E+001 -1.087844510274E+001 -1.087844510275E+001
  7.746682662519E-003  5.561877340970E-004 -1.032700105131E+003  2.219644811600E+001 -1.055835772858E+001 -1.055835772858E+001
  8.313014461060E-003  5.764833752781E-004 -9.623464553651E+002  2.219103265245E+001 -1.026822027568E+001 -1.026822027568E+001
  8.899664713569E-003  5.968249182030E-004 -8.989102688107E+002  2.218506148266E+001 -1.000402649059E+001 -1.000402649059E+001
  9.506680151615E-003  6.172140238444E-004 -8.415135328437E+002  2.217850154804E+001 -9.762406588428E+000 -9.762406588430E+000
  1.013410917176E-002  6.376523612666E-004 -7.894132443623E+002  2.217131943171E+001 -9.540509848708E+000 -9.540509848710E+000
  1.078200184380E-002  6.581416079202E-004 -7.419772428071E+002  2.216348142427E+001 -9.335911726706E+000 -9.335911726707E+000
  1.145040991929E-002  6.786834499385E-004 -6.986649435602E+002  2.215495359019E+001 -9.146539799604E+000 -9.146539799605E+000
  1.213938684040E-002  6.992795824361E-004 -6.590118681595E+002  2.214570183459E+001 -8.970614305822E+000 -8.970614305824E+000
  1.284898774901E-002  7.199317098113E-004 -6.226171396743E+002  2.213569197030E+001 -8.806600081046E+000 -8.806600081047E+000
  1.357926949620E-002  7.406415460502E-004 -5.891333110548E+002  2.212488978513E+001 -8.653167461091E+000 -8.653167461092E+000
  1.433029065191E-002  7.614108150341E-004 -5.582580419561E+002  2.211326110917E+001 -8.509160289427E+000 -8.509160289428E+000
  1.510211151509E-002  7.822412508494E-004 -5.297272498621E+002  2.210077188192E+001 -8.373569591191E+000 -8.373569591192E+000
  1.589479412397E-002  8.031345981016E-004 -5.033094444385E+002  2.208738821932E+001 -8.245511794952E+000 -8.245511794953E+000
  1.670840226680E-002  8.240926122311E-004 -4.788010171324E+002  2.207307648030E+001 -8.124210625959E+000 -8.124210625960E+000
  1.754300149280E-002  8.451170598329E-004 -4.560223062903E+002  2.205780333291E+001 -8.008981980090E+000 -8.008981980091E+000
  1.839865912351E-002  8.662097189796E-004 -4.348142952318E+002  2.204153581984E+001 -7.899221230548E+000 -7.899221230549E+000
