# 1st line: number of mesh points
# rho and r_seitz are calculated from total density
# zeta and r_seitz only correct of rho > 1d-12

# abcissa weight rho drho ddrho zeta r_seitz
500
  9.830308526508E-006  1.966074589941E-005  3.933377671060E+003 -6.329235654885E+004  1.035627960168E+006 -2.731793571153E-004  9.136612418378E-002
  3.932200719717E-005  3.932303800261E-005  3.931511522253E+003 -6.326182161167E+004  1.035120025122E+006 -2.731795876678E-004  9.138057798123E-002
  8.847741541455E-005  5.898842277178E-005  3.928403111803E+003 -6.321096066087E+004  1.034273985911E+006 -2.731799588068E-004  9.140467373117E-002
  1.573003992804E-004  7.865844718600E-005  3.924055193415E+003 -6.313981956830E+004  1.033090620552E+006 -2.731804508452E-004  9.143842056955E-002
  2.457963722417E-004  9.833465899987E-005  3.918471617010E+003 -6.304846246488E+004  1.031571016719E+006 -2.731810361916E-004  9.148183129591E-002
  3.539722959954E-004  1.180186070023E-004  3.911657323461E+003 -6.293697165109E+004  1.029716570191E+006 -2.731816793216E-004  9.153492238263E-002
  4.818366816528E-004  1.377118412759E-004  3.903618337854E+003 -6.280544748216E+004  1.027528982862E+006 -2.731823367399E-004  9.159771398688E-002
  6.293995911626E-004  1.574159134560E-004  3.894361761270E+003 -6.265400822825E+004  1.025010260319E+006 -2.731829569350E-004  9.167022996518E-002
  7.966726389934E-004  1.771323769912E-004  3.883895761099E+003 -6.248278990966E+004  1.022162708993E+006 -2.731834803238E-004  9.175249789067E-002
  9.836689940782E-004  1.968627874036E-004  3.872229559926E+003 -6.229194610764E+004  1.018988932878E+006 -2.731838391902E-004  9.184454907309E-002
  1.190403382016E-003  2.166087025496E-004  3.859373422981E+003 -6.208164775087E+004  1.015491829840E+006 -2.731839576113E-004  9.194641858150E-002
  1.416892087541E-003  2.363716828821E-004  3.845338644188E+003 -6.185208287823E+004  1.011674587504E+006 -2.731837513793E-004  9.205814526975E-002
  1.663152957245E-003  2.561532917128E-004  3.830137530846E+003 -6.160345637808E+004  1.007540678747E+006 -2.731831279116E-004  9.217977180471E-002
  1.929205402573E-003  2.759550954757E-004  3.813783386947E+003 -6.133598970463E+004  1.003093856786E+006 -2.731819861524E-004  9.231134469738E-002
  2.215070403074E-003  2.957786639908E-004  3.796290495182E+003 -6.104992057195E+004  9.983381498865E+005 -2.731802164667E-004  9.245291433676E-002
  2.520770509919E-003  3.156255707300E-004  3.777674097648E+003 -6.074550262601E+004  9.932778556850E+005 -2.731777005239E-004  9.260453502668E-002
