# 1st line: number of mesh points
# abcissa weight wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   1 , Occupation=   4.0000
  9.830308526508E-006  1.966074589941E-005  1.475304993704E-004  1.500715331209E+001 -1.149086157065E+002
  3.932200719717E-005  3.932303800261E-005  5.900669743293E-004  1.500376477206E+001 -1.148875768519E+002
  8.847741541455E-005  5.898842277178E-005  1.327444371825E-003  1.499811828806E+001 -1.148525160377E+002
  1.573003992804E-004  7.865844718600E-005  2.359387658137E-003  1.499021548410E+001 -1.148034391834E+002
  2.457963722417E-004  9.833465899987E-005  3.685511900945E-003  1.498005863359E+001 -1.147403545864E+002
  3.539722959954E-004  1.180186070023E-004  5.305322384307E-003  1.496765065924E+001 -1.146632729309E+002
  4.818366816528E-004  1.377118412759E-004  7.218214756574E-003  1.495299513284E+001 -1.145722073001E+002
  6.293995911626E-004  1.574159134560E-004  9.423475211351E-003  1.493609627495E+001 -1.144671731912E+002
  7.966726389934E-004  1.771323769912E-004  1.192028070158E-002  1.491695895465E+001 -1.143481885331E+002
  9.836689940782E-004  1.968627874036E-004  1.470769918685E-002  1.489558868911E+001 -1.142152737057E+002
  1.190403382016E-003  2.166087025496E-004  1.778468991413E-002  1.487199164322E+001 -1.140684515631E+002
  1.416892087541E-003  2.363716828821E-004  2.115010373195E-002  1.484617462902E+001 -1.139077474579E+002
  1.663152957245E-003  2.561532917128E-004  2.480268343825E-002  1.481814510524E+001 -1.137331892691E+002
  1.929205402573E-003  2.759550954757E-004  2.874106416220E-002  1.478791117658E+001 -1.135448074313E+002
  2.215070403074E-003  2.957786639908E-004  3.296377377986E-002  1.475548159303E+001 -1.133426349667E+002
  2.520770509919E-003  3.156255707300E-004  3.746923336424E-002  1.472086574913E+001 -1.131267075191E+002
  2.846329849692E-003  3.354973930828E-004  4.225575766972E-002  1.468407368301E+001 -1.128970633899E+002
  3.191774128432E-003  3.553957126240E-004  4.732155565114E-002  1.464511607550E+001 -1.126537435759E+002
  3.557130635959E-003  3.753221153821E-004  5.266473101788E-002  1.460400424902E+001 -1.123967918093E+002
  3.942428250463E-003  3.952781921092E-004  5.828328282294E-002  1.456075016640E+001 -1.121262545993E+002
  4.347697443358E-003  4.152655385525E-004  6.417510608755E-002  1.451536642966E+001 -1.118421812750E+002
  4.772970284417E-003  4.352857557265E-004  7.033799246138E-002  1.446786627851E+001 -1.115446240301E+002
  5.218280447175E-003  4.553404501876E-004  7.676963091866E-002  1.441826358891E+001 -1.112336379692E+002
  5.683663214611E-003  4.754312343099E-004  8.346760849056E-002  1.436657287134E+001 -1.109092811545E+002
