# 1st line: number of mesh points
# rho and r_seitz are calculated from total density
# zeta and r_seitz only correct of rho > 1d-12

# abcissa weight rho drho ddrho zeta r_seitz
500
  9.830308526508E-006  1.966074589941E-005  1.761267402723E+002 -1.073991313727E+003  6.834044032116E+003 -3.590227071661E-005  2.572953786494E-001
  3.932200719717E-005  3.932303800261E-005  1.760950694159E+002 -1.073789785818E+003  6.832710904397E+003 -3.590408480253E-005  2.573108026598E-001
  8.847741541455E-005  5.898842277178E-005  1.760422950946E+002 -1.073453975724E+003  6.830489505918E+003 -3.590710751301E-005  2.573365124781E-001
  1.573003992804E-004  7.865844718600E-005  1.759684329631E+002 -1.072983988047E+003  6.827380558051E+003 -3.591133770250E-005  2.573725128072E-001
  2.457963722417E-004  9.833465899987E-005  1.758735049304E+002 -1.072379969172E+003  6.823385070302E+003 -3.591677376212E-005  2.574188102336E-001
  3.539722959954E-004  1.180186070023E-004  1.757575391508E+002 -1.071642107210E+003  6.818504339897E+003 -3.592341362568E-005  2.574754132298E-001
  4.818366816528E-004  1.377118412759E-004  1.756205700143E+002 -1.070770631925E+003  6.812739951249E+003 -3.593125476256E-005  2.575423321577E-001
  6.293995911626E-004  1.574159134560E-004  1.754626381334E+002 -1.069765814643E+003  6.806093775307E+003 -3.594029417899E-005  2.576195792723E-001
  7.966726389934E-004  1.771323769912E-004  1.752837903281E+002 -1.068627968146E+003  6.798567968789E+003 -3.595052841644E-005  2.577071687268E-001
  9.836689940782E-004  1.968627874036E-004  1.750840796091E+002 -1.067357446548E+003  6.790164973297E+003 -3.596195355098E-005  2.578051165771E-001
  1.190403382016E-003  2.166087025496E-004  1.748635651574E+002 -1.065954645159E+003  6.780887514309E+003 -3.597456518736E-005  2.579134407889E-001
  1.416892087541E-003  2.363716828821E-004  1.746223123029E+002 -1.064420000328E+003  6.770738600065E+003 -3.598835845925E-005  2.580321612435E-001
  1.663152957245E-003  2.561532917128E-004  1.743603925002E+002 -1.062753989270E+003  6.759721520327E+003 -3.600332802575E-005  2.581612997464E-001
  1.929205402573E-003  2.759550954757E-004  1.740778833021E+002 -1.060957129884E+003  6.747839845027E+003 -3.601946807071E-005  2.583008800344E-001
  2.215070403074E-003  2.957786639908E-004  1.737748683307E+002 -1.059029980542E+003  6.735097422798E+003 -3.603677229382E-005  2.584509277857E-001
  2.520770509919E-003  3.156255707300E-004  1.734514372466E+002 -1.056973139879E+003  6.721498379393E+003 -3.605523391287E-005  2.586114706289E-001
  2.846329849692E-003  3.354973930828E-004  1.731076857156E+002 -1.054787246549E+003  6.707047115983E+003 -3.607484565661E-005  2.587825381541E-001
  3.191774128432E-003  3.553957126240E-004  1.727437153734E+002 -1.052472978979E+003  6.691748307349E+003 -3.609559976178E-005  2.589641619236E-001
  3.557130635959E-003  3.753221153821E-004  1.723596337875E+002 -1.050031055099E+003  6.675606899951E+003 -3.611748796870E-005  2.591563754844E-001
  3.942428250463E-003  3.952781921092E-004  1.719555544175E+002 -1.047462232065E+003  6.658628109894E+003 -3.614050151622E-005  2.593592143808E-001
  4.347697443358E-003  4.152655385525E-004  1.715315965732E+002 -1.044767305952E+003  6.640817420775E+003 -3.616463113714E-005  2.595727161681E-001
  4.772970284417E-003  4.352857557265E-004  1.710878853697E+002 -1.041947111451E+003  6.622180581420E+003 -3.618986705254E-005  2.597969204269E-001
  5.218280447175E-003  4.553404501876E-004  1.706245516814E+002 -1.039002521531E+003  6.602723603512E+003 -3.621619896712E-005  2.600318687785E-001
  5.683663214611E-003  4.754312343099E-004  1.701417320929E+002 -1.035934447098E+003  6.582452759110E+003 -3.624361606135E-005  2.602776049006E-001
  6.169155485101E-003  4.955597265624E-004  1.696395688484E+002 -1.032743836638E+003  6.561374578052E+003 -3.627210698702E-005  2.605341745445E-001
  6.674795778653E-003  5.157275517886E-004  1.691182097988E+002 -1.029431675840E+003  6.539495845261E+003 -3.630165986308E-005  2.608016255524E-001
  7.200624243425E-003  5.359363414876E-004  1.685778083462E+002 -1.025998987204E+003  6.516823597933E+003 -3.633226226146E-005  2.610800078762E-001
  7.746682662519E-003  5.561877340970E-004  1.680185233870E+002 -1.022446829643E+003  6.493365122625E+003 -3.636390120833E-005  2.613693735966E-001
  8.313014461060E-003  5.764833752781E-004  1.674405192522E+002 -1.018776298058E+003  6.469127952238E+003 -3.639656317043E-005  2.616697769437E-001
  8.899664713569E-003  5.968249182030E-004  1.668439656465E+002 -1.014988522910E+003  6.444119862890E+003 -3.643023405340E-005  2.619812743175E-001
  9.506680151615E-003  6.172140238444E-004  1.662290375846E+002 -1.011084669767E+003  6.418348870695E+003 -3.646489918575E-005  2.623039243108E-001
  1.013410917176E-002  6.376523612666E-004  1.655959153253E+002 -1.007065938844E+003  6.391823228431E+003 -3.650054331983E-005  2.626377877311E-001
  1.078200184380E-002  6.581416079202E-004  1.649447843048E+002 -1.002933564527E+003  6.364551422112E+003 -3.653715061398E-005  2.629829276253E-001
  1.145040991929E-002  6.786834499385E-004  1.642758350664E+002 -9.986888148826E+002  6.336542167459E+003 -3.657470462983E-005  2.633394093040E-001
  1.213938684040E-002  6.992795824361E-004  1.635892631893E+002 -9.943329911546E+002  6.307804406277E+003 -3.661318831964E-005  2.637073003674E-001
  1.284898774901E-002  7.199317098113E-004  1.628852692155E+002 -9.898674272444E+002  6.278347302726E+003 -3.665258401853E-005  2.640866707318E-001
  1.357926949620E-002  7.406415460502E-004  1.621640585737E+002 -9.852934891815E+002  6.248180239503E+003 -3.669287343001E-005  2.644775926577E-001
