# 1st line: number of mesh points
# abcissa weight wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   1 , Occupation=   0.0200
  9.830308526508E-006  1.966074589941E-005  4.827490467600E-006  4.910729876415E-001 -1.893485471768E+000
  3.932200719717E-005  3.932303800261E-005  1.930924364833E-005  4.910171499265E-001 -1.893187909618E+000
  8.847741541455E-005  5.898842277178E-005  4.344310508282E-005  4.909241016893E-001 -1.892692063660E+000
  1.573003992804E-004  7.865844718600E-005  7.722548469512E-005  4.907938648570E-001 -1.891998070310E+000
  2.457963722417E-004  9.833465899987E-005  1.206513578267E-004  4.906264701174E-001 -1.891106120495E+000
  3.539722959954E-004  1.180186070023E-004  1.737142666845E-004  4.904219569098E-001 -1.890016459606E+000
  4.818366816528E-004  1.377118412759E-004  2.364063222014E-004  4.901803734121E-001 -1.888729387426E+000
  6.293995911626E-004  1.574159134560E-004  3.087182063101E-004  4.899017765258E-001 -1.887245258056E+000
  7.966726389934E-004  1.771323769912E-004  3.906391746290E-004  4.895862318575E-001 -1.885564479810E+000
  9.836689940782E-004  1.968627874036E-004  4.821570595610E-004  4.892338136981E-001 -1.883687515111E+000
  1.190403382016E-003  2.166087025496E-004  5.832582738016E-004  4.888446049993E-001 -1.881614880361E+000
  1.416892087541E-003  2.363716828821E-004  6.939278142602E-004  4.884186973470E-001 -1.879347145800E+000
  1.663152957245E-003  2.561532917128E-004  8.141492663894E-004  4.879561909321E-001 -1.876884935350E+000
  1.929205402573E-003  2.759550954757E-004  9.439048089248E-004  4.874571945183E-001 -1.874228926448E+000
  2.215070403074E-003  2.957786639908E-004  1.083175219032E-003  4.869218254074E-001 -1.871379849855E+000
  2.520770509919E-003  3.156255707300E-004  1.231939877863E-003  4.863502094016E-001 -1.868338489456E+000
  2.846329849692E-003  3.354973930828E-004  1.390176776513E-003  4.857424807632E-001 -1.865105682049E+000
  3.191774128432E-003  3.553957126240E-004  1.557862522393E-003  4.850987821713E-001 -1.861682317109E+000
  3.557130635959E-003  3.753221153821E-004  1.734972345993E-003  4.844192646760E-001 -1.858069336545E+000
  3.942428250463E-003  3.952781921092E-004  1.921480108061E-003  4.837040876495E-001 -1.854267734436E+000
  4.347697443358E-003  4.152655385525E-004  2.117358307170E-003  4.829534187345E-001 -1.850278556759E+000
  4.772970284417E-003  4.352857557265E-004  2.322578087697E-003  4.821674337903E-001 -1.846102901099E+000
  5.218280447175E-003  4.553404501876E-004  2.537109248187E-003  4.813463168351E-001 -1.841741916335E+000
  5.683663214611E-003  4.754312343099E-004  2.760920250126E-003  4.804902599866E-001 -1.837196802329E+000
  6.169155485101E-003  4.955597265624E-004  2.993978227099E-003  4.795994633994E-001 -1.832468809581E+000
  6.674795778653E-003  5.157275517886E-004  3.236248994345E-003  4.786741351993E-001 -1.827559238884E+000
  7.200624243425E-003  5.359363414876E-004  3.487697058699E-003  4.777144914152E-001 -1.822469440951E+000
  7.746682662519E-003  5.561877340970E-004  3.748285628922E-003  4.767207559085E-001 -1.817200816038E+000
  8.313014461060E-003  5.764833752781E-004  4.017976626424E-003  4.756931602988E-001 -1.811754813542E+000
  8.899664713569E-003  5.968249182030E-004  4.296730696358E-003  4.746319438881E-001 -1.806132931593E+000
  9.506680151615E-003  6.172140238444E-004  4.584507219104E-003  4.735373535811E-001 -1.800336716622E+000
  1.013410917176E-002  6.376523612666E-004  4.881264322127E-003  4.724096438035E-001 -1.794367762918E+000
  1.078200184380E-002  6.581416079202E-004  5.186958892213E-003  4.712490764171E-001 -1.788227712171E+000
  1.145040991929E-002  6.786834499385E-004  5.501546588072E-003  4.700559206326E-001 -1.781918252995E+000
