# 1st line: number of mesh points
# abcissa weight wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   1 , Occupation=   0.0200
  3.748916916538E-002  1.259646331739E-003  1.725060899840E-002  4.286589221034E-001 -1.571130618596E+000
  3.876017882444E-002  1.282390598136E-003  1.779417238194E-002  4.266686205902E-001 -1.560726080398E+000
  4.005398593302E-002  1.305241579266E-003  1.834489593540E-002  4.246561491003E-001 -1.550217461437E+000
  4.137069825459E-002  1.328201375897E-003  1.890270516098E-002  4.226219530598E-001 -1.539607646881E+000
  4.271042566323E-002  1.351272108452E-003  1.946752488739E-002  4.205664812417E-001 -1.528899546788E+000
  4.407328016341E-002  1.374455917436E-003  2.003927929237E-002  4.184901855909E-001 -1.518096095082E+000
  4.545937591035E-002  1.397754963880E-003  2.061789192537E-002  4.163935210478E-001 -1.507200248524E+000
  4.686882923075E-002  1.421171429779E-003  2.120328573033E-002  4.142769453704E-001 -1.496214985663E+000
  4.830175864396E-002  1.444707518548E-003  2.179538306858E-002  4.121409189530E-001 -1.485143305771E+000
  4.975828488365E-002  1.468365455478E-003  2.239410574195E-002  4.099859046439E-001 -1.473988227764E+000
  5.123853091993E-002  1.492147488203E-003  2.299937501588E-002  4.078123675611E-001 -1.462752789107E+000
  5.274262198188E-002  1.516055887169E-003  2.361111164270E-002  4.056207749058E-001 -1.451440044706E+000
  5.427068558066E-002  1.540092946119E-003  2.422923588494E-002  4.034115957741E-001 -1.440053065784E+000
  5.582285153302E-002  1.564260982573E-003  2.485366753876E-002  4.011853009674E-001 -1.428594938742E+000
  5.739925198530E-002  1.588562338332E-003  2.548432595738E-002  3.989423628002E-001 -1.417068764006E+000
  5.900002143803E-002  1.612999379973E-003  2.612113007455E-002  3.966832549076E-001 -1.405477654862E+000
  6.062529677088E-002  1.637574499364E-003  2.676399842810E-002  3.944084520499E-001 -1.393824736273E+000
  6.227521726827E-002  1.662290114181E-003  2.741284918345E-002  3.921184299164E-001 -1.382113143686E+000
  6.394992464542E-002  1.687148668440E-003  2.806760015707E-002  3.898136649280E-001 -1.370346021823E+000
  6.564956307496E-002  1.712152633027E-003  2.872816884002E-002  3.874946340375E-001 -1.358526523461E+000
  6.737427921404E-002  1.737304506249E-003  2.939447242133E-002  3.851618145298E-001 -1.346657808197E+000
  6.912422223211E-002  1.762606814387E-003  3.006642781142E-002  3.828156838203E-001 -1.334743041200E+000
  7.089954383907E-002  1.788062112257E-003  3.074395166537E-002  3.804567192520E-001 -1.322785391958E+000
  7.270039831418E-002  1.813672983787E-003  3.142696040612E-002  3.780853978923E-001 -1.310788032997E+000
  7.452694253540E-002  1.839442042599E-003  3.211537024756E-002  3.757021963279E-001 -1.298754138606E+000
  7.637933600943E-002  1.865371932600E-003  3.280909721749E-002  3.733075904600E-001 -1.286686883541E+000
  7.825774090225E-002  1.891465328589E-003  3.350805718038E-002  3.709020552978E-001 -1.274589441718E+000
  8.016232207035E-002  1.917724936867E-003  3.421216586002E-002  3.684860647520E-001 -1.262464984898E+000
