481
  -5.689737586435E-01  -3.565936647362E-01
  -5.766367825015E-01  -3.677596038025E-01
  -5.838682286898E-01  -3.782931656866E-01
  -5.906573711752E-01  -3.882075832661E-01
  -5.969968593945E-01  -3.975168076133E-01
  -6.028822591442E-01  -4.062353193484E-01
  -6.083116526825E-01  -4.143779866661E-01
  -6.132853035549E-01  -4.219599784899E-01
  -6.178053874323E-01  -4.289967294098E-01
  -6.218757818511E-01  -4.355039402764E-01
  -6.255018987606E-01  -4.414975881104E-01
  -6.286905367248E-01  -4.469939179949E-01
  -6.314497315777E-01  -4.520094001503E-01
  -6.337885953782E-01  -4.565606536338E-01
  -6.357171470675E-01  -4.606643524862E-01
  -6.372461463729E-01  -4.643371330011E-01
  -6.383869414008E-01  -4.675955137172E-01
  -6.391513349197E-01  -4.704558314821E-01
  -6.395514696905E-01  -4.729341918642E-01
  -6.395997306583E-01  -4.750464306222E-01
  -6.393086613120E-01  -4.768080833328E-01
  -6.386908917318E-01  -4.782343610447E-01
  -6.377590763363E-01  -4.793401304422E-01
  -6.365258398364E-01  -4.801398977447E-01
  -6.350037302855E-01  -4.806477957824E-01
  -6.332051783714E-01  -4.808775736592E-01
  -6.311424621376E-01  -4.808425889825E-01
  -6.288276766233E-01  -4.805558021248E-01
  -6.262727078561E-01  -4.800297725732E-01
  -6.234892108166E-01  -4.792766569337E-01
  -6.204885908994E-01  -4.783082086466E-01
  -6.172819885717E-01  -4.771357790396E-01
  -6.138802668530E-01  -4.757703197544E-01
  -6.102940013690E-01  -4.742223862740E-01
  -6.065334726934E-01  -4.725021424846E-01
  -6.026086607289E-01  -4.706193661668E-01
  -5.985292409252E-01  -4.685834552360E-01
  -5.943045821092E-01  -4.664034346976E-01
  -5.899437457512E-01  -4.640879642018E-01
  -5.854554865098E-01  -4.616453460793E-01
  -5.808482538911E-01  -4.590835338171E-01
  -5.761301948838E-01  -4.564101408940E-01
  -5.713091574563E-01  -4.536324498769E-01
  -5.663926947873E-01  -4.507574217538E-01
  -5.613880701306E-01  -4.477917054300E-01
  -5.563022622217E-01  -4.447416473375E-01
  -5.511419711420E-01  -4.416133011089E-01
  -5.459136245604E-01  -4.384124372814E-01
  -5.406233842851E-01  -4.351445529920E-01
  -5.352771530637E-01  -4.318148816251E-01
  -5.298805815774E-01  -4.284284023861E-01
  -5.244390755748E-01  -4.249898497767E-01
  -5.189578031057E-01  -4.215037229449E-01
  -5.134417018098E-01  -4.179742948946E-01
  -5.078954862314E-01  -4.144056215275E-01
  -5.023236551233E-01  -4.108015505122E-01
  -4.967304987144E-01  -4.071657299614E-01
  -4.911201059182E-01  -4.035016169063E-01
  -4.854963714575E-01  -3.998124855641E-01
  -4.798630028918E-01  -3.961014353807E-01
  -4.742235275269E-01  -3.923713988533E-01
  -4.685812991958E-01  -3.886251491213E-01
  -4.629395048994E-01  -3.848653073248E-01
  -4.573011712960E-01  -3.810943497278E-01
  -4.516691710324E-01  -3.773146146050E-01
  -4.460462289117E-01  -3.735283088901E-01
  -4.404349278906E-01  -3.697375145901E-01
  -4.348377149038E-01  -3.659441949622E-01
