# 1st line: number of mesh points
# abcissa weight wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   1 , Occupation=   4.0000
  9.830308526508E-006  1.966074589941E-005  1.476556334570E-004  1.501988208382E+001 -1.150396868887E+002
  3.932200719717E-005  3.932303800261E-005  5.905674445238E-004  1.501648967907E+001 -1.150185944073E+002
  8.847741541455E-005  5.898842277178E-005  1.328570181768E-003  1.501083675705E+001 -1.149834442719E+002
  1.573003992804E-004  7.865844718600E-005  2.361388481087E-003  1.500292494651E+001 -1.149342424873E+002
  2.457963722417E-004  9.833465899987E-005  3.688636948151E-003  1.499275652753E+001 -1.148709974697E+002
  3.539722959954E-004  1.180186070023E-004  5.309820273909E-003  1.498033443137E+001 -1.147937200559E+002
  4.818366816528E-004  1.377118412759E-004  7.224333383177E-003  1.496566224019E+001 -1.147024235157E+002
  6.293995911626E-004  1.574159134560E-004  9.431461616418E-003  1.494874418684E+001 -1.145971235656E+002
  7.966726389934E-004  1.771323769912E-004  1.193038094479E-002  1.492958515449E+001 -1.144778383869E+002
  9.836689940782E-004  1.968627874036E-004  1.472015821860E-002  1.490819067624E+001 -1.143445886445E+002
  1.190403382016E-003  2.166087025496E-004  1.779975144920E-002  1.488456693466E+001 -1.141973975098E+002
  1.416892087541E-003  2.363716828821E-004  2.116801012466E-002  1.485872076130E+001 -1.140362906843E+002
  1.663152957245E-003  2.561532917128E-004  2.482367555911E-002  1.483065963608E+001 -1.138612964272E+002
  1.929205402573E-003  2.759550954757E-004  2.876538127617E-002  1.480039168663E+001 -1.136724455842E+002
  2.215070403074E-003  2.957786639908E-004  3.299165342646E-002  1.476792568755E+001 -1.134697716185E+002
  2.520770509919E-003  3.156255707300E-004  3.750091123956E-002  1.473327105958E+001 -1.132533106447E+002
  2.846329849692E-003  3.354973930828E-004  4.229146751046E-002  1.469643786870E+001 -1.130231014637E+002
  3.191774128432E-003  3.553957126240E-004  4.736152912079E-002  1.465743682511E+001 -1.127791856002E+002
  3.557130635959E-003  3.753221153821E-004  5.270919759520E-002  1.461627928214E+001 -1.125216073418E+002
  3.942428250463E-003  3.952781921092E-004  5.833246969281E-002  1.457297723498E+001 -1.122504137794E+002
  4.347697443358E-003  4.152655385525E-004  6.422923803429E-002  1.452754331944E+001 -1.119656548502E+002
  4.772970284417E-003  4.352857557265E-004  7.039729176467E-002  1.447999081039E+001 -1.116673833810E+002
  5.218280447175E-003  4.553404501876E-004  7.683431725214E-002  1.443033362027E+001 -1.113556551332E+002
  5.683663214611E-003  4.754312343099E-004  8.353789882316E-002  1.437858629731E+001 -1.110305288497E+002
  6.169155485101E-003  4.955597265624E-004  9.050551953412E-002  1.432476402371E+001 -1.106920663018E+002
  6.674795778653E-003  5.157275517886E-004  9.773456197978E-002  1.426888261358E+001 -1.103403323377E+002
  7.200624243425E-003  5.359363414876E-004  1.052223091388E-001  1.421095851082E+001 -1.099753949313E+002
  7.746682662519E-003  5.561877340970E-004  1.129659452569E-001  1.415100878671E+001 -1.095973252324E+002
  8.313014461060E-003  5.764833752781E-004  1.209625567668E-001  1.408905113746E+001 -1.092061976166E+002
  8.899664713569E-003  5.968249182030E-004  1.292091332475E-001  1.402510388144E+001 -1.088020897355E+002
  9.506680151615E-003  6.172140238444E-004  1.377025684202E-001  1.395918595631E+001 -1.083850825678E+002
  1.013410917176E-002  6.376523612666E-004  1.464396611834E-001  1.389131691588E+001 -1.079552604699E+002
  1.078200184380E-002  6.581416079202E-004  1.554171166869E-001  1.382151692683E+001 -1.075127112260E+002
  1.145040991929E-002  6.786834499385E-004  1.646315474439E-001  1.374980676511E+001 -1.070575260983E+002
  1.213938684040E-002  6.992795824361E-004  1.740794744827E-001  1.367620781220E+001 -1.065897998770E+002
